,index,date,caption,comments,likes
42,42,2021-10-06 19:04:23,"🦇𝙸 𝚠𝚘𝚞𝚕𝚍 𝚕𝚒𝚔𝚎, 𝚒𝚏 𝙸 𝚖𝚊𝚢, 𝚝𝚘 𝚝𝚊𝚔𝚎 𝚢𝚘𝚞 𝚘𝚗 𝚊 𝚜𝚝𝚛𝚊𝚗𝚐𝚎 𝚓𝚘𝚞𝚛𝚗𝚎𝚢 ⚰️

We started off spooky season with lots of coffin bowls, bats, skulls and snakes. Next week we’ll have an all new inventory for our Halloween week 2 live sale! 👀 (Think smokey quartz and etc - just in time to combat mercury retrograde 😖) 

If you’ve missed out last week’s live sale, fret not - drop us a DM and we’ll connect you with some spooky crystals to add to your collection 🖤

Here’s to a haunting Wednesday night minus the social media nightmares 👻",9,289
43,43,2021-10-04 19:37:15,"🎃𝚜𝚘𝚍𝚊𝚕𝚒𝚝𝚎 𝚓𝚊𝚌𝚔-𝚘’-𝚕𝚊𝚗𝚝𝚎𝚛𝚗🔵

Happy Spooktober! We had such a blast last weekend for our week 1 of Halloween sales 👻 Every order from our October live sales will be automatically entered into our lucky draw - 2 boxes of spooky goodies to be won at the end of the month 🖤 

If you’ve missed last week’s sale, be sure to catch our next Halloween live sale on 9th October 🌚",6,123
44,44,2021-10-01 14:55:41,"🕸 𝙽𝚘-𝚏𝚊𝚌𝚎 / 𝙺𝚊𝚘𝚗𝚊𝚜𝚑𝚒 (Spirited Away) in Black Obsidian 👻 Available in three different poses.

These exclusives are coming to you for our first week of Halloween live sales. Limited pieces only. Be there or be square 💀 2nd October - Saturday, 8pm.",14,258
45,45,2021-09-27 23:10:22,"🦋𝚖𝚘𝚛𝚙𝚑𝚘 𝚊𝚍𝚘𝚗𝚒𝚜 𝚋𝚞𝚝𝚝𝚎𝚛𝚏𝚕𝚢 𝚡 𝚙𝚢𝚛𝚒𝚝𝚎 𝚍𝚘𝚖𝚎🦋

Yes, the collaboration you’ve been waiting for: Black crow taxidermy x illa nocte 💀 The first butterfly + crystal dome collaboration in Singapore. 

@blackcrow_taxidermy and I have come up with 5 domes altogether. The morpho adonis x pyrite dome you see in the post is the only one in the collection. The remaining 4 will feature the red glider butterfly paired with various other crystals - clear quartz, rose quartz and black tourmaline. 

All 5 domes will be dropping this 1st October, the perfect launch to start off our favorite spooky season!

Get ready. 💀",6,257
46,46,2021-09-21 13:01:18,"🌸 𝓯𝓵𝓸𝔀𝓮𝓻 𝓪𝓰𝓪𝓽𝓮 🌸

It would take some effort to find carvings that are done well, but it takes a whole lot more + some luck to be able to source for pieces that capture the beauty of the natural crystal ✨🖤

So yes, I do admit that I take pride in sourcing for these beautifully carved crystals 🙊

I hope this photograph speaks for itself 👁

Swipe left to see some videos of what’s available. DM if interested!",5,178
47,47,2021-09-04 12:21:36,"🔮𝓸𝓻𝓫𝓼 𝓸𝓯 𝓯𝓪𝓽𝓮🔮
 
Our sold out designs are back in stock on the website! The “orbs of fate” collection features our signature faceted beads (we just loveeeeee them faceted, don’t you!)🙈 As always, beads are carefully curated and handmade in our home studio by mama nocte🌜

•Lapis Lazuli•Carnelian•Blue Labradorite•

Bracelets are custom to your size✨ Link in bio!",3,-1
48,48,2021-08-23 14:02:31,"🤍𝓼𝓪𝓽𝓲𝓷 𝓼𝓹𝓪𝓻 𝓼𝓷𝓪𝓴𝓮🤍

Don’t we love satin spar (commonly misidentified as selenite - same family!) in all their forms! Never knew we needed them in snake carvings 😩🐍 

These sold out so quickly in our live sale! But fret not, we’re opening up a backorder for them! Check our IG stories to get yours now 👀

Happy start of the week to all of you ✨
(Psstttt, drop a white heart down below if you’ve read this🤫)",25,375
49,49,2021-08-20 20:15:53,"If there’s one crystal I find myself reaching out for in times of stress, it has to be lepidolite 💜

It’s been long since I had a surprise giveaway so here goes 🤫 Comment the crystals that bring you comfort 🙇🏻‍♀️ List as many as you wish! 

I’ll be picking one winner to gift a lepidolite star necklace!💫

Good luck x 

-bel

Tap to view product! This is our latest lepidolite necklace in rose gold. Available in both stars and moons✨",78,266
50,50,2021-08-10 15:36:23,"about last Saturday ✨🖤

Feels great to be back! We’ll be resuming our weekly live sales in our new space 🥳 Been seeing lots of new faces around here too - hello and a warm welcome to illa nocte! Can’t wait to connect with you all and hopefully kickstart your crystal journey with me 🦋

Sending love and e-hugs your way x 🐈‍⬛

-bel",12,228
51,51,2021-07-26 15:12:11,"This post sat in my drafts for 2 days. I don’t particularly like being in the limelight and found myself working better in the shadows. I also recently encountered a hate comment online (luckily, one of the very few throughout the years). It didn’t bother me that much, but it did leave a feeling that I can’t quite make out yet. 

I guess what I truly want to share is this: whatever that you choose to do, do it with a genuine heart. 

There will always be people on the other side of the fence, doubting you and not wanting to see you succeed and/or be happy. But know that by leading your life with the most honest of intentions, you will in turn attract people who sees it, and are on the same frequency. 

When you find your people, hold them tight! Celebrate life, celebrate both wins and losses. I’m elated and grateful to be featured in this article, and have received lots of love from my friends and families 🥳 But here’s a reminder that I’m nowhere near successful! Success is relative and the definition to me, is constantly being redefined. Truth be told, I’m not a 100% certain what my end goal is but I can confidently say that the choices I make both in business and in my personal life, are ones that are truthful and sincere. I intend to uphold this in all aspects of life 🙌🏼

So go on, be unapologetically you and make good choices my nocte fam 🖤

(enjoy the meme)

-bel",83,852
52,52,2021-07-05 18:39:58,"💖“𝓘 𝔀𝓪𝓷𝓽 𝓾 𝓫𝓪𝓫𝔂”💖 rhodochrosite heart necklace, now on the website! 

Level up your self-love game with ✨rhodochrosite✨Aids with healing of emotional wounds, rhodochrosite will assist you in putting in the necessary work of recovering and releasing all that does not serve you. Only by doing so, can you open up your hearts to form deeper connections to those around you. 

In the wise words of RuPaul, “if you don’t love yourself, how in the hell you gonna love somebody else?” 🎤💯

Available in gold, rose gold and silver chains.",33,303
53,53,2021-06-25 14:31:36,"💙𝓁𝒶𝒷𝓇𝒶𝒹𝑜𝓇𝒾𝓉𝑒 𝒽𝑒𝒶𝓇𝓉 𝒷𝓇𝒶𝒸𝑒𝓁𝑒𝓉💙

Still obsessed over our favorite labradorite bracelets from the new cosmic strings collection 😍

We created 2 different sizes - small and medium hearts - we’re left with the very last piece for the small heart! Rejoice! All bracelets are adjustable 😸

Restocks won’t be in any time soon so grab the last piece while you can 🎉

Also, if you’ve missed them out and want them back, let me know in the comments 🙌🏼",4,91
54,54,2021-06-15 19:28:20,"𝒾𝓁𝓁𝒶 𝓃𝑜𝒸𝓉𝑒 𝒸𝑜𝓃𝒸𝑜𝒸𝓉𝒾𝑜𝓃𝓈🧪

One of the greater milestones of illa nocte: launching our concoctions line!✨

All these while, I’ve always intended for our little shop to offer so much more than just crystals. Ever since I’ve been introduced to essential oils, I never ever leave home without them!  They’ve helped me through sinuses, headaches, feelings of anxiety and stress 😵‍💫 Never knew that one day I could have my own range of roller blends but here we are 🧚‍♂️

All of your feedback and lovely response to the roller blends - I hold each and every one of them close to my heart❣️

Swipe left for some behind the scenes - enjoy! 😆

Preorder available on website! Will be ready on Friday 💜",4,111
55,55,2021-06-12 14:41:41,"illa nocte’s original design: mixed tourmaline + multicolored labradorite heart 🌈

What an unusual pairing! But I’ll have to say that this is my latest obsession 😍 

The tourmalines we typically talk about are black tourmaline so multicolored ones like these are such a breath of fresh air‼️(I’m slightly biased, my first crystal pendant gifted by my Dad is watermelon tourmaline)

Tourmalines are such a mystery. Its name derived from a Sinhalese word “turamali” which translates to “unknown gemstones of mixed colors”😨 Generally tourmalines are excellent for releasing tension and strengthening your spirit. It enhances energy flow within the body, helping to clear any blockages. A shaman stone - can be used for protection during rituals✨

2 pieces available on the site!",1,94
56,56,2021-06-08 14:43:14,"Introducing the premium pieces from our *𝒸𝑜𝓈𝓂𝒾𝒸 𝓈𝓉𝓇𝒾𝓃𝑔𝓈* collection - flashy rainbow moonstone happy clouds ☁️✨

Available on our website - link in bio or click the product tag!",2,167
57,57,2021-06-05 13:43:37,"Your long awaited jewelry collection from illa nocte 🦋✨

There isn’t much of a theme to the collection but I followed my heart, and this is it! A collection of “everything that bel loves” and hoping you love them too?! 💜 

Featuring our labradorite heart pendants in both blue and multi-colored flash✨ Comes with sterling silver chain.",8,220
58,58,2021-05-26 20:19:06,"My heart gets so fuzzy whenever I discover statement pieces like that✨

Unique amethyst + agate slabs from Uruguay🥺✨They will come with a black wooden stand!

First two are available🔮 DM to enquire.",8,226
59,59,2021-05-24 15:29:24,"🌈rainbow flash labradorite slices✨

Feast your eyes on some old stock labradorite slices! These are polished in the front and kept raw in the back - I love how the back portions are flashy too😻

They are available! DM to enquire.",9,149
60,60,2021-05-22 18:59:03,"[ALL SOLD] I’m so happy for Gemini szn✨Am here to spread all the playful, positive vibes to tide us through this time💜

Pictured here is one of my favorite crystals - Charoite! I recall my parents surprising me with a Charoite pendant that I wanted so badly. That was many years ago 🥺 This time I wanna share the love with you all 🦋",1,179
61,61,2021-05-17 19:54:17,"🦋5K GIVEAWAY💜

Here’s my way of saying thank you🎉

✨GRAND WINNER✨ (WORTH UP TO $198)
- lavender fluorite skull
- chakra set 
- butterfly wing vial
- 3-card tarot reading by @cosmicsense.sg 

✨4 WINNERS✨(WORTH UP TO $98 EACH)
- chakra set
- butterfly wing vial 
- 3-question tarot reading by @klaritytarot (2 winners) or 3-card tarot reading by @cosmicsense.sg (2 winners)

🦋HOW TO PARTICIPATE🦋
- follow all 3 accounts @illa_nocte @cosmicsense.sg @klaritytarot 
- like + save this post
- comment: why do you collect crystals + tag your friends (1 tag = 1 entry) 
- multiple entries allowed! tag more friends to have a higher chance of winning🙈

🔮MORE INFO🔮
- giveaway ends 31 May, SGT 5pm
- opens worldwide, international applicants to bear shipping fee
- giveaway winners will be chosen on a live stream (date + time TBA)

Been a wild ride with you all, nocte fam🥺🥺🥺 BUT buckle up, bel is not going anywhere and this is only the beginning!!! I have so much more love to give, so much more magic to create, so many more beautiful souls to e-meet✨

I didn’t get to answer this question posed to me but it asked: what do I enjoy the most while running illa nocte? My answer is simply this - to make a little indent at some point in your lives. Some people come to me to buy pretty rocks while some come looking for answers. Whichever reasons that you find yourself on my IG page, know that I see you, I appreciate you and hope that I have made an impact in one way or another.

Good luck nocte fam!👁

dark & might,
bel",411,381
62,62,2021-05-17 13:11:07,"[ALL SOLD] 🌈old stock rainbow fluorite slabs✨

Dug out our beautiful rainbow fluorite slabs - both front and back are polished, with the sides left untouched to reveal its natural formation😍

What’s more amazing is that they are completely self-standing!

2 pieces available. DM to enquire🎉",4,167
63,63,2021-05-07 16:58:24,"🌈last batch of rainbow fluorites✨

And of course I saved the rainbow-filled pieces for last! If you’re looking for some kickass fluorites, please don’t miss these pieces😱

Our previous batch sold out really quickly! I’m actually a little sad because I don’t know when or if I’m able to get fluorites like these again🥺 So please don’t ask if I have any left because this WAS my secret stash!

Available in our live sale - 8 May, Saturday 8pm",6,117
64,64,2021-05-06 18:49:27,"🌊stormy, moody seascape ocean jasper sphere🌨

One of you told me it looked straight out of a painting and I couldn’t agree more! It reminded me of the stolen Rembrandt painting - The Storm on the Sea of Galilee (1633).

The colors and mood of this OJ sphere is eerily similar to the painting. I love when I discover Nature’s own masterpieces. Swipe left to see comparison!

Available. DM to enquire✨",11,243
65,65,2021-05-06 13:03:09,"We had a blast doing bracelets in our last live! We’re expecting a bigger batch of bracelets coming in the next few weeks - stay tuned for an all bracelet/jewelry live✨

If you have any crystal request for beaded bracelets, drop them down below and I will make the magic happen🌈 

Wish you all a lovely Thursday! 

x bel",1,67
66,66,2021-05-03 19:21:57,"NEWS ALERT❗️I’m feeling oh so passionate to be your matchmaker and connect you with your very own crystal skulls 💀 I’ve been obsessed with them for the longest time! I would also like to think that I’ve converted some of you here to like crystal skulls 🤪

If you have been looking for one, my inbox is open! I will help you to source for a crystal skull (or skulls) that fit your preference and budget✨No deposit is required! 

DM me for more info🔥",4,273
67,67,2021-05-03 15:56:44,[SOLD] A dreamy Amethyst + Agate with pretty pink lace banding down the middle💖 I love that it’s self standing too! So excited for it to go to its new home✨,0,75
68,68,2021-05-01 19:23:07,"[ALL SOLD] Ok but why is green amethyst tugging at all my heart strings? 😳💚 

(Please remind me to stop posting photos from previous sales!!!)

See you tonight for live sale at 8pm! Don’t miss out on our signature skull carvings✨ Can’t wait to match make them with their new owners 💀",9,113
69,69,2021-04-30 23:02:11,"[SOLD] Yet another special find from an Ocean Jasper batch🌊 Much of this sphere is agatized - creating a beautiful blend of moss agate and terrazzo included patterns all over😳✨

As you can tell, I’m completely enamoured by what Mother Nature can do. How can such beauty exist⁉️",0,59
70,70,2021-04-30 14:26:33,"[SOLD] 💙blue apatite skull💀

Having blue apatite in crystal carvings make such an unusual find✨ These are not rare per se, but with their fragility and soft nature of the stone, blue apatite seldom come in carved forms. If you do own some apatite carvings, know that I’m envious🤩",7,80
71,71,2021-04-30 14:02:18,"[SOLD] I couldn’t decide on which photo to post because they’re ALL so good 😳💜 Hands down one of my best Ocean Jasper finds so far! Gone to a lovely home✨ And yes, these photos are of the same sphere. 

Will be missing you!😭🌈",0,80
72,72,2021-04-27 19:03:29,"I made it one of my missions to source for beautiful and magical things to offer to you✨ So I’m always happy to hear that you all love our Labradorite curations🧜‍♀️

Swipe all the way for a surprise! I’m pretty sure Labradorite was THAT magic rock🌈 (OK I realised it’s supposed to be a dragon scale!!! Can we all pretend it’s a rock😂)",7,223
73,73,2021-04-26 16:51:00,"[ALL SOLD] The most amazing rainbow fluorites have all found their new owners🦋 

Trust me when I say I don’t find such quality anymore 🌈😨 I have one last batch of fluorites (think lots of rainbows included) to be released in the coming weeks. 

Keep your eyes peeled 👁",2,175
74,74,2021-04-24 15:00:02,"Rare pink/purple/orange labradorite but make it tiger stripes⁉️🐅 

Swipe left to see a labradorite book 📕or serving plate👀 Can you imagine serving sushi on this thing 🍣

Could be yours tonight💯

Available in our live sale - 24 April, Saturday 8pm!💜",3,202
75,75,2021-04-24 14:35:48,"This particular galaxy vibes Ocean Jasper tower leaves me speechless👁✨

Could be yours tonight💯

Available in our live sale - 24 April, Saturday 8pm!💜",3,188
76,76,2021-04-23 12:24:44,"Of all the crystals that I enjoy sourcing, I find one of the greatest joys is finding Ocean Jasper treasures like these! 

Ocean Jaspers in recent years have been highly sought after and I 100% understand why. Each and every piece is unique and you literally don’t get any 2 same pieces—only similar ones! 

But of course, beautiful and colorful pieces are getting increasingly harder to obtain since they only come from one place, the Northwest coast of Madagascar. 

One thing that I’ve learnt from OJs is to view flaws and imperfections as distinctive features that set you apart from others. There’s no intrigue in being perfect and sometimes, it’s outright boring! 

OJs come with an array of colors, patterns and often times have natural crevices and pockets. That to me, evokes an authentic sense of self. So what if they’re not smooth to the touch, so what if they have pocket holes all around, so what if they may not be everyone’s taste? They know their worth and are not afraid to show it. Be like an OJ✨

OJs are available in our upcoming live sale - 24 April, Saturday 8pm!💜
[Extreme right OJ is NFS]",2,127
77,77,2021-04-16 13:54:32,"My top picks for rings available on the website!💍

Sadly these aren’t in my size but that just means more treasures for you✨

(Tap post for product information)",0,139
78,78,2021-04-12 17:27:46,"Rainbow moonstone 💙 First pendant in post has sold but the rest are still awaiting their owners on the site! 

Link in bio✨",2,109
79,79,2021-04-10 19:07:10,"Dragonflies symbolise wisdom, change and transformation. They can also represent prosperity and good luck✨

Probably wouldn’t have brought this in if it wasn’t for one of you who asked for more insect carvings! I hear you and I gotchu 💜

Some still available! DM to enquire.",3,91
80,80,2021-04-10 18:56:45,"[WITCHY CAT ALL SOLD] Just witchy things✨🐈‍⬛ We all need a familiar. 

Yeah, crystals are pretty when they’re all sparkly but have you seen an all black crystal collection? Unparalleled 🖤",7,141
81,81,2021-04-10 18:53:01,"[SOLD] Rainbow moonstone tower🦋✨

Big love to all who joined me in today’s live sale! 🤍",2,42
82,82,2021-04-10 14:44:30,"I like my apophyllites either all white or with blue/grey tones from the Chalcedony base✨😍 Wbu❓🤨

See you at our live sale later at 3pm🖤",0,54
83,83,2021-04-10 14:41:15,"[FEMALE FORM ALL SOLD] Gold sheen obsidian (or rather all obsidian) ranks pretty high on my favorite list✨ Give me all the sparkles in the world🙈

See you at our live sale later at 3pm🖤",6,261
84,84,2021-04-10 14:20:53,"[BOTH SOLD] Hand selected the best rainbow included Clear Quartz spheres + one Smoky Quartz for you all!!!! So damn magical✨ 

See you at our live sale later at 3pm🖤",0,107
85,85,2021-04-04 21:33:56,"💖pink sugary goodness all in one amethyst cactus🌵

This sparkly darling is available! DM to enquire✨",0,59
86,86,2021-04-04 19:15:28,"[SOLD] A blue flash labradorite sphere was how it all began at illa nocte🧿

It’s true that you never ever forget your first love✨",1,110
87,87,2021-04-03 14:20:07,"See you in 45 minutes!

Check our stories for the live sale guidelines✨",1,84
88,88,2021-04-02 21:06:43,[SOLD] Sitting here wondering who will bring home this absolutely breathtaking amethyst geode sphere in tomorrow’s live sale✨👀,1,99
89,89,2021-04-02 16:30:13,"[SOLD] Continuing illa nocte’s dark and moody feed. How we like it here most of the time 🥀

See you tomorrow at our live sale, 3pm✨",0,73
90,90,2021-04-01 17:50:36,"2 more days to our first live sale of 2021✨

With a table filled with juicy, gemmy, flashy crystals, we’re going to have a heck of a time🙀💜

(Prepare your wallets because this table is 🔥🔥🔥Payment plans are available and can be discussed🙊) 

Join me this Saturday, 3pm‼️

x bel",4,121
91,91,2021-03-31 20:33:54,"[SOLD] Defo passed the vibe check ✅

Our largest size purple and pink flash labradorite sphere 💖💜 Don’t think I need to say more 🙊

Available in our upcoming live sale. Mark your calendar - ✨3 April Saturday, 3pm✨",66,86
92,92,2021-03-30 21:17:19,"[SOLD] 🌈rainbow amethyst cactus🌵

These are some of the amethyst cactus that will be available this Saturday. Brought them in thinking they’re unique and I’m ecstatic that many of you are loving them🌵💜

Don’t miss out❗️One of you told me that you’ll cancel your “paktor” to tune into the live sale...Don’t do that! Go dating and ask your partner to help you claim 🤪

Available in our upcoming live sale. Mark your calendar - ✨3 April Saturday, 3pm✨

[swipe for more photos & videos]",52,76
93,93,2021-03-29 13:58:51,"Whatever you’re thinking, the answer is yes. 

A banging 2.111 kilogram (the largest we had so far in the shop) of ultra pink star rose quartz sphere in my hand 🥳 Not just a statement piece but a huge reminder that love is love 💖

Available in our upcoming live sale. Mark your calendar - ✨3 April Saturday, 3pm✨",2,181
94,94,2021-03-28 13:26:02,"[SOLD] 🖤black druzy amethyst heart🥀

If you’re like me and black colored crystals are your jam, this black heart is perfect 🖤 Also, who else doesn’t love a black heart? 🤷🏻‍♀️ 

(Psst, this sparkles like crazy like it wants my attention 😧)

Available in our upcoming live sale. Mark your calendar - ✨3 April Saturday, 3pm✨

[swipe for video]",49,119
95,95,2021-03-27 23:56:29,"🔮purple + pink amethyst sphere💞

My heart literally skipped a beat when I discovered what was underneath this Amethyst geode sphere from Uruguay. As if the front wasn’t amazing enough, I first saw trails of pink on the sides which led up to a sparkly pink druzy pocket in the back! 💖😧

I’m sure you’ve seen purple amethyst and pink amethyst spheres, but when you’re surprised with both...WOW it’s a special feeling for sure🦄

Available in our upcoming live sale. First one of 2021! Mark your calendar - ✨3 April Saturday, 3pm✨

[swipe for more photos]",82,190
96,96,2021-03-20 16:08:00,"🌷blessed ostara🐇

Mini story sale happening tomorrow 3pm where you’ll get to adopt mini eggs and bunnies in a set!🥚✨

We’ll be preparing for a bigger sale too with lots of juicy and sparkly high quality crystals. What do you think of a live sale? It’s been a while 💜

xx
bel",2,120
97,97,2021-03-20 13:45:53,"[ALL SOLD] Been asked quite frequently if I had any of these sun and moon in stock. We’re sold out on 2 batches now and am unsure when I can get my hands on these again! 

Let’s just admire these pieces that went to their new owners for now 🖤 And if you’re one of the new owners, drop a comment below 👀",6,177
98,98,2021-03-19 20:03:11,"Labradorite has been an illa nocte favorite since the beginning of time. For those who have met me in person be it at pop ups or at my HQ, you would most likely have heard me repeat a thousand times “my first crystal is a labradorite sphere!” ✨

It was a sizeable labradorite sphere that flashes blue! And still holds a special place in my heart 💙Nowadays in the current market, you’ll see tons of other color flashes such as the rare pink and purple labradorite. If you have yet to collect any, you’re in luck! Even after all these years, my obsession with it hasn’t quite subsided so you’ll always find labradorites here at illa nocte❗️❗️

You know what they say...you can never have too many labradorites🤫",2,213
99,99,2021-03-18 14:06:55,"🌈learn to love even when it loses its colors🌈

Stripping away all of its known healing properties, I’d like to think the lesson to be learnt from Rainbow Fluorite is that beauty and love transcends physical appearance.

We’ve all been told to keep this crystal away from direct sunlight as its colors will fade overtime.

I recall my Dad’s personal rainbow fluorite piece which still sits in the family home. It was once colorful and striking—the reason why he purchased it some 20 years ago. 

I wasn’t sure if he had it out in the sunlight all these years, but what is left of it: a colorless transparent crystal, tinged with pale green. It is still beautiful, it is what I’ve known it to be. But now knowing it was once full of colors, makes it a little sad.

I love Rainbow Fluorite with all of its various hues from purple to green to blue and more, it makes me happy. It teaches me to cherish our time of youth. But I think I’m also ready to continue loving it, even when it loses all of its colors.",6,214
100,100,2021-02-27 18:11:30,Metamorphosis 🦋,6,164
101,101,2021-02-09 13:04:15,🧡WEALTH IS LOVE🧡,4,192
102,102,2021-02-09 13:03:09,"🐍GIVEAWAY TIME🐍

This year’s Chinese New Year and Valentine’s Day happens to fall close to each other - 12 Feb & 14 Feb✨AND I thought why not have a giveaway to celebrate both 👀

I’ve chosen two unique snake carvings for two winners in this giveaway! To be won:

🧡Orange calcite snake carving for one winner 
(for HUAT💰)
💗Rhodonite snake carving for one winner 
(for LOVE💘)

Here’s how to enter:
🌹Follow me 
🌹Like all 3 posts (this post + the 2 snake posts) 
🌹Comment on THIS post which spirit animal you like and why! Tag a friend! 
(Unlimited entries, you may choose different spirit animals! You can also give creative/funny answers too —surprise me!)😻
🌹THAT IS ALL. Now leave it up to fate!

More details:
🐍One comment = one entry 
🐍Giveaway is open worldwide! (Free shipping for participants in Singapore and international participants will have to bear shipping fees) 
🐍Giveaway ends 15 February 2021 at SGT 15:00 (3pm)! The two lucky winners will be selected randomly.

Have a magickal time and good luck!💫 -B.",295,257
103,103,2021-02-09 12:44:15,💗LOVE IS WEALTH💗,11,216
104,104,2021-02-08 17:45:11,"The warmest thank you and BIG HUGS for making the jewelry launch such a fun one!🖤 I love accessorising with crystal jewelry and am stoked to be able to share the same love with every one of you 👑 

This collection was considered small but I’m working on bringing more magical adornments to this page! In fact I have new stuff on the way so keep a look out!!! 💫(Psst, turn on your post notifications for our page) 

If you’ve read till here, I’ll be having a giveaway starting tomorrow and will post more about it later 💜 Drop a “👀” once you see this 🤫 (note: this is not the giveaway post but maaaaaybe I’ll consider this as bonus entry)",23,116
105,105,2021-02-07 19:32:40,See you in 30 minutes! 👼🏻💘✨,0,98
106,106,2021-02-07 16:58:04,"💘labradorite star bracelet💘

Labradorites are my first true love when I started my crystal collection. It’s been 7 years since and this obsession isn’t going away! This thoughtfully curated jewelry piece was created with you in mind for Valentines 👼The labradorite stars are selected by us and made into bracelets! 💖

Look out for our valentines jewelry launch in our story sale tonight at 8pm✨",10,161
107,107,2021-02-05 16:07:42,"[ALL SOLD] 💗warning!!! missing purple amethyst content ahead💗

Oh amethyst, it’s been so long but you still have a place in my heart 💜 Amethyst are most commonly purple, with top grade pieces based on their deep purple colors. BUT! Here at illa nocte, we’ve always followed our hearts. Sometimes the heart wants what it wants—and that’s amethyst in different colors other than purple 🧐💖

We have 3 cut base amethyst pieces in tonight’s sale! All unique pieces 🙈 See you tonight for valentines with illa nocte 2.0 🌈✨",3,87
108,108,2021-02-05 15:29:36,"[SOLD]💗warning!!! pretty in pink content ahead💗

If you know me, I’m always on the hunt for unique and well carved pieces! My absolute favourites are skulls 💀 but every once in a while, I’m lucky enough to source other beautiful carvings like this flower agate snail 🌸🐌 

Sweet pinks and coral shades like this are well sought after in flower agates! (Also known as cherry blossom or sakura agates)✨

Tonight’s sale will feature this skilfully carved snail in one of the most gorgeous crystal. Not to be missed at all, every piece is one of a kind🤍",5,140
109,109,2021-02-05 14:02:20,"💗warning!!! extra high quality content ahead💗

Rose Quartz is a staple in any one’s crystal collection✨ From pale pinks to deep pinks, from opaque to gemmy, from a solid color to stripe-y ones. Also, pieces with pyrite, dendrites, golden healer inclusions...those with asterism, rainbows AND blue rose quartz?! There’s just way too many variety and it makes collecting them an adventure 💘

In this post, we’re bringing to you EXTRA pink eggies with asterism 🤩 This Valentines, whether you’re spending it alone, with partners, with friends and families, we gotchu 👌🏻🌈",2,228
110,110,2021-02-01 14:24:25,"[SOLD] Interrupting the feed’s dark theme because I still think the Valentine’s collection we did last weekend was one of the dreamiest we have ever curated 💖

This unique pink toned druzy agate mountain 🏔 has been sold but I figured that I had to immortalise it somewhere, for memories!✨ 

Thank you to every one who joined me on “Valentine’s with illa nocte” story sale. Hope you enjoyed the curation! 🤍",0,129
111,111,2021-02-01 14:22:27,"[SOLD] Interrupting the feed’s dark theme because I still think the Valentine’s collection we did last weekend was one of the dreamiest we have ever curated 💖

This pastel white and pink ocean jasper button ⚪️ has been sold but I figured that I had to immortalise it somewhere, for memories!✨ 

Thank you to every one who joined me on “Valentine’s with illa nocte” story sale. Hope you enjoyed the curation! 🤍",0,88
112,112,2021-02-01 14:19:33,"Interrupting the feed’s dark theme because I still think the Valentine’s collection we did last weekend was one of the dreamiest we have ever curated 💖

This flower amethyst plate (I’m calling it fairy glass 🧚🏻‍♂️) has been sold but I figured that I had to immortalise it somewhere, for memories!✨ 

Thank you to every one who joined me on “Valentine’s with illa nocte” story sale. Hope you enjoyed the curation! 🤍",0,196
113,113,2021-01-28 14:15:42,"🥀𝙸 𝚍𝚘𝚗’𝚝 𝚗𝚎𝚎𝚍 𝚢𝚘𝚞 𝚝𝚘 𝚕𝚒𝚐𝚑𝚝 𝚞𝚙 𝚖𝚢 𝚠𝚘𝚛𝚕𝚍. 𝙹𝚞𝚜𝚝 𝚜𝚒𝚝 𝚠𝚒𝚝𝚑 𝚖𝚎 𝚒𝚗 𝚝𝚑𝚎 𝚍𝚊𝚛𝚔.🥀

Where the moon never meets the sun. Where some love never dies. And with everything in between, I find that’s where I’m most comfortable in. 

Some crazy flash labradorite 🌙/🌞 carvings are coming to you tomorrow for a Valentine’s Day story sale. An illa nocte special 🖤 

(Vintage gold teacup adopted from @klaritytarot)",28,384
114,114,2020-12-31 13:25:42,"[SOLD] 🧿goodbye 2020🧿

This year threw a lot of curve balls and amidst everything, we all probably learnt several things about ourselves, the people around us, the world we once lived in. We learn that change is necessary. We learn that we are stronger than we think we are.

But while we reassure ourselves to see the silver lining, let’s admit that 2020 sucked. A whole lot. And maybe moving forward, even though we always wish for the next year to be better, let’s be honest: change starts now! Not whenever you get a new journal for the new year, or when the clock strikes 12 midnight on the 31st. 

So maybe let’s work to that. Keeping it real. Here’s to 2021! I’m ready for growth and challenges to overcome. As for rewards? That’s a bonus.",58,105
115,115,2020-12-21 10:36:09,"🖤last shop update of 2020🖤

If you haven’t noticed...our jewelry collection dropped last night! 🌈 Every piece is one of a kind - which I love! 

I have to say seeing them going to their new homes is going to be ✨bittersweet✨😳 

Here’s to a Merry Christmas and a curation of beautiful jewelry to end the year on a sweet, sweet note 🥳

Shop the collection - link in bio!",4,144
116,116,2020-12-20 01:22:15,"In view of the recent events, illa nocte will no longer be stocked at The Moon with effect from 20 December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
All crystals and merchandise will continue to be made available online on our Instagram and official website at www.illanocte.com.",29,251
117,117,2020-12-06 13:50:45,"💜amethyst cluster bowl with lid💜

Not your every day glassware! This glass bowl comes with scalloped design on the edges, and topped with a natural amethyst for its lid handle - talk about an extra oomph!✨

Get fancy with this gorgeous bowl, yours at SGD 68.

*PREORDER NOW* Comment below to preorder🌈 (note that this preorder item may not make it in time for Christmas!)",10,146
