,index,date,caption,comments,likes
58,58,2021-10-07 08:55:10,"[💰Career & Progression 😎]
Ocean Jasper is a stone of strength. It will inspire you to overcome your challenges and remain positive despite the difficulties.

This stone will promote change. It will be beneficial for you because you will be able to let go of old ways and habits that are no longer good for you.

Ocean Jasper is a powerful stone to have to keep your projects and your life on track. It will keep you organized and on schedule. It can attract a continuous flow of abundance in your life.

Ocean Jasper is an incredible stone that will instill patience in you so that you can better deal with other people.

The power of the ocean jasper is something that you must have if you want to grow as a person, strengthen new capabilities, and change your life for the better!

This stone is good to have with you when you’re traveling on a boat because it can help with seasickness.

Available this Friday, 7pm! 

#oceanjasper #oceanjasperlove",1,49
59,59,2021-10-06 10:08:59,"[💰Career & Progression😎]
Polychrome Jasper - is relatively rare and one of the few places it has been found is Madagascar. 

Polychrome Jasper is also highly protective, capable of deflecting negative energies and clearing blocked energy channels. 

This stone is going to support and give you strength, courage, and a feeling of balance during stressful and challenging life situations. 

It is the ideal stone to keep near to you to assist you and guide you in challenging circumstances by providing for you more mental strength and emotional balance. 

Available this Friday, 7pm! #polychromejasper",1,56
60,60,2021-10-05 17:05:30,"[💰Career & Progression😎] 
Serpentine can also be used to attract positivity as well as dispelling negativity.

Serpentine stones are excellent for developing a distinct inner peace that makes you untouchable by negative energy.

Instead of this stone “sucking up” the bad energy from around you like a magnet, it will harden your psychic “shell” and make it impossible for that bad energy to permeate.

Serpentine is a classic curse-breaking stone if you think that someone is throwing negative psychic energy or even premeditated spells with ill intent your way.

Serpentine stone is one of the unique few that is equally good at protecting against negative energy while also attracting positive energy, Serpentine is one of the best stones you can use to improve your career.

Especially if you work in a highly competitive industry (but really, what industry isn’t competitive these days?), you might feel like people are constantly scheming or “out to get you.”

At the same time, because of its positive effects on both emotions, people who matter in your field will see you in a more positive light, and develop an instinctive “good feeling” about you, which is something that matters enormously in almost every career field!

Just to round off the full effects of serpentine on your career, the association of green with money will bring monetary gain your way – possibly in the form of a promotion, a raise, or a new career opportunity.

Serpentine is also a great stone to place in locations where you feel a lot of negativity is being slung around.

For example, a high-stress office environment can benefit a lot by a piece of serpentine placed on your desk or on top of your computer (maybe making that choice based on whether people usually sling negativity in person or through emails).

Available this Friday, 7pm!",0,90
61,61,2021-10-01 11:31:05,"Our New Creations with 3D charmies 
Infused with Citrines & Golden Rutile Chips. 
New month New Start. HUAT HUAT 
Available during live sales tonight 01/10, 7pm. 

#citrine #rutile #crystal #crystalsg #resin #bts #resintray #crystals #cats #handmade #personalise #igsg #crystalcommunity",3,65
62,62,2021-09-30 18:14:33,"[💰Wealth & Protection🙏]
15 different type of Hulu up for grab this Friday, 7pm! Collect them all!! 

- Kunzite
- Moonstones
- White Jade
- Yellow Jade
- Selenite
- Green Aventurine 
- Rose Quartz 
- Clear Quartz
- Golden Tigereye
- Black Obsidian 
- Fluorite (Green & Purple)
- Amethyst 
- Flower Agate
- Strawberry Quartz
- Golden Sunstone

#hulu #gourd #crystal #crystalsg #sgcrystql #gourdcrystal",1,54
63,63,2021-09-30 12:44:12,"[💰Wealth & Protection🙏]

Pyrite is a powerful protective stone and will act almost like a personal bodyguard, deflecting negative energies and keeping your auric field free from negative or harmful people and things coming your way or currently happening to you. 

Pyrite is an excellent stone to increase prosperity and attract wealth and abundance into your life. This is because Pyrite is also known as a stone of luck.

Pyrite should never be absent from your office or workspace because it’s a great symbol of wealth and good fortune!

This stone will positively influence you in your business decisions. It will inspire you to reach for greatness and to get things done.

It will aid the flow of money and increase the amount of abundance in terms of financial opportunities in your life. 

It stimulates the intellect and enhances memory, helping to recall relevant information when needed.

Pyrite will enhance your willpower during challenging times, and it will support you in actions and decisions that are necessary for your success and growth.

This stone can also help you enhance your powers of persuasion and make you more magnetic to people overall. People will be drawn to you and willing to listen to your ideas and opinions when carrying a piece of Pyrite with you. 

Don’t be surprised if people seem somehow far more interested in you and your ideas, be it professional or personal, once Pyrite is part of your life.

See you this Friday, 7pm! 

#pyrite #pyrites #pyritecrystal #pyritestone #crystal #crystalsg #sgcrystal",0,54
64,64,2021-09-30 08:24:29,"[💰Wealth & Protection🙏]

Rutilated Quartz will help bring all the good things that you want in life and of course, includes manifesting wealth and money. In fact, the golden color itself symbolize luck, money, and prosperity.

The golden rutilated quartz is also a wonderful crystal with powerful energy that amplifies and magnifies the energies of any other crystals touching it. They are highly programmable, having the ability to magnify and amplify the intention you ask it to carry.

It will promote creativity and originality, so bring this stone with you when you need help in coming up with unique ideas and the best answers.

This stone will also give you a boost of confidence, positively influencing how you relate to other people.

Rutilated Quartz is known to intensify the healing properties of other crystals. It can also help you in making sense of the tough situations in your life.

Wearing or carrying it with you will also ease your depression and get rid of your loneliness. It’s also believed to slow down your body’s aging process.

Rutilated Quartz can stabilize your aura and strengthen your emotions, resulting in stronger and more trusting relationships.

It will evoke a happy and romantic feeling in your relationships, which is very helpful if you and your partner are going through a rough patch.

Rutilated Quartz will give insight on how you can better handle your problems and find long-lasting solutions.

See you this Friday, 7pm! #rutile #rutilated #rutilatedquartz #crystal #crystalsg #sgcrystal",0,56
65,65,2021-09-29 16:37:56,"[💰Wealth & Protection 🙏]

Black Tourmaline is known for its strong protective properties, absorbing negative energy and transforming it into positive energy. One of the most powerful crystals for anxiety, it will clear and cleanse energy blockages in your home and body (helping you to fall asleep more easily). For those who keep their iPads or other electronic devices in the bedroom, Black Tourmaline will help shield you against harmful electromagnetic frequencies that are emitted from these devices.

Black Tourmaline can help in manifesting your wishes. Write down your goals and place the paper under Black Tourmaline. It will absorb any psychic or energetic blockages related to your wish, and replace them with positive energy and abundance.

Put a black tourmaline underneath the driver’s seat to protect yourself or anyone driving. It will also help repel any negative energy thrown your way protecting you from the road rage from others.

It also help you stay grounded, stable, and focused in a stressful situation. It can also remove negative, disturbing energies from your vehicle's environment.

If you're quickly getting stressed, worried, or anxious by terrible weather or other cars on the road, Black Tourmaline will help you stay calm and centered. It also brings an uplifting vibe to remind you that driving isn't only about stress and it can be enjoyable and fun.

Be sure to own one of these protector this Friday, 7pm! #blacktourmaline #crystalsg #sgcrystal",1,40
66,66,2021-09-29 08:35:34,"[💰Wealth & Protection🙏] 
Moss Agate symbolizes abundance. When you have this crystal’s energies working for you, expect your efforts to be richly rewarded!

It carries energies of persistence and endurance, as well as of success, wealth, and prosperity.

Moss Agate can improve your brain activity, your focus, and your analytical energies. It will give you keen perception and sharper observation skills.

If you are looking for change and bigger challenges, Moss Agate can amplify the energy of your intentions and help you achieve your personal goals!

It will inspire you to have greater determination to overcome your financial challenges. It will also enhance your mental concentration.

Owning a piece of Moss Agate and use it to meditate on an important project so that you can have the focus that you need to succeed.

The energies of this stone will encourage your creativity and allow you to find the most creative solutions!

If you haven’t own one of these beautiful pieces, be sure to grab one of it on this Friday Live Sale! We’re bringing in a huge range so you can find the piece for you! 

#mossagate #mossagatestone #mossagatecrystal",0,61
67,67,2021-09-28 19:51:07,"[ 💰Wealth & Protection 🙏 ]
Join us this Friday, 7pm for the ultimate dose of Huat-ness! 

- Rutiles
- Pyrites 
- Garden Quartz
- Moss Agates
- Black Tourmaline

#rutile #rutilequartz #blacktourmaline #pyrite #pyritecrystal #crystals #crystal #sgcrystal #crystalsg",1,100
68,68,2021-09-20 14:25:47,"🥳 It's official! 🥳
🎉We're Moving! 🎉

Catch our Moving Sale this Friday to enjoy discounts at more than 50%! There will also be a surprise segment during the live! 

We're moving to a new workspace where we can explore new and exciting stuff coming up in the next few months!

For those who are collating more items to hit free shipping, this is your best chance to grab really good deals! See ya this Friday! 🥰

#crystalsg #crystal #crystalsale",13,94
69,69,2021-09-12 18:55:44,"[Blushy Pink] Join us this Friday, 7pm as we bring you crystals in guiding self-love and love of others! Clears away negative emotions, allowing us to invoke love energy.

Available 
- Rose Quartz Sphere, Hearts, Polar, 
- Clear Quartz Polar, Towers
- Satin Spar Towers

See ya! #rosequartz #clearquartz #satinspar #selenite",0,78
70,70,2021-09-10 13:01:57,"Our new exploration! Give us a ❤️ if u wish to see more of these cute lil crystal resin slabs.. Comment what kind of cute lil character / animals u wish to have too!! Really will love to explore with everyone’s feedback! 
.
.
#crystal #resin #slabs #chips #howlite #aquamarine #rosequartz",16,142
71,71,2021-09-09 17:04:40,"🔮Pretty Little Things🔮

Presenting all the mini little crystals, great for anyone who just started collecting crystals! 

Crystals work very differently on every individual. Therefore, it’s very important to try owning every type of crystals you can, manifest it and then to know if that particular crystals works for you! We will be sharing the benefits of each of these crystals in this live so you could align your right intention on them. 

Presenting mini hearts, mini penis, mini angels, mini perfume bottles, small turtles, etc. 

Available this Friday, 7pm! See ya! #crystal #crystals #crystalsg #sgcrystal",1,81
72,72,2021-09-06 15:04:51,"[To the World of Aura] 
Did you know, aura-ed crystals not only intensifies the beauty and benefits of the original elements of the base crystal but it also emits a unique set of new energies into it? 

Aura-ed crystals helps expand consciousness and heal the physical and spiritual body with its extremely high vibrations and enhance its positive energies into our home and lives. It also possess energies which comes from combining crystals with precious elements such as Gold, Silver, Platinum and Titanium. 

Featuring Angel Aura Howlite, Clear Quartz and Rose Quartz. Angel aura bring inner peace, enhance your intuition and confidence! 

Titanium Aura double hearts enhance your psychic powers, brings balancing and possess cleansing power to you and the other crystals. 

Other surprise items will also be brought onto the table this Friday, do keep a lookout! 

Available this Friday, 7pm! 

#auraquartz #auracrystals #crystals #crystal",0,80
73,73,2021-09-02 06:10:44,"☁️Girasol☁️

Girasol will greatly improve your communication skills. This will benefit your personal and professional relationships. It will deepen your connection with your family, with your significant other, with your friends, and with your work colleagues.

Girasol will bring you feelings of hope and optimism. Whatever challenges you’re currently going through at work or with your personal life, you will also be able to overcome them.

Even if you’re feeling stressed, Girasol will also bring you feelings of calm and relaxation.

When you want to achieve something in your life, this stone will help you achieve it. Girasol will make you try harder, and it will help remove all the obstacles in your path.

It will also help you stay away from distractions that will prevent you from reaching your money goals.

If you ever find yourself stuck in a rut, Girasol will motivate you to go back or restart your hobbies and interests. It will also point you to the direction where you will achieve more abundance and prosperity!

Say no more, LBN will claim one after the Live if there’s any balance. See ya this Friday, 7pm! 

#girasol #crystal #girasolquartz #crystalsg #sgcrystal #crystal #crystals",1,51
74,74,2021-09-01 08:49:20,"🌫Labradorite🌫

Labradorite attracts luck, which is why ‘Good Luck Stone’ is another one of its names. If you wish for more abundance, good fortune, and success in life, this healing crystal can help manifest it.

It’s a good stone to have with you to protect you against any kind of misfortune. 

The protective shield that this crystal can provide will make an impact on you, your loved ones, and on your life. 

It can protect you from making bad decisions that may lose you money. And it will foster better connections with people.

This stone’s energy will warn you about people who you cannot trust and projects that you should shelve.

In short, its energy will equip you with what you need to be successful in your field! 

#crystal #crystalsg #sgcrystal #labradorite #greymoonstone",0,61
75,75,2021-08-31 09:44:10,"🌙White Moonstone🌙

Moonstone enhances intuition, promotes inspiration, success and good fortune in love and business matters. 

White moonstone is undoubtedly one of the minerals that most help women in all its facets. It also serves to balance the emotional, physical and mental state of people.

It is used to attract fortune to have greater intuition and attract success in love and enhance fertility. This stone surrounds you with optimism, the virtue of constantly thinking positively, this is something very beneficial, since, in this way, you will attract only good things to your life. 

Available this Friday, 7pm! 

#moonstone #crystalsg #sgcrystal #crystals #crystal",0,93
76,76,2021-08-30 21:39:34,"☀️Rose Gold Sunstone☀️

Sunstone is associated with luck and good fortune. When you work hard and tap into the energies of Sunstone, your efforts will be magnified, and favorable results will come your way. 

It will also attract fame or unexpected prosperity.

Sunstone is a good luck crystal when you are joining competitions. In a workplace setting, this stone can bring opportunities for promotion.

It will also dispel stress or fear, and it will protect you from anyone or anything that will drain your finances and your energy.

Sunstone can also encourage your self-belief, and for many of us, this is the best way to attract good luck!

Self-confidence helps you to have faith in your ideas and the directions they take you, not to mention recruit allies and partners who will help realize your goals.

#sunstone #goldensunstone #rosegoldsunstone #crystal #crystals #crystalsg #sgcrystal",2,73
77,77,2021-08-29 18:59:32,"🎉2k Followers 
Celebration Giveaway!🎉

We’re extremely thankful for all the support and love received for the past 8 months! From the bottom of Aggy, Kryssie and Hazzie Quartzy Heart, thank you everyone! ♥️

Here’s a little something to show our appreciation, we’re giving away 2 winners:

💙 A Rebloom Series Tray (Will intuitively given in either Pink Rhodonite or Purple Jade)
💙 A Mystery Box by Fate worth $88!

To participate, you have to 
🔮Follow us @fated.itis 
🔮Like and tag your Cryski (Crystal Kaki) in this Post
🔮Comment in this post and tell us what type of crystals you’d like us to carry in the future! 

Giveaway will close on Friday 3rd, 7pm! 
Winners will be announced on Friday, 3rd, 10pm during our live! The attendance of the winner in our live is required in order to claim the prize! 

Do note that we will only be able to mail out the prizes if the winner have an open box with us. The actual piece of the giveaway tray will slightly differ from the image shown in this post. ♥️

Good luck all Fated-ers! ♥️

#crystalsg #crystal #crystaltray #resintray
#giveawaysg #crystalgiveaway #crystalgiveaways #thankyougiveaway #FateBroughtUsTogether #♥️ #🔮",452,197
78,78,2021-08-29 13:03:25,"☀️ Sun, Moon & Cloud🌙 
Join us this Friday, 7pm as we bring you soak some sun and moon essence. 

Sun - Rose Gold Sunstone Spheres, Palms, Pixiu

Moon - White & Grey Moonstone Sphere, Tumbles & Pixiu (Limited Green Moonstone Tumbles)

Cloud - Girasol Hearts, Palms & Spheres

#sunstone #rosesunstone #rosegoldsunstone #moonstone #girasol",5,119
79,79,2021-08-27 13:01:54,"Rebloom with purple jade & rhodonite crystal resin trays. Blended with pastel pinks and pastel purple. Whats your pick? 

#purplejade #rhodonite #crystal #crystalsg #resin #bts #resintray #crystals #lilac #flowers #igsg #curated #handmade",5,88
80,80,2021-08-21 21:47:46,"[Garden by the Fate] Cherry Blossom Agate, also known as Sakura Agate or Flower Agate, can be described as an energy that helps in ""re-blooming"" after painful or exhausting periods in life. 

It helps us reach our highest potential, protecting us from fears and self-doubt. Flower Agate inspires us to manifest and nurture our dreams. 

It is a stone deeply desired by many Feng Shui followers. Flower Agate will clear your consciousness of all frustrations and distractions, allowing you to think clearly and enhance attentiveness.

In addition to this, flower agate creates positive energy and get rids the surrounding area of any negative energy. By revitalising the premises, prosperity will be able to form a better flow. This is ideal for those involved in business and competitive careers.

Available this coming Friday, 7pm! More surprise items will be release on the table itself! See ya! #floweragate #sakuraagate #agate #agatecrystal #crystal #crystals #sgcrystal #crystalsg",0,98
81,81,2021-08-17 07:49:16,"Golden Healer Quartz is known to be one of the most beneficial crystals when you want to get rid of unhealthy habits and self-defeating attitudes. This makes it a great companion crystal when you want to achieve your financial goals and bring in more luck, abundance, and prosperity such as Citrine. 

This crystal will also align your yin and yang energies. It will lead you to positive changes by giving you the gift of understanding of what needs to be changed or eliminated.

When you work with the energies of this crystal, you will be more open to the possibilities of success and abundance.

You will be attracting prosperity, and you will be able maintain the integrity and strength in your business or professional relationships.

Be sure to grab one Golden Healer this Friday, 7pm! 

#goldenhealer #goldenhealerquartz #crystalsg #sgcrystal #crystal",0,60
82,82,2021-08-16 10:15:06,"[Rare & Uncommon]
Ametrine quartz is a very special stone, because it is born from the union of amethyst and citrine. 

Ametrine helps to attract wealth and prosperity with ease as it helps to eradicate all fears which stop one to take action for achieving goal & dreams. 

It is also believed to protect its owner from psychic attack, which is negative force or energy sent by someone intentionally or not intentionally to assault your aura and bring harm to you.
It also has a strong healing energy that releases negativity from within. 

Everyone should own at least one ametrine, for yourself and your loved ones! Grab them when they’re available as they’re really hard to come by! 

See you this Friday, 7pm! 

#ametrine #amethyst #citrine #crystalsg #sgcrystal",6,115
83,83,2021-08-15 15:28:35,"[Ametrine & Golden Healers] One of most loved theme is back with a BAM! We’re back with a larger range to ensure everyone is not missed out! 

This Coming Friday 7pm, indulged in a pool of Huat-ness with us, don’t be late! 

#ametrine #goldenhealer",3,112
84,84,2021-08-11 11:50:16,"Sky blue Quartz is a calming stone which also protects from negativity.  It has all the general properties of Quartz but also additional properties associated with its colour.  Sky Blue Quartz alleviates fear and enhances creativity and expression.  It has the effect of balancing the throat chakra, it can assist in communication and allow its owner to reach out to others.

It is an uplifting stone which can aid to lift depression and restore hope, happiness and peace.  It can assist spiritual communication, particularly with your very own guardian angels for guidances and support when you needed them. 

Available this Friday, 7pm! 

#skybluequartz",1,48
85,85,2021-08-10 07:30:31,"Amazonite is often touted as the stone of abundance and success. If you have this stone with you, you may attract good luck and fortune. It is one of the many reasons why a lot of gamblers bring this stone with them when they play. It might attract money, good fortune, and good luck.

Additionally, amazonite is a great stone to have when you want something to show in your life.

This particular crystal may encourage you in becoming brave and bold, to make all your dreams come true, as well as to keep in trying until they do.

Available in towers, spheres, pixiu and cubes form, this Friday 7pm! #amazonite",0,56
86,86,2021-08-09 19:05:01,"Trolleite is quick to release negative feelings such as anger, rage, frustration and hurt as it works to support us in achieving mental clarity, a calm energy system and emotional balance.

One of the core things Trolleite does is encourage our human self to move more in alignment with our Soul and it’s Purpose. Hence this is why Trolleite has been labelled ‘a stone of Ascension’. Many are being called to wake up and if already awake, to step into a role of service to others on some level. Trolleite supports us regardless of where we are on our path.

Trolleite is also a stone of manifestation, but truly, be mindful of what you wish for and ensure it is coming from your heart and a place of love. Trolleite is quick to show us when our intentions aren’t coming from the right place.

Available in 
- Towers
- Palms
- Hearts 
- Angels

Available this Friday, 7pm!",0,60
87,87,2021-08-08 00:30:34,"Ladies & Gentlemen, please kindly buckle up your seatbelt as we’re flying up to the sky this coming Friday! 

Featuring:
- Amazonite Towers, Spheres, Pixiu
- Sky Blue Quartz Towers
- Trolleite Towers, Hearts, Palms, Angels 

And other special appearances! 
#crystals #crystal",11,127
88,88,2021-08-06 12:17:18,"Always challenging ourselves each week / each theme. Bringing to you our Blue & Pink Caribbean Crystal Resin Trays this week! Swipe to see more! We hope you love it as much as we do. 

#caribeancalcite #rhodonite #crystal #crystalsg #resin #bts #resintray #crystals #oriental #lilac #flowers #igsg #curated #handmade",0,145
89,89,2021-08-03 09:47:34,"Pink Banded Calcite brings forth the ""happy"". It will connect you to memories and feelings that remind you of when you were at your happiest.

It will help you release your fears, open your heart, and go after what you want. It will help you feel safe in your heart. It will also give you the strength to cope with your emotional pains.

It’s a stone that will give you an extra boost of energy so you can get through your day. 

It will restore your motivation and help in accelerating your growth and development. It’s the perfect stone if you need a sharp memory to remember important details.

It will also fill you with inspiring and motivating energies that will help you achieve your goals. This stone will make you more confident about yourself and your abilities.

Available this Friday, 7pm! 

#pinkbandedcalcite",6,139
90,90,2021-08-02 08:13:53,"Caribbean Calcite is a helpful stone during times of new beginnings and personal growth. It offers Relief from stress and anxiety and promotes restful sleep and lucid dreaming. 

This stone will support you in expressing what you feel and think. It will remove anything in your system that’s discouraging you from sharing your emotions and thoughts freely with other people.

If you’re someone who worries a lot, Caribbean Calcite will encourage you to focus on your present life instead of your future life.

All your unresolved emotional issues will also be resolved with the help of this stone, especially the ones that are making you scared, panicky, distant, and irrationally angry.

Available this Friday, 7pm! 

#caribbeancalcite #caribbeancalcitestone #pinkbandedcalcite",0,103
91,91,2021-08-01 00:26:01,"[Royal Caribbean Cruise] This coming Friday, join us on the ride to the island of Love, Calm and Positivity. 

Featuring Caribbean Calcite and Pink Banded Calcite. 

#caribbeancalcite #caribbeancalcitestone #pinkbanded #pinkbandedcalcite",2,201
92,92,2021-07-28 11:08:35,"Botswana-Agate is protective and very lucky. Make sure that you have it with you when you’re choosing your lottery numbers, or picking a bet on a contest, or composing your entry for an online raffle.

Your chances of winning will be greatly increased, and you will attract lots of good luck energies!

Botswana-Agate will support your efforts to change your financial situation. It will assist you in looking for new and better business prospects. 

The healing properties of this stone are also used by healers to boost fertility in women and encourage potency in men for the conception of strong and healthy babies. It’s an excellent stone to have during pregnancy.

Available this Friday, 7pm! 

#botswanaagate #botswana #botswanacrystal #crystalsg #sgcrystal #crystal",0,55
93,93,2021-07-27 09:37:09,"As the “stone of opportunity”, green aventurine will help you to see an abundance of opportunities all around you. More so, this crystal will inspire the courage you need to go after those opportunities, whether that means applying for that job, starting that business, asking that person out, asking for that raise, or any other act of bravery!

Be sure to grab one of this lucky stone this Friday, 7pm! 

#greenaventurine #greenaventurinestone #greenaventhrinecrystal #sgcryatal #crystalsg #crystal #luckystone #luckystones",0,44
94,94,2021-07-26 01:14:44,"Let’s keep it chill this week with all the cute Huat Huat babies crystals! Featuring everyone’s favourite - Botswana & Green Aventurine in their most cutest form!

There will be some special appearances that you’ll all love! Stay tune and coming to you Live this Friday, 30th July! 

#botswana #botswanaagate #brownagate #greenaventurine #crystals #crystalsg #crystal",1,68
95,95,2021-07-22 10:27:52,"Golden Healer Quartz is known to be one of the most beneficial crystals when you want to get rid of unhealthy habits and self-defeating attitudes. This makes it a great companion crystal when you want to achieve your financial goals and bring in more luck, abundance, and prosperity such as Citrine. 

This crystal will also align your yin and yang energies. It will lead you to positive changes by giving you the gift of understanding of what needs to be changed or eliminated.

When you work with the energies of this crystal, you will be more open to the possibilities of success and abundance.

You will be attracting prosperity, and you will be able maintain the integrity and strength in your business or professional relationships.

Be sure to grab one Golden Healer this Friday, 7pm! 

#goldenhealer #goldenhealerquartz #crystalsg #sgcrystal #crystal",0,37
96,96,2021-07-21 10:43:54,"Natural Citrine from Brazil! 

Citrine attracts wealth, prosperity and success. It imparts joy, wonder, delight and enthusiasm. Raises self-esteem and self-confidence. Stimulates the brain, strengthening the intellect.

If you are looking to bring more money into your life, using a citrine can be an easy way to help align yourself with wealth and abundance!

Available this Friday, 7pm! 

#citrine #citrinetower #citrinesphere #citrinequartz #citrineraw #citrinetumbles #citrinechips",1,30
97,97,2021-07-20 12:08:50,"[Rare & Uncommon]
Ametrine quartz is a very special stone, because it is born from the union of amethyst and citrine. 

Ametrine helps to attract wealth and prosperity with ease as it helps to eradicate all fears which stop one to take action for achieving goal & dreams. 

It is also believed to protect its owner from psychic attack, which is negative force or energy sent by someone intentionally or not intentionally to assault your aura and bring harm to you.
It also has a strong healing energy that releases negativity from within. 

Everyone should own at least one ametrine, for yourself and your loved ones! Grab them when they’re available as they’re really hard to come by! 

See you this Friday, 7pm! 

#ametrine #amethyst #citrine #crystalsg #sgcrystal",2,87
98,98,2021-07-19 10:56:21,"🙏💛Yellow Fluorite GuangYingMa! 💛🙏

Yellow Fluorite, also called Golden Fluorite, is a crystal of unity, intellect and creativity. It increases understanding, logic and intellectual ability, while boosting one’s imagination and resourcefulness.

Yellow Fluorite is also beneficial for stabilizing group energy, bringing a cooperative spirit and the willingness to work together for a common good. Great for people who works with a group of teammates in your career or business. 

#GuangyingmaPleaseBobiWeClearTable #yellowfluorite #crystal #crystalsg #sgcrystal",3,35
99,99,2021-07-18 20:09:12,"💛💜Abundance of Huatness💜💛

Made in Brazil! 
Stay tune to our upcoming Live, 23 July, 7pm! 

On the table
- Citrine Towers
- Citrine Spheres 
- Citrine Raws 
- Citrine Tumbles
- Ametrines (rare)
- Golden Healer Towers
- Golden Healer Palms & Hearts
- Golden Healer Worry Stones
- Fated Wealth Bowl
and some other surprise appearance! 

#brazilcitrine #citrine #citrinecrystal #ametrine #ametrines #crystal #crystals #sgcrystals #sgcrystal #goldenrutile #rutilequartz",0,77
100,100,2021-07-16 17:01:26,"Mahogany Obsidian is often used to aid in the decision making process. It allows us to make significant changes in the most challenging areas of our lives.

It will help you unlock opportunities that will improve the state of your finances. It will bring you good luck and prosperity and enhance your ability to generate income.

The energies Mahogany Obsidian will help you release your negative emotional patterns that are affecting how you are as a partner. It will help you get rid of anything that does not make you a better partner, and it will eliminate anything that adds emotional distress to your relationship. It will help you recognize the problems and find ways how you can get rid of them in your relationship.

Only available on 16th Jul, Friday 7pm! #mahogany #mahoganyobsidian #crystal #crystalsg #sgcrystals #sgcrystal",0,15
101,101,2021-07-15 18:30:21,"Oriental Beauty Crystal Resin Trays Coming To You 16/07. Golden Sunstone & Carnelian topped with botanicals, unicorn, heart charmies. Curated and handmade for you. 

Not avail for pre order, and limited piece available. See ya 

#carnelian #goldensunstone #crystal #crystalsg #resin #bts #resintray #crystals #oriental #lilac #flowers #rosequartz #igsg #curated #handmade",4,62
102,102,2021-07-15 10:33:46,"Polychrome Jasper - is relatively rare and one of the few places it has been found is Madagascar. 

Polychrome Jasper is also highly protective, capable of deflecting negative energies and clearing blocked energy channels. 

This stone is going to support and give you strength, courage, and a feeling of balance during stressful and challenging life situations. 

It is the ideal stone to keep near to you to assist you and guide you in challenging circumstances by providing for you more mental strength and emotional balance. 

Everyone should own one especially to overcome these stressful period! Available during live on 16th July 7pm! 

#polychromejasper #polychrome #crystalsg #sgcrystal #crystals #crystal",0,32
103,103,2021-07-14 12:15:53,"Fire Quartz aka Hematoid Quartz enhances focus and concentration and would be especially helpful for those with short attention spans, memory issues, or have trouble completing projects. 

It can also be used to calm worries, panic and/or hysteria. it will also help you find simple but effective ways to solve your problems.

It will also remove all traces of mental stress so that you can focus on the things that you need to achieve. It will help you relax when things start to get stressful.

Hematoid Quartz will attract all kinds of prosperous energies and reward your efforts with good luck and good fortune!

It’ll be worth collecting at least one Fire Quartz aka Hematoid Quartz to help you in your business and career in order to get more financial stability. 

Available on 16th Jul Friday, 7pm! 

#firequartz #firequartzcrystal #hematoidquartz #crystal #crystalsg #sgcrystal",0,34
104,104,2021-07-13 19:05:45,"Chrysoprase will offer you new opportunities in work, new adventures in your personal life, and make positive social connections with you.

Chrysoprase is one of the best stones you can use as a heart chakra stone in order to clear and promote the energy of the heart chakra. When you heal your heart chakra, you find better emotional balance and will find yourself relating to others on a more healthy, personal level. 

People will be impressed by your clear-eyed approach to trouble and your ability to think logically while not neglecting the emotional aspects of a problem.

People will be drawn towards you, will quickly lead people to want to make emotional connections with you. 

This stone is truly magical and we touch our heart to guarantee that! Hope everyone could own  at least one of it! ❤️

Available on Friday, 16th Jul 7pm! See you! #chrysophrase",0,59
105,105,2021-07-12 15:55:56,"[❤️Pretty Oriental❤️] An upcoming collection that got us so excited in putting all these gorgeous unique pieces together! Which is your favourite? 

Polychrome Jasper is a stone of grounding and protection, helping one feel secure, safe and purposeful. Helps one in discovering new approaches to their heart’s truest desires. 

Fire Quartz regulates emotions, calms mood swings, and balance the mind and body. Help one gain a new sense of confidence and self-acceptance. Enhance focus and concentration, beneficial for those with short attention spans or have trouble seeing projects through to the end. 

Mahogany Obsidian is a deeply grounding stone. Promotes personal growth and release one from their self-imposed limitations. Enhance creative energy and encourage self-expression. 

See you this Friday, 16th July 7pm! 

#crystals #crystalsg #polychromejasper #firequartz #mahogany #sgcrystal #sgcrystals",0,80
106,106,2021-07-11 23:34:50,"Crystal Trays Pre Order Upgrade! 
We have now a total of 12 type of crystal chips to choose from + 3 different shapes of tray + you can add on charmies! 

Mix and match 3 types of crystal chips! 
Choose from oblong/round/hex shape! 
And
With our hot favourites charmies :
Huat Huat Charmies & Sakura Charmies! 
They can be add on to your trays now! 

Order form Link is in our bio now! 
Simply fill up the form and we will get back to you accordingly! 

Seasonal Crystal Chips & Charmies will still be available in our Live. So if you want a limited edition one do stay tune to our weekly lives! Sneak Peak for this Friday’s 16/07 live is in our IG stories now! 

#amethyst #moonstone #crystal #crystalsg #resin #resintray #crystals  #flowers #rosequartz #igsg #curated #handmade 
#oblong #fate #igsg",0,54
107,107,2021-07-04 13:48:24,"Display your spheres in the most minimalistic way! 

After weeks of R&D, we’re proud to share with you our Sphere Ring Stand! The smallest size is as small as it can fit your super mini or small spheres / eggs.

Unsure which size fits? Get 1 of the size each to try it out! Mix and match allows and they’re at 3 for $3! 

Head over to our bio, click on the form link to fill in your order! Limited pieces available, hurry and order yours now! 

#spherestand #crystalsphere #sphereringstand #crystalspherestand #crystal #crystals #sgcrystal #sgcrystals #crystalsg #crystalssg",3,50
