,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
6999,chinbeeee,971,739,FALSE,0.761071061,1719
7000,shellasotong,113,545,TRUE,4.82300885,48
7001,ainilee88,138,469,TRUE,3.398550725,148
7002,lysandraliz,736,5781,TRUE,7.854619565,3977
7003,sesirelove,60,325,TRUE,5.416666667,122
7004,maiyamuhriz,139,873,TRUE,6.28057554,150
7005,annamarieaac,113,497,TRUE,4.398230088,246
7006,angelinelim85,57,98,TRUE,1.719298246,0
7007,wyp_ping55,185,769,FALSE,4.156756757,60
7008,sitiii_lee,637,4491,TRUE,7.050235479,1787
7009,alliethemissy,468,350,TRUE,0.747863248,12
7010,winksnow,4,101,TRUE,25.25,0
7011,carinechiok,20,90,TRUE,4.5,15
7012,lilyteolc,1142,932,FALSE,0.816112084,892
7013,hoodoreen,30,152,TRUE,5.066666667,3
7014,okjannikki,532,1064,FALSE,2,138
7015,warnda,267,833,TRUE,3.119850187,68
7016,wendybriseis,94,791,TRUE,8.414893617,9451
7017,rachelstarz,109,999,TRUE,9.165137615,108
7018,skincareapril22jane,721,1651,FALSE,2.289875173,804
7019,euniceksh,913,1787,FALSE,1.95728368,914
7020,xiuxiu87,364,1181,TRUE,3.244505495,454
7021,boeyjessie,110,2341,TRUE,21.28181818,350
7022,l_alk_26,47,111,TRUE,2.361702128,0
7023,xx.bxby_nurxl.xx,47,111,TRUE,2.361702128,0
7024,abbyxx,199,5047,TRUE,25.36180905,14
7025,irlywish,4,898,TRUE,224.5,0
7026,elynsim,44,198,TRUE,4.5,111
7027,zpalice,50,380,FALSE,7.6,94
7028,nourelhales,253,993,TRUE,3.924901186,308
7029,sillyilimillie,414,748,TRUE,1.806763285,334
7030,byeol_crystals,125,680,FALSE,5.44,15
7031,gineginechan,134,291,TRUE,2.171641791,75
7032,crystal_lovers___,1115,3601,FALSE,3.229596413,697
7033,bubbleshiok,203,206,FALSE,1.014778325,259
7034,py_pauline,106,376,TRUE,3.547169811,21
7035,teriblurlove,593,1471,FALSE,2.480607083,808
7036,magdalenetaychien,1100,1226,FALSE,1.114545455,2379
7037,babemariae,265,1268,FALSE,4.78490566,314
7038,_beautyofblackandwhite_,401,895,TRUE,2.2319202,163
7039,liingx,577,573,FALSE,0.993067591,656
7040,omgminicollection,99,353,FALSE,3.565656566,1
7041,jorish85,616,1711,TRUE,2.777597403,217
7042,forbiddenlilyart,164,1353,FALSE,8.25,394
7043,azizahsuriza,619,4300,TRUE,6.946688207,8
7044,sharonchiasj,1232,1002,FALSE,0.813311688,3494
7045,aishahsahar,776,1006,FALSE,1.296391753,16
7046,_.ra__en._,518,1466,FALSE,2.83011583,0
7047,nny00._,518,1466,FALSE,2.83011583,0
7048,aud_awesome,139,912,TRUE,6.561151079,14
7049,mcww1105,42,291,TRUE,6.928571429,57
7050,yourholymama,662,562,TRUE,0.848942598,55
7051,piggerellas,131,238,TRUE,1.816793893,31
7052,jennabunnz,2732,734,TRUE,0.268667643,3
7053,erinni3,264,3779,TRUE,14.31439394,0
7054,esther_siewling,115,259,TRUE,2.252173913,394
7055,sparkles.plus,283,910,FALSE,3.215547703,31
7056,liambear0619,245,737,TRUE,3.008163265,3259
7057,sixuan_goh,607,666,TRUE,1.097199341,412
7058,juncats,228,542,TRUE,2.377192982,480
7059,kuroiyuko,150,288,TRUE,1.92,298
7060,oohsomel,214,512,TRUE,2.392523364,279
7061,c.i.e.n,160,623,TRUE,3.89375,102
7062,joycek11,157,811,TRUE,5.165605096,5
7063,karenteoh25,5,3614,TRUE,722.8,0
7064,dulcinea_hazi,246,382,TRUE,1.552845528,433
7065,xxkrischimxx,151,559,FALSE,3.701986755,69
7066,abigailayj,827,702,TRUE,0.84885127,57
7067,d_y_w_l,145,348,TRUE,2.4,1015
7068,wombat300,287,694,FALSE,2.418118467,2391
7069,sg_igshopaholic,38,185,FALSE,4.868421053,12
7070,angie_2104,99,566,TRUE,5.717171717,39
7071,yip_heng,132,176,FALSE,1.333333333,0
7072,dahleen_97,77,696,TRUE,9.038961039,18
7073,ohmyanchovy,253,684,TRUE,2.703557312,209
7074,spiny.crystals,1845,1685,FALSE,0.913279133,136
7075,mvcalub,327,158,FALSE,0.483180428,0
7076,iranirwan,1533,2088,FALSE,1.362035225,4450
7077,bbeautyqueenie,2191,4570,FALSE,2.085805568,0
7078,wtszks,55,361,TRUE,6.563636364,219
7079,niseno12,549,1890,FALSE,3.442622951,617
7080,summeraurora_vivi,310,66,FALSE,0.212903226,66
7081,nattineew,178,6523,TRUE,36.64606742,405
7082,georgigorgeous,100,214,TRUE,2.14,468
7083,veronica_tam9449,339,682,FALSE,2.01179941,282
7084,hmmz09,97,374,TRUE,3.855670103,261
7085,egi_stone,903,5394,FALSE,5.973421927,428
7086,d.niseeyy,425,994,TRUE,2.338823529,725
7087,dora_hinra,456,393,TRUE,0.861842105,2185
7088,beads_love_by_wl,97,29,FALSE,0.298969072,14
7089,bling.tan,64,1436,TRUE,22.4375,0
7090,sherlyn_tsw,199,56,FALSE,0.281407035,0
7091,cherissehoongmeitheng,526,4234,TRUE,8.049429658,331
7092,fendikhan,212,633,TRUE,2.985849057,594
7093,lovelle.chenxi.chia,9,38,FALSE,4.222222222,5
7094,jazz._.seow,91,273,TRUE,3,26
7095,chiuhoon.li,18,305,TRUE,16.94444444,14
7096,pico_ling,78,350,TRUE,4.487179487,58
7097,glorious_anchor_,22,278,TRUE,12.63636364,2
7098,shirleysewtherapy,190,401,TRUE,2.110526316,210
7099,sophiasng,1442,3303,FALSE,2.290568655,356
7100,joeylpylpy,540,658,TRUE,1.218518519,197
7101,poppysmic03,155,1102,TRUE,7.109677419,1165
7102,nettiawonderland,1640,2557,FALSE,1.559146341,1492
7103,jay_fea.ther,22,3003,TRUE,136.5,0
7104,kw.annann,221,474,TRUE,2.14479638,7
7105,adeline_francesca,357,1148,FALSE,3.215686275,257
7106,noramakemesing,232,642,TRUE,2.767241379,569
7107,jo_wannasee,72,290,TRUE,4.027777778,66
7108,the_papillon_,46,438,TRUE,9.52173913,505
7109,t.w.i.r.z,60,1271,TRUE,21.18333333,358
7110,dollipopsies,325,776,FALSE,2.387692308,13
7111,jerelyn_celia,84,231,TRUE,2.75,409
7112,gebrmejo,29,151,TRUE,5.206896552,42
7113,yvontan75,34,184,TRUE,5.411764706,2
7114,klialim,13,474,TRUE,36.46153846,813
7115,mee.in.the.stars,0,45,TRUE,45,0
7116,shoku_nemo,64,133,TRUE,2.078125,0
7117,cher.vilicious,115,706,TRUE,6.139130435,213
7118,mymusicfingers,229,136,FALSE,0.593886463,259
7119,moms_crystal,1244,5089,FALSE,4.090836013,582
7120,iamchenanna,13,100,TRUE,7.692307692,114
7121,druzeedot,48,168,FALSE,3.5,13
7122,caravancavanos,445,574,TRUE,1.28988764,785
7123,3llll92,136,413,FALSE,3.036764706,61
7124,momobelleash,1,753,TRUE,753,1197
7125,stalclza,530,605,TRUE,1.141509434,532
7126,gwendelyn,173,1010,TRUE,5.838150289,76
7127,alohawhoohoo,461,329,FALSE,0.713665944,9
7128,mummypooh85,245,362,FALSE,1.47755102,886
7129,seolki90,379,343,TRUE,0.905013193,1295
7130,thanhngpmu,156,412,FALSE,2.641025641,85
7131,sidiqgemstons,1287,5145,FALSE,3.997668998,275
7132,steffywoofy,362,415,TRUE,1.14640884,340
7133,thecakerieclub,2106,1539,FALSE,0.730769231,1727
7134,gaosiaotanh,33,379,TRUE,11.48484848,0
7135,raiysahsetone,1139,5862,FALSE,5.146619842,907
7136,zoechengg,252,2528,TRUE,10.03174603,113
7137,crystal_magic_99,500,1905,FALSE,3.81,234
7138,jenjenshopaholic,0,389,TRUE,389,11
7139,csy_jen,120,518,TRUE,4.316666667,174
7140,msleneyyy,216,1218,TRUE,5.638888889,759
7141,amour.luna_,251,177,FALSE,0.705179283,16
7142,tanbl.michelle,37,17,FALSE,0.459459459,0
7143,eightartcrystal,776,4121,FALSE,5.31056701,194
7144,rebeccachan1991,373,1291,TRUE,3.461126005,25
7145,jingxuan_jj,12844,1981,FALSE,0.154235441,7
7146,lemonchillipadi,47,194,TRUE,4.127659574,2158
7147,lynangbl,20,54,TRUE,2.7,0
7148,mrstalon158,374,1048,FALSE,2.802139037,205
7149,weiishann,138,689,TRUE,4.992753623,146
7150,aliciaaalimm,1346,839,FALSE,0.62332838,157
7151,missy.mj,42,663,TRUE,15.78571429,536
7152,jasmine_668,150,222,TRUE,1.48,104
7153,suma.balakrishna,1212,2189,FALSE,1.806105611,268
7154,clayandbits,342,210,FALSE,0.614035088,15
7155,leeenettnett,329,731,TRUE,2.221884498,1151
7156,qiqiang9203,6545,7483,FALSE,1.143315508,489
7157,jasmine_applenut,220,334,TRUE,1.518181818,4397
7158,eggyolkcrystals,525,285,FALSE,0.542857143,42
7159,lmamyng,69,128,TRUE,1.855072464,2
7160,kooky.cutter,36,587,TRUE,16.30555556,304
7161,cherlynhow,164,166,TRUE,1.012195122,11
7162,endz_dell,763,1337,TRUE,1.752293578,305
7163,germaineching,39,112,TRUE,2.871794872,0
7164,jngyvlr,0,108,TRUE,108,52
7165,keziah_lan,163,217,TRUE,1.331288344,118
7166,absolutenaturalbeauty,202,934,FALSE,4.623762376,123
7167,pleatsandfleur,870,1538,TRUE,1.767816092,1663
7168,lindyamethyst,8,155,TRUE,19.375,66
7169,holly_min0105,0,36,TRUE,36,0
7170,jasminephua0115,8784,2328,FALSE,0.265027322,617
7171,peiyin_wei,2715,346,TRUE,0.127440147,157
7172,im_mo_on,160,816,FALSE,5.1,44
7173,soopris,24,47,TRUE,1.958333333,61
7174,wholesalecrystal.jasmine,5138,5040,FALSE,0.980926431,2856
7175,__wamsy,173,864,TRUE,4.994219653,17
7176,alde_crystal,1241,7303,FALSE,5.884770346,1029
7177,hjh_kraton,340,550,TRUE,1.617647059,292
7178,carissaljh,114,174,TRUE,1.526315789,86
7179,fluffy_elsie,122,458,TRUE,3.754098361,248
7180,jolenemario,35,69,TRUE,1.971428571,0
7181,nicoleleewm,75,209,TRUE,2.786666667,197
7182,felinayow,3,196,TRUE,65.33333333,0
7183,kate_cah,1099,2476,FALSE,2.252957234,343
7184,kesiao,450,696,TRUE,1.546666667,1200
7185,simplyoilz,295,561,FALSE,1.901694915,108
7186,pinkiedinkies,48,916,TRUE,19.08333333,256
7187,beatrish,144,305,TRUE,2.118055556,1063
7188,kimngwen,37,109,FALSE,2.945945946,14
7189,auroralaura__,981,1525,TRUE,1.554536188,1187
7190,lifongbee,61,190,TRUE,3.114754098,14
7191,joanna_lyz,464,451,FALSE,0.971982759,339
7192,nurasz,145,705,TRUE,4.862068966,1115
7193,estherysx,104,668,TRUE,6.423076923,1001
7194,shinevy,427,703,TRUE,1.646370023,830
7195,chewchewchewchewchew,17,112,TRUE,6.588235294,62
7196,chualaykhim,38,41,FALSE,1.078947368,2
7197,darcheavril,162,455,TRUE,2.808641975,254
7198,cpkimmy,186,137,FALSE,0.73655914,30
7199,risbaby83,50,444,TRUE,8.88,3
7200,traslintay,656,1573,TRUE,2.397865854,58
7201,rachelbong95,141,326,TRUE,2.312056738,226
7202,annabelohh,1972,3582,FALSE,1.81643002,1796
7203,crysplutomania,272,561,FALSE,2.0625,55
7204,s.f.wz,92,1470,TRUE,15.97826087,1
7205,jasmineohyr,109,518,TRUE,4.752293578,2
7206,huijunnn_,92,1425,TRUE,15.48913043,500
7207,amfickleminded,251,3912,TRUE,15.58565737,181
7208,dewiiideww,684,886,TRUE,1.295321637,363
7209,amiwellnesscorner,182,311,FALSE,1.708791209,408
7210,msstephhy,704,993,TRUE,1.410511364,1845
7211,_sandrawang_,52,685,TRUE,13.17307692,0
7212,capri501,194,344,FALSE,1.773195876,4
7213,laurachyy_,813,713,FALSE,0.87699877,285
7214,kexin_kxteo,2469,1020,FALSE,0.413122722,813
7215,cheryl_and_kate_,67,64,FALSE,0.955223881,4
7216,maleriegoh,455,816,TRUE,1.793406593,707
7217,janice_yyip,167,374,TRUE,2.239520958,109
7218,yenzycarol,146,268,FALSE,1.835616438,120
7219,puwawa79,0,440,TRUE,440,1103
7220,stellaaaaaac,713,1479,TRUE,2.074333801,902
7221,littlemoresparklesg,520,153,FALSE,0.294230769,146
7222,quekiris,60,65,TRUE,1.083333333,320
7223,muse1meijia,52,54,FALSE,1.038461538,16
7224,pholetphoto,1729,815,FALSE,0.471370735,911
7225,yvonneyeo,362,5985,TRUE,16.53314917,300
7226,_sohsoh__,317,671,TRUE,2.116719243,94
7227,stacey_qi,228,945,TRUE,4.144736842,323
7228,sitinariah,348,769,TRUE,2.209770115,231
7229,sherlicia,292,1166,TRUE,3.993150685,754
7230,veniseelim,378,544,TRUE,1.439153439,90
7231,ascpink,65,323,TRUE,4.969230769,0
7232,winnie_nyc,149,204,FALSE,1.369127517,5
7233,azumeee,188,399,TRUE,2.122340426,728
7234,candabanana,5417,2846,FALSE,0.525383053,1479
7235,ngnicole,34,91,TRUE,2.676470588,65
7236,misonfaith,430,1301,TRUE,3.025581395,1779
7237,bel9797,409,654,TRUE,1.599022005,789
7238,chiang4099,7,299,TRUE,42.71428571,48
7239,carolboogiebabe,235,539,TRUE,2.293617021,1265
7240,pepperedsilvers,333,1528,TRUE,4.588588589,439
7241,atsuki.sg,116,265,FALSE,2.284482759,26
7242,jadeying,212,865,TRUE,4.080188679,1421
7243,ziyikuek,20960,6204,FALSE,0.295992366,3488
7244,joycelynpohpp,102,395,TRUE,3.87254902,224
7245,skycat1303,108,2683,TRUE,24.84259259,74
7246,fionahp11,56,247,TRUE,4.410714286,169
7247,hidden.boudoir,434,2477,FALSE,5.707373272,15
7248,miss_leaf_luv_bel,91,346,TRUE,3.802197802,573
7249,fondantcandy,383,803,TRUE,2.096605744,343
7250,nuttymish,243,709,TRUE,2.917695473,34
7251,lindawee88,55,86,TRUE,1.563636364,37
7252,lynn_yew,449,1314,TRUE,2.926503341,1111
7253,lynnnnnnna,293,2936,FALSE,10.02047782,165
7254,indecisivesasha,432,1184,TRUE,2.740740741,512
7255,may_yap117,195,835,TRUE,4.282051282,567
7256,______jerolilbell_______,80,422,TRUE,5.275,1561
7257,msvivaviv,126,712,TRUE,5.650793651,328
7258,athirah_isma,4,465,TRUE,116.25,11
7259,azfura,215,7503,TRUE,34.89767442,2040
7260,jh_faith,735,1064,TRUE,1.447619048,1021
7261,ladymissdiva,1047,1748,TRUE,1.669531996,488
7262,jette_hzl,312,560,TRUE,1.794871795,163
7263,desinysg,29,379,FALSE,13.06896552,0
7264,ivs_na,68,1531,TRUE,22.51470588,0
7265,ice77_md,475,577,TRUE,1.214736842,376
7266,radiah_zainol,330,1193,TRUE,3.615151515,508
7267,lauras_aura,356,894,TRUE,2.511235955,780
7268,tlydianee,257,2014,TRUE,7.836575875,1428
7269,sokchengsu,27,87,TRUE,3.222222222,8
7270,acey_wacey,363,1134,TRUE,3.123966942,830
7271,stellaxueer,1005,500,TRUE,0.497512438,312
7272,wen_wen_libra_rox,139,526,TRUE,3.784172662,2177
7273,mseffa_jewels,1494,841,TRUE,0.56291834,5131
7274,chloelke,90,931,TRUE,10.34444444,7
7275,linayr,829,804,FALSE,0.969843185,255
7276,yenpeng.tan.18,39,46,FALSE,1.179487179,0
7277,aarianaabdullah,0,411,TRUE,411,0
7278,ivyleekh123,73,584,FALSE,8,14
7279,cindylpf,58,368,TRUE,6.344827586,73
7280,summer87lim,255,983,FALSE,3.854901961,522
7281,ireneisthename,637,2334,FALSE,3.664050235,775
7282,evanivanmummmy,282,421,FALSE,1.492907801,169
7283,bsclaire2016,120,847,FALSE,7.058333333,52
7284,selina_love_bob,737,2253,TRUE,3.056987788,3754
7285,sheraneho,1890,1299,TRUE,0.687301587,193
7286,poonam.deshpande,119,608,TRUE,5.109243697,3
7287,qlnrui,266,432,TRUE,1.62406015,136
7288,kimtsara,963,1002,TRUE,1.040498442,423
7289,yellow_narcissus,249,6139,TRUE,24.65461847,90
7290,ann.jouu.k,148,435,TRUE,2.939189189,751
7291,beeyean_,232,372,TRUE,1.603448276,589
7292,sarah_fairyme,781,720,FALSE,0.921895006,1294
7293,s1mplyuniquefel,612,694,TRUE,1.133986928,692
7294,tranquilsereniti,5,389,TRUE,77.8,0
7295,jasminetlx,750,694,FALSE,0.925333333,246
7296,clcc08,6,113,TRUE,18.83333333,2
7297,blueblackpurplepink,41,57,TRUE,1.390243902,11
7298,tangyousomuch,71,1890,TRUE,26.61971831,9847
7299,jas_be_me,351,400,TRUE,1.13960114,404
