,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
5390,welchdoyle6,93,3834,FALSE,41.22580645,18
5391,orncolt,119,3434,FALSE,28.85714286,18
5392,lindacmt,618,1623,FALSE,2.626213592,1762
5393,wlchew85,613,2777,FALSE,4.530179445,54
5394,nardijes,177,4762,TRUE,26.9039548,0
5395,jaeoheelle,693,856,FALSE,1.235209235,1389
5396,amychewyk,66,1127,TRUE,17.07575758,160
5397,sleepeatrant_ing,15,114,TRUE,7.6,613
5398,lengsweety27,58,172,TRUE,2.965517241,2
5399,lipingtan_,124,308,FALSE,2.483870968,0
5400,janisheng,198,232,FALSE,1.171717172,58
5401,urlilcookiemonster,67,464,TRUE,6.925373134,134
5402,wintergems.co,314,736,FALSE,2.343949045,33
5403,forever_iiyume,72,76,FALSE,1.055555556,0
5404,iam_hazelcem,244,517,TRUE,2.118852459,159
5405,lauraeligalloway,309,346,FALSE,1.1197411,3
5406,c.a.r.e_mama,62,209,TRUE,3.370967742,503
5407,jassgiselle,1145,308,FALSE,0.268995633,117
5408,jacqjacqkng,296,380,TRUE,1.283783784,515
5409,seechiin,654,1968,TRUE,3.009174312,142
5410,dorellenss,226,2194,TRUE,9.707964602,191
5411,zhennijen,81,132,TRUE,1.62962963,5
5412,eternal.crystals,4,15,FALSE,3.75,6
5413,fiona_trangphan,144,1167,TRUE,8.104166667,281
5414,nadiahnewsa,1267,4408,FALSE,3.479084451,953
5415,yenkee0420,1112,1427,TRUE,1.283273381,419
5416,prettykitbit,1112,1427,TRUE,1.283273381,419
5417,tmshanz,86,365,TRUE,4.244186047,426
5418,shuping,236,357,TRUE,1.512711864,257
5419,nette75,195,576,TRUE,2.953846154,807
5420,arielle.cyl,225,1287,TRUE,5.72,103
5421,ice.d_coffe.e,37,663,TRUE,17.91891892,1
5422,ruthpriscillahow,518,4683,FALSE,9.040540541,119
5423,darickoh_,48,211,TRUE,4.395833333,8
5424,zoeydani.elle,544,926,TRUE,1.702205882,1757
5425,lashcontrast.sg,26,112,FALSE,4.307692308,1
5426,vivibiism,841,1092,FALSE,1.298454221,549
5427,hollytimtum,52,233,TRUE,4.480769231,0
5428,jay.teea,2502,4206,FALSE,1.681055156,114
5429,fang76_,557,3063,FALSE,5.499102334,266
5430,b.granny,362,166,TRUE,0.458563536,1406
5431,iasbellek,84,810,TRUE,9.642857143,781
5432,wonoonie.ayogg,32,345,TRUE,10.78125,387
5433,l.n.k93,343,412,FALSE,1.201166181,72
5434,hannahyew_,941,2077,TRUE,2.207226355,159
5435,__xxcam,442,1256,TRUE,2.841628959,449
5436,lillian_gwee,26,232,TRUE,8.923076923,63
5437,bingnatiion,0,115,TRUE,115,394
5438,clavisw,84,511,FALSE,6.083333333,0
5439,iwannasleepppp,49,597,TRUE,12.18367347,120
5440,hellenyek,9,218,TRUE,24.22222222,2
5441,nicthehumanbean,11,173,TRUE,15.72727273,568
5442,missyqing,57,408,TRUE,7.157894737,248
5443,winny.is.me,339,728,FALSE,2.147492625,441
5444,lee_su2,66,597,TRUE,9.045454545,38
5445,simbinbin,670,1108,TRUE,1.653731343,1949
5446,chellysnaps,174,565,TRUE,3.247126437,607
5447,adriennesecret,247,636,FALSE,2.574898785,3372
5448,irnotfunny,275,544,TRUE,1.978181818,525
5449,shuzhenyip,39,438,TRUE,11.23076923,130
5450,i.m_me,663,972,TRUE,1.466063348,713
5451,hi.imbelinda,810,626,TRUE,0.772839506,1347
5452,supernovaaax,341,1296,TRUE,3.80058651,3770
5453,kopi_gadai,67,23,FALSE,0.343283582,5
5454,antesoocial,21,901,TRUE,42.9047619,1106
5455,liwenxixi56,217,3648,FALSE,16.81105991,98
5456,bead.knacks,411,874,FALSE,2.126520681,54
5457,may71001,71,47,TRUE,0.661971831,3
5458,vivien_chang77,50,90,FALSE,1.8,8
5459,tipsypoops,1406,1624,FALSE,1.155049787,328
5460,conjering,1047,992,TRUE,0.947468959,80
5461,lingai_,4253,7244,FALSE,1.703268281,658
5462,epossg,550,6837,FALSE,12.43090909,393
5463,zoe.tan.1257,59,26,FALSE,0.440677966,13
5464,leelinda2911,342,296,FALSE,0.865497076,882
5465,alynt_yt,666,1485,FALSE,2.22972973,38
5466,sukilim88,472,1025,TRUE,2.171610169,95
5467,zilinbeingzinc,1630,1606,FALSE,0.985276074,877
5468,chizzlette96,537,1092,TRUE,2.033519553,267
5469,dollymixer,369,890,TRUE,2.411924119,896
5470,helloiamhuiminyeo,501,1209,FALSE,2.413173653,818
5471,vivian_sinyee,791,2285,FALSE,2.88874842,440
5472,shimashimz,658,563,TRUE,0.8556231,18
5473,shiakpin76,656,4324,FALSE,6.591463415,61
5474,preeyuhs,242,473,FALSE,1.954545455,4
5475,shanicewu,682,849,FALSE,1.244868035,11
5476,pocoyo783,50,348,FALSE,6.96,0
5477,sparkles.love.hearts.magic,55,510,TRUE,9.272727273,64
5478,sometimes.inspiring,1,2964,TRUE,2964,0
5479,susantan55,164,591,TRUE,3.603658537,36
5480,huiminlalalaa,306,1489,TRUE,4.866013072,669
5481,guatpengng,12,213,TRUE,17.75,29
5482,nisha_krzm,666,2271,TRUE,3.40990991,356
5483,andrea_syb,599,800,FALSE,1.335559265,761
5484,abdullahnoorsiah,282,1780,FALSE,6.312056738,1
5485,alubahally,229,1299,TRUE,5.672489083,84
5486,airinalfino,79,2054,TRUE,26,1690
5487,i.m.anab3l,281,921,TRUE,3.277580071,1102
5488,eila_eila,235,936,TRUE,3.982978723,3348
5489,saisetsu.t,15,71,FALSE,4.733333333,0
5490,_0axah355a0_,679,2918,TRUE,4.297496318,1582
5491,peepy1888,667,1487,FALSE,2.229385307,2514
5492,lysandr,596,1025,FALSE,1.719798658,2623
5493,sylviachua_,317,585,TRUE,1.845425868,758
5494,the.ngfamily,779,5238,FALSE,6.724005135,24
5495,eo2eo,272,623,TRUE,2.290441176,350
5496,jennyngsm,270,554,TRUE,2.051851852,414
5497,qiiu_yann,631,2193,FALSE,3.475435816,554
5498,babytors,10,28,FALSE,2.8,1
5499,m_oods_tudio,1067,778,FALSE,0.729147142,32
5500,verahiao,2033,2691,FALSE,1.323659616,49
5501,crystals_yue,36,32,FALSE,0.888888889,12
5502,igglepiggleme,41,1293,TRUE,31.53658537,149
5503,hamcroissantt,23,470,TRUE,20.43478261,1256
5504,png_jx,152,2107,FALSE,13.86184211,339
5505,alikkacrystals11,1414,7498,FALSE,5.302687412,601
5506,euniceysl,123,139,FALSE,1.130081301,26
5507,annatan298,145,1017,FALSE,7.013793103,9
5508,ireneelf,1028,1504,FALSE,1.463035019,507
5509,periodshitsss,55,1663,TRUE,30.23636364,3194
5510,joeylovemusic,104,371,TRUE,3.567307692,132
5511,jackelynhow,155,135,TRUE,0.870967742,77
5512,ahboomboomx,33,228,TRUE,6.909090909,5
5513,annhsiung,150,329,FALSE,2.193333333,319
5514,ooverwhelm_,150,329,FALSE,2.193333333,319
5515,sherlynnzzxx,22,400,TRUE,18.18181818,34
5516,5moreminzz,161,1408,TRUE,8.745341615,3
5517,tiantiannie,962,2866,FALSE,2.979209979,563
5518,soajie,59,684,TRUE,11.59322034,42
5519,cindy_ysd,378,449,TRUE,1.187830688,552
5520,mrschoo2009,1053,1457,FALSE,1.383665717,100
5521,shani5nic3,141,293,TRUE,2.078014184,65
5522,lynnneoo,458,2812,TRUE,6.139737991,80
5523,kimberlycheah,293,742,FALSE,2.532423208,530
5524,imyingling,147,262,FALSE,1.782312925,52
5525,jasnitefall,363,796,FALSE,2.192837466,403
5526,hannmadethis,138,2774,FALSE,20.10144928,26
5527,emsgnit,109,527,TRUE,4.834862385,175
5528,oddszeen,142,796,FALSE,5.605633803,122
5529,xua.ann,125,301,TRUE,2.408,0
5530,_vlxy,39,158,TRUE,4.051282051,227
5531,xuan.cyxuan,762,1074,TRUE,1.409448819,35
5532,xzwendy,167,597,TRUE,3.574850299,43
5533,candicexu,200,871,TRUE,4.355,1136
5534,largemilkteawithpearls,105,190,FALSE,1.80952381,272
5535,scwbakes,226,2731,FALSE,12.0840708,42
5536,js7566,67,103,TRUE,1.537313433,0
5537,bubbl3milkte4,129,1394,FALSE,10.80620155,50
5538,lzandmgmummy,288,816,TRUE,2.833333333,778
5539,abdul_latif440,79,280,FALSE,3.544303797,32
5540,babeface.crystals,335,43,FALSE,0.128358209,86
5541,jamietoh,1351,1280,FALSE,0.947446336,3955
5542,jiajin_xlb,257,779,TRUE,3.031128405,809
5543,_sillydia_,160,439,TRUE,2.74375,796
5544,clarelog,227,190,FALSE,0.837004405,14
5545,mrsjsimon53,6,18,TRUE,3,0
5546,toh.edwin,153,199,TRUE,1.300653595,73
5547,chewthechu,669,2828,FALSE,4.227204783,691
5548,janebeautynnails,90,151,FALSE,1.677777778,107
5549,jennysan_tham,118,371,TRUE,3.144067797,1502
5550,nurulesharil,415,944,TRUE,2.274698795,717
5551,yudikguntara12,2143,7486,FALSE,3.493233784,4285
5552,nieashah,797,2137,TRUE,2.681304893,1182
5553,aaaverieday,18,1523,TRUE,84.61111111,315
5554,kjana,438,699,TRUE,1.595890411,284
5555,mayfongsin,504,1061,TRUE,2.10515873,570
5556,nurinmarie,816,1447,TRUE,1.773284314,1567
5557,annamercier,915,1351,FALSE,1.476502732,2844
5558,fergus175,960,4441,TRUE,4.626041667,366
5559,yoohooboo_,44,283,TRUE,6.431818182,21
5560,polaris_yl,211,412,TRUE,1.952606635,624
5561,littleroo55,163,252,TRUE,1.54601227,323
5562,u.meko,922,1322,TRUE,1.433839479,24
5563,_visages,510,914,TRUE,1.792156863,523
5564,ennwng,510,914,TRUE,1.792156863,523
5565,superher0baymax,529,4359,FALSE,8.240075614,45
5566,thovain,638,621,TRUE,0.973354232,102
5567,leesahleesah,267,5523,TRUE,20.68539326,2151
5568,fuchsiapinky,261,772,TRUE,2.957854406,678
5569,shirleytanbk,139,664,TRUE,4.776978417,628
5570,iamjiajing,404,2831,TRUE,7.007425743,976
5571,kailee_ng,385,831,TRUE,2.158441558,1651
5572,senyoritasoledad,275,492,TRUE,1.789090909,962
5573,enxin_lye,177,1684,TRUE,9.514124294,23
5574,jas_lyn33,459,1310,FALSE,2.854030501,79
5575,icecreamxue,2649,2782,FALSE,1.050207626,2285
5576,yezminharris,374,1271,TRUE,3.398395722,500
5577,julzr,415,2355,TRUE,5.674698795,1258
5578,miss.hannah33,27,115,TRUE,4.259259259,0
5579,hippyrolly,461,892,TRUE,1.934924078,921
5580,cindychann_,577,1462,FALSE,2.533795494,581
5581,rennielelee,1950,7369,FALSE,3.778974359,640
5582,sheerazshopping,63,90,TRUE,1.428571429,0
5583,tanya_chukina,43,89,FALSE,2.069767442,4
5584,naing_linn1992,2870,5369,FALSE,1.870731707,1431
5585,flyingkittyyy,326,525,TRUE,1.610429448,0
5586,kaizermamasaurus,159,1256,TRUE,7.899371069,3
5587,tayornay,1222,1272,FALSE,1.04091653,495
5588,clingzhong,409,4304,FALSE,10.52322738,135
5589,chuajessica_kaya,121,169,FALSE,1.396694215,71
5590,mel.natsuki,1,347,TRUE,347,86
5591,annthlow,291,608,TRUE,2.089347079,91
5592,thatfoodiekid_,27,132,FALSE,4.888888889,126
5593,blueberri_smoothi,24,1353,TRUE,56.375,0
5594,ykynick,107,1457,TRUE,13.61682243,494
5595,_pen.paaal_,100,879,FALSE,8.79,4
5596,kirisakiiii,121,634,FALSE,5.239669421,42
5597,tinstagrm,21434,827,FALSE,0.038583559,252
5598,tak0yakitae,47,1849,TRUE,39.34042553,200
5599,shericaseah,156,660,TRUE,4.230769231,223
5600,kuenchana,125,1335,FALSE,10.68,30
5601,glynts,788,4174,TRUE,5.296954315,0
5602,cindylee27,284,374,TRUE,1.316901408,100
5603,pgychpq,50,943,TRUE,18.86,378
5604,_bieabbie,324,689,TRUE,2.12654321,1129
5605,gw_wys,211,1177,TRUE,5.578199052,294
5606,pengymaine,486,395,TRUE,0.812757202,37
5607,wstalice,138,238,FALSE,1.724637681,1473
5608,hrroyz,53,1073,TRUE,20.24528302,311
5609,delicateheaxts,39,102,TRUE,2.615384615,78
5610,ichigo.ichi.e,2,7291,TRUE,3645.5,204
5611,itsmechele21,2336,4569,FALSE,1.955907534,168
5612,iwilfollowhim,4,162,TRUE,40.5,0
5613,mumuee,688,4387,FALSE,6.376453488,1852
5614,i.am.e.l.s.a,176,478,TRUE,2.715909091,311
5615,joswonderland,26,76,TRUE,2.923076923,9
5616,acysg_lhao,348,1737,FALSE,4.99137931,139
5617,jaimewah,797,1117,FALSE,1.401505646,196
5618,syahzwong,456,595,FALSE,1.304824561,87
5619,vayuyechil,3,151,TRUE,50.33333333,2
5620,meili_10,760,3431,FALSE,4.514473684,2663
5621,zin_zinnn,822,1529,FALSE,1.860097324,676
5622,ivy_chai11,52,131,TRUE,2.519230769,3
5623,valfzy,762,6773,TRUE,8.888451444,444
5624,hemitcrabby.lol,23,181,TRUE,7.869565217,147
5625,dolpxl,158,268,TRUE,1.696202532,66
5626,i.love.beauty.me2,982,1528,FALSE,1.556008147,331
5627,pekoeprojects,76,531,TRUE,6.986842105,0
5628,sherine4628,76,168,TRUE,2.210526316,563
5629,huifang86,282,782,TRUE,2.773049645,205
5630,ruthsasha,438,736,TRUE,1.680365297,76
5631,michellenglx,267,888,TRUE,3.325842697,2499
5632,butthurtyang,132,1261,TRUE,9.553030303,4355
5633,sannie_tan,32,301,TRUE,9.40625,5
5634,imwendytong,530,1025,FALSE,1.933962264,74
5635,nicolefickle,3591,2336,FALSE,0.650515177,1052
5636,itzmefee3,1179,1341,TRUE,1.13740458,61
5637,sixthreezerod,2039,5031,FALSE,2.467385974,884
5638,celestelcl,123,298,TRUE,2.422764228,115
5639,starting.over.a.new.leaf,1312,1999,TRUE,1.523628049,2901
5640,cyn_ollie,119,667,TRUE,5.605042017,114
5641,makzkzkzkzkwksjsj,0,673,TRUE,673,1373
5642,allyg_element,125,275,TRUE,2.2,60
5643,beachgirlz,35,539,FALSE,15.4,4
5644,finaz26,66,537,TRUE,8.136363636,9
5645,sw.smsr,363,433,TRUE,1.192837466,149
5646,_faatzy_,844,1653,FALSE,1.958530806,233
5647,beloved_karenkirk,60,366,TRUE,6.1,292
5648,ahying84,956,888,FALSE,0.928870293,561
5649,kitty_puttie,274,740,TRUE,2.700729927,348
5650,alicepham87,74,159,TRUE,2.148648649,37
5651,senorita_fizah,41,1400,TRUE,34.14634146,0
5652,mounika_kanumuri_,657,3717,TRUE,5.657534247,8
5653,janicetkk,41,144,FALSE,3.512195122,0
5654,rooki3d3cor,5,4421,TRUE,884.2,0
5655,ce11hm,1020,628,TRUE,0.615686275,0
5656,verlingdy,75,500,TRUE,6.666666667,133
5657,diana_tay88,308,803,TRUE,2.607142857,116
5658,snowybells,169,915,TRUE,5.414201183,55
5659,awesome_zuzu,389,373,FALSE,0.958868895,16
5660,lv.nna,389,373,FALSE,0.958868895,16
5661,wdyosy,120,839,TRUE,6.991666667,664
5662,sandddyy,791,573,TRUE,0.724399494,10
5663,yangshanli,187,855,TRUE,4.572192513,147
5664,zkreh.31,796,2130,TRUE,2.675879397,16
5665,yellowpost_its,2,234,TRUE,117,132
5666,nainrr_,944,3501,TRUE,3.708686441,0
5667,vivalasasa,286,1020,TRUE,3.566433566,362
5668,zestfulzea,880,641,FALSE,0.728409091,472
5669,mummys_tote,9384,5316,FALSE,0.566496164,3727
5670,lydia436,824,2024,TRUE,2.45631068,585
5671,raihanabegum__,407,359,FALSE,0.882063882,93
5672,mojojojodying,303,530,FALSE,1.749174917,147
5673,babyhmummy,1552,7440,FALSE,4.793814433,692
5674,yeeling_101,157,456,TRUE,2.904458599,454
5675,icecreamcakeclub,2,3527,TRUE,1763.5,12
5676,nrxffh,274,348,TRUE,1.270072993,7
5677,nurintanteh,0,481,TRUE,481,0
5678,firzait,1799,1244,FALSE,0.691495275,751
5679,bluewing88,73,2683,TRUE,36.75342466,1928
5680,faithpei2,129,443,TRUE,3.434108527,239
5681,jchinpeh,62,1985,TRUE,32.01612903,28
5682,orbin_the_frenchie,392,1652,TRUE,4.214285714,292
5683,prissys,515,1257,TRUE,2.440776699,3958
5684,classychinchin,168,351,TRUE,2.089285714,380
5685,lenny_benny18,186,654,TRUE,3.516129032,9
5686,rzearyxx,268,246,FALSE,0.917910448,28
5687,jamieldaqueen,133,496,TRUE,3.729323308,398
5688,mrs.wylyn.lim,148,391,TRUE,2.641891892,409
5689,wanzicle,83,564,TRUE,6.795180723,574
5690,xxiaolongbaos,48,463,TRUE,9.645833333,49
5691,diahdealova0803,835,1975,TRUE,2.365269461,3995
5692,samanthaaak,618,1892,TRUE,3.061488673,1197
5693,joy.lua,187,1035,TRUE,5.534759358,195
5694,tanjulie27,294,1569,FALSE,5.336734694,287
5695,cr33py_uncl3_l3ster,30,564,TRUE,18.8,353
5696,peelian,73,501,FALSE,6.863013699,46
5697,siowhui.angela,195,403,FALSE,2.066666667,7
5698,rabbitbalck,578,1602,FALSE,2.771626298,133
5699,therealsharonyong,117,740,TRUE,6.324786325,64
