,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
6685,absolutlyayu,628,3274,TRUE,5.213375796,1102
6686,karen_tanbuurman,317,348,FALSE,1.097791798,592
6687,nurbudyhasni,177,659,TRUE,3.723163842,119
6688,cynthia_laau,252,1875,FALSE,7.44047619,0
6689,michluvlyfe,58,870,TRUE,15,1623
6690,yong.amber,81,291,TRUE,3.592592593,72
6691,marieangelib,623,7494,FALSE,12.02889246,14
6692,ninaezhar,94,1392,TRUE,14.80851064,105
6693,rudziahj,265,3021,FALSE,11.4,56
6694,bellalow73,82,3079,TRUE,37.54878049,48
6695,tiq_zad,52,1230,TRUE,23.65384615,162
6696,crystalfleas,18,14,TRUE,0.777777778,3
6697,muilkyway,52,1363,TRUE,26.21153846,376
6698,jarjar_yus,460,1531,TRUE,3.32826087,824
6699,_notinuseanymre06,261,853,TRUE,3.268199234,0
6700,clare.liu.wj,88,346,TRUE,3.931818182,1664
6701,airus06,133,1390,FALSE,10.45112782,0
6702,lilingxx,585,747,TRUE,1.276923077,16
6703,geekymint,488,525,TRUE,1.075819672,27
6704,uniquely_craftstitch,55,87,FALSE,1.581818182,49
6705,etheliim,560,934,TRUE,1.667857143,103
6706,christina.nana.528,451,813,TRUE,1.802660754,204
6707,thiscelinedioncannotsing,381,669,TRUE,1.755905512,1
6708,mashhmallow,789,2711,TRUE,3.43599493,443
6709,casstancass,36,93,TRUE,2.583333333,0
6710,sanastasias,186,395,TRUE,2.123655914,76
6711,martinatan8,39,27,FALSE,0.692307692,0
6712,stephystephanine,34,650,TRUE,19.11764706,45
6713,maribeljoy13,452,408,TRUE,0.902654867,104
6714,crystal.love________,282,362,FALSE,1.283687943,3
6715,drummingkitten,1100,618,FALSE,0.561818182,358
6716,elsielhy,146,140,TRUE,0.95890411,39
6717,lau2gwapa,420,1778,TRUE,4.233333333,1265
6718,stephyeliza,106,2142,TRUE,20.20754717,0
6719,time.n.mind.stones,689,342,FALSE,0.496371553,168
6720,xinyingwxy,192,573,TRUE,2.984375,868
6721,idreamofunicornsssssssssss,0,17,TRUE,17,4
6722,xx.x.xxh,0,998,TRUE,998,0
6723,arienvalo,728,1217,FALSE,1.671703297,3698
6724,dian_postnatal,1214,1858,TRUE,1.530477759,399
6725,x1up1ng,287,571,TRUE,1.989547038,1277
6726,pauline_kin,119,1576,TRUE,13.24369748,59
6727,crystall_moon,94,181,TRUE,1.925531915,346
6728,imra_mansor,248,412,TRUE,1.661290323,6
6729,yihui07,63,65,TRUE,1.031746032,24
6730,fuyuko_nyj,164,2111,TRUE,12.87195122,1093
6731,citraagusten,1124,2966,TRUE,2.638790036,227
6732,hk.patricia,46,212,TRUE,4.608695652,32
6733,annkay85,583,3515,TRUE,6.02915952,170
6734,countingmygoodblessings,1,303,TRUE,303,13
6735,keigem.co,340,697,FALSE,2.05,128
6736,chiaxiner,170,252,TRUE,1.482352941,559
6737,reenreen_lee,235,477,FALSE,2.029787234,30
6738,joos_kitchen,209,908,FALSE,4.344497608,1466
6739,foxyfazy,258,1014,FALSE,3.930232558,13
6740,siewzen,456,355,TRUE,0.778508772,99
6741,shanice.xj,311,1473,TRUE,4.736334405,529
6742,notchannyy,1095,542,FALSE,0.494977169,444
6743,peacemakercandles,204,307,FALSE,1.504901961,277
6744,nicolexingmei,419,1300,FALSE,3.102625298,146
6745,_glowygems,49,112,FALSE,2.285714286,28
6746,insta.worldcrystal,567,766,FALSE,1.350970018,82
6747,verindachoo,49,8,FALSE,0.163265306,0
6748,monmonfei,360,709,TRUE,1.969444444,30
6749,crystals_treasure21,4347,5476,FALSE,1.259719347,981
6750,shea7_shea7,8,57,TRUE,7.125,6
6751,airporkqi,45,45,FALSE,1,2
6752,ling_cheah,381,557,TRUE,1.461942257,808
6753,kozw_,776,673,TRUE,0.867268041,2
6754,shree_jewellers2021,16,128,FALSE,8,5
6755,pinky.theporky,27,79,TRUE,2.925925926,0
6756,thera.joane,1051,2201,TRUE,2.094196004,92
6757,leiame.co,65,205,FALSE,3.153846154,153
6758,suhaidah_habeed,304,2867,TRUE,9.430921053,1553
6759,st3phtan,202,755,TRUE,3.737623762,2814
6760,jacquelineodelia,66,294,TRUE,4.454545455,0
6761,tang.xinxing,695,1936,FALSE,2.785611511,87
6762,lilmisslate,594,782,TRUE,1.316498316,1529
6763,atelier.nanae.iwami,1008,845,FALSE,0.838293651,248
6764,fion_yang,374,1055,FALSE,2.820855615,927
6765,woshilingmong_xiu,86,223,TRUE,2.593023256,677
6766,drea.ng,164,210,TRUE,1.280487805,122
6767,ji_ru2122,203,184,FALSE,0.906403941,345
6768,kaikoontan,183,298,TRUE,1.628415301,1668
6769,jenny.tengg,19,63,FALSE,3.315789474,0
6770,hazel.wong.14019338,24,69,FALSE,2.875,0
6771,ng_jenjen,168,837,TRUE,4.982142857,106
6772,larissa.h.tan,479,274,FALSE,0.572025052,2467
6773,nurulfathia,1444,1180,TRUE,0.817174515,43
6774,chasing.fox,102,292,TRUE,2.862745098,650
6775,boopteehee,1410,2657,FALSE,1.884397163,807
6776,wen_lian_86,435,982,FALSE,2.257471264,171
6777,t.kerdmeetun,43,113,TRUE,2.627906977,12
6778,indostone_,978,2708,FALSE,2.768916155,503
6779,tsengmui,63,382,TRUE,6.063492063,825
6780,audreyk0h,814,1503,FALSE,1.846437346,784
6781,lalalandella,163,1181,FALSE,7.245398773,1
6782,augustinecck,21,20,FALSE,0.952380952,4
6783,jocethm,421,1146,FALSE,2.722090261,162
6784,devinvimala,73,1353,TRUE,18.53424658,0
6785,jeslinreneejoven,442,898,TRUE,2.031674208,297
6786,miyavbi,1,225,TRUE,225,0
6787,tqiaoli,853,733,FALSE,0.859320047,43
6788,ongsm95,337,1231,TRUE,3.652818991,83
6789,vyvykyler_nailistic,829,4349,TRUE,5.246079614,1437
6790,safarramadhan2865,121,332,FALSE,2.743801653,0
6791,aifa_chubbyrose,668,403,TRUE,0.603293413,67
6792,j3ssicaliang,70,125,TRUE,1.785714286,49
6793,txrine,805,349,TRUE,0.433540373,8
6794,bunnyqwennie,1007,360,TRUE,0.357497517,132
6795,_kateyk,839,814,TRUE,0.970202622,288
6796,mikiloh,198,147,TRUE,0.742424242,64
6797,xbelieving_.in._thyselfx,223,2928,TRUE,13.13004484,3700
6798,tulipplim,287,930,FALSE,3.240418118,124
6799,whitejadeting_,636,1860,FALSE,2.924528302,1097
6800,rootsstalks,22,291,TRUE,13.22727273,807
6801,insanelychubby,250,310,TRUE,1.24,1648
6802,mich.law29,44,49,FALSE,1.113636364,12
6803,sarita_giri_jadhav,408,2630,TRUE,6.446078431,7
6804,i_am_goopiez,103,172,TRUE,1.669902913,97
6805,suepingg,6,473,TRUE,78.83333333,0
6806,xin.moments,120,520,TRUE,4.333333333,99
6807,kikosy,514,315,TRUE,0.612840467,103
6808,cutie_mouse_me,82,727,TRUE,8.865853659,927
6809,aprilsongjl,259,304,TRUE,1.173745174,5
6810,ohhmystephy,277,352,FALSE,1.270758123,336
6811,wen2807,71,286,FALSE,4.028169014,0
6812,jewelry_stone_warehouse,1038,2172,FALSE,2.092485549,1003
6813,imsointoyouyouyou,314,628,TRUE,2,192
6814,iamkahmoon,1395,1159,FALSE,0.830824373,774
6815,greennthinking,164,1703,FALSE,10.38414634,17
6816,elfi319,260,1884,TRUE,7.246153846,525
6817,aesliet,104,777,FALSE,7.471153846,730
6818,binbin.victoria.huang,693,632,TRUE,0.911976912,2027
6819,doudouhuahuaaaaa,57,661,TRUE,11.59649123,713
6820,j.__.nice,98,137,FALSE,1.397959184,0
6821,carolinetay64,56,323,TRUE,5.767857143,39
6822,minying.chen.3,47,101,TRUE,2.14893617,0
6823,xindi10,40,157,TRUE,3.925,16
6824,_rachel_chin,27,77,TRUE,2.851851852,392
6825,lalaqueen,635,1726,FALSE,2.718110236,19
6826,gejoan1980,83,260,TRUE,3.13253012,71
6827,etyr_,666,326,TRUE,0.489489489,17
6828,vonnieloh,362,1289,TRUE,3.560773481,511
6829,liyiingchen,482,403,FALSE,0.836099585,42
6830,xiang_crystal_wholesale,1489,2056,FALSE,1.380792478,1157
6831,xinyiazure,9,14,TRUE,1.555555556,0
6832,jexson2021,933,2502,FALSE,2.681672026,103
6833,luisyun,179,333,FALSE,1.860335196,349
6834,izaaa,316,1040,TRUE,3.291139241,682
6835,karmun0310,1107,993,TRUE,0.89701897,408
6836,99999.888888l,0,4095,TRUE,4095,0
6837,niujnsg,97,252,TRUE,2.597938144,51
6838,huanminn,493,359,TRUE,0.728194726,2343
6839,sanshainbea,113,165,FALSE,1.460176991,101
6840,xingyuxx,345,502,TRUE,1.455072464,0
6841,jenniewong1762,22,163,TRUE,7.409090909,7
6842,chuilii,641,754,TRUE,1.176287051,1518
6843,sidney.wq,171,181,FALSE,1.058479532,598
6844,teohweekiang,18,27,TRUE,1.5,3
6845,kendy_mei,407,1111,FALSE,2.72972973,595
6846,jass._.j,3,88,TRUE,29.33333333,15
6847,njnjes,331,517,TRUE,1.561933535,1263
6848,belle_nuit,1447,1396,TRUE,0.964754665,242
6849,lps_08,83,257,TRUE,3.096385542,6
6850,bigbeadybabe,166,153,FALSE,0.921686747,29
6851,lizhu2712,2202,4262,FALSE,1.93551317,229
6852,surianilixia,65,158,FALSE,2.430769231,0
6853,loldollmama,19,215,FALSE,11.31578947,6
6854,mingli_tok,271,494,TRUE,1.822878229,512
6855,joeychinkimmei,133,177,FALSE,1.330827068,96
6856,chengyee_tang,74,319,TRUE,4.310810811,48
6857,veratan81,236,784,TRUE,3.322033898,195
6858,mochaswiss,14,147,TRUE,10.5,1
6859,goldieboy_goldiecox,106,208,TRUE,1.962264151,66
6860,weiweinomx,283,1187,TRUE,4.19434629,1831
6861,niselaw,13,140,TRUE,10.76923077,0
6862,loveloveireneirene,317,761,FALSE,2.400630915,68
6863,leenbaby2308,264,367,FALSE,1.390151515,40
6864,happysisa,74,178,TRUE,2.405405405,27
6865,94.303,131,393,TRUE,3,88
6866,jay_chitra,5939,1858,FALSE,0.312847281,1011
6867,amaryllisaw,1589,670,FALSE,0.421648836,69
6868,sg_bee_me,1048,2312,TRUE,2.20610687,662
6869,estee0112,106,487,TRUE,4.594339623,283
6870,i.liew,91,99,FALSE,1.087912088,0
6871,chocolatecrazy13,6,156,TRUE,26,573
6872,ginnypow,46,65,TRUE,1.413043478,12
6873,sandyng1509,356,1930,TRUE,5.421348315,50
6874,estherc.cai,356,1930,TRUE,5.421348315,50
6875,_tresbeautresbelle_palingmanis,10766,1762,TRUE,0.163663385,14681
6876,feoncha,551,570,FALSE,1.034482759,662
6877,mich_tantan,237,1017,TRUE,4.291139241,69
6878,applepined,471,990,FALSE,2.101910828,1122
6879,l33_p3i,164,287,TRUE,1.75,27
6880,nudeandjar,3597,86,FALSE,0.023908813,98
6881,christyecm,38,69,FALSE,1.815789474,0
6882,effahakina,735,6174,TRUE,8.4,167
6883,little.mumulin,27,1140,TRUE,42.22222222,5
6884,janejanespices,5,61,TRUE,12.2,1
6885,i_lead_my_own_life,192,576,TRUE,3,198
6886,dorisgsg1956,27,29,FALSE,1.074074074,1
6887,kittyciaa,98,679,TRUE,6.928571429,69
6888,mbeautyroomkk,320,329,FALSE,1.028125,48
6889,aysha.ong,136,72,FALSE,0.529411765,60
6890,regina_resa,414,2519,TRUE,6.084541063,680
6891,chia0019,137,216,TRUE,1.576642336,82
6892,huhu_gotlulu,1,175,TRUE,175,0
6893,okiedokie88,30,176,TRUE,5.866666667,83
6894,shirleyongchan,213,559,TRUE,2.624413146,84
6895,gracies2019,20,27,FALSE,1.35,0
6896,ashkea,225,497,FALSE,2.208888889,362
6897,clarra_tang,686,1217,FALSE,1.774052478,371
6898,beauty4you77,1233,1872,FALSE,1.518248175,405
6899,miznahamid_,596,1089,FALSE,1.827181208,17
