,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
10870,lin25,588,830,FALSE,1.411564626,1116
10871,michelle1ee56,99,155,FALSE,1.565656566,9
10872,paisehpls,92,864,FALSE,9.391304348,0
10873,jinzixuan.co,74,49,FALSE,0.662162162,13
10874,valzq,570,363,TRUE,0.636842105,44
10875,kkekkekkek,160,431,TRUE,2.69375,8
10876,gl3nn.clz,431,1056,TRUE,2.450116009,386
10877,sha.wnlulu,112,201,FALSE,1.794642857,103
10878,wenshi_,86,1670,TRUE,19.41860465,324
10879,thesteampunkmermaid,1329,1834,FALSE,1.379984951,1444
10880,chenta_alisha,123,386,TRUE,3.138211382,130
10881,ooakkl,12,10,FALSE,0.833333333,0
10882,yangjmin,827,873,TRUE,1.055622733,207
10883,tangmelly,681,1416,TRUE,2.079295154,96
10884,nifty.crafts.by.tracie,153,190,FALSE,1.241830065,26
10885,xpingg04,363,1640,TRUE,4.517906336,0
10886,collarbonelesss,15,212,TRUE,14.13333333,0
10887,wingskis,260,504,TRUE,1.938461538,186
10888,curvaceousgownssingapore,1504,235,FALSE,0.15625,1174
10889,shalomzozo,594,3190,FALSE,5.37037037,519
10890,innocous,463,620,TRUE,1.339092873,897
10891,charmainedc24,728,2431,FALSE,3.339285714,35
10892,fragmenseni,3603,4031,FALSE,1.118789897,254
10893,im.z.l,83,342,FALSE,4.120481928,141
10894,crystal.azy,267,433,FALSE,1.621722846,89
10895,foodcrazesg,266,3178,FALSE,11.94736842,39
10896,celestine_gerlz,1612,4020,TRUE,2.493796526,1001
10897,kkkarmei,1215,1301,TRUE,1.070781893,1000
10898,evonnecym,1972,3526,TRUE,1.788032454,2776
10899,jadestones333,45,494,TRUE,10.97777778,46
10900,tkdkmama,62,82,FALSE,1.322580645,0
10901,debbiej,336,1101,TRUE,3.276785714,457
10902,diyana_hd,1459,3449,FALSE,2.36394791,855
10903,clarissaktyj,1459,3449,FALSE,2.36394791,855
10904,karencheng_23,44,178,TRUE,4.045454545,24
10905,janessa_janella_,845,3188,FALSE,3.772781065,481
10906,jingjugglingjing,98,3365,TRUE,34.33673469,775
10907,coffeehouse92,362,644,TRUE,1.779005525,97
10908,jordan_lim6919,209,658,FALSE,3.148325359,269
10909,sixtyuponten,667,1021,TRUE,1.530734633,464
10910,chloelin13,791,618,TRUE,0.781289507,5
10911,cheedarthrift_,260,944,FALSE,3.630769231,57
10912,zanylove,5,443,TRUE,88.6,438
10913,joanne.csh,530,916,FALSE,1.728301887,485
10914,juneleety,1338,1912,FALSE,1.428998505,7320
10915,yix_x3tt,100,3391,TRUE,33.91,6
10916,wtshe,479,2598,TRUE,5.423799582,83
10917,spoonsofdelights,4923,3444,FALSE,0.699573431,1537
10918,calcite_store,1743,4070,FALSE,2.335054504,376
10919,radiant_crystals,1612,1995,FALSE,1.237593052,17
10920,nurfastoneseller,566,1098,FALSE,1.939929329,74
10921,bilalbangash090,884,3056,FALSE,3.457013575,274
10922,am_blissfully_loved,4265,6062,FALSE,1.42133646,1020
10923,kayehau,73,576,TRUE,7.890410959,172
10924,preciouz,1748,7442,FALSE,4.257437071,179
10925,jo_mm_c,108,573,TRUE,5.305555556,122
10926,reenl00i,470,485,FALSE,1.031914894,689
10927,stnrylovers,1156,2230,FALSE,1.929065744,421
10928,niyaoshenme__,47,7462,TRUE,158.7659574,735
10929,ckck7377,405,3940,FALSE,9.728395062,76
10930,carissaeu12,1787,7072,FALSE,3.957470621,258
10931,tinkleling07,182,585,TRUE,3.214285714,583
10932,lifonglf,94,248,TRUE,2.638297872,21
10933,jas_flogal,83,468,TRUE,5.638554217,107
10934,angelineleerl,189,676,TRUE,3.576719577,1725
10935,claire__422,3328,1625,FALSE,0.48828125,662
10936,frgmentise,67,1651,TRUE,24.64179104,717
10937,esteelim5cents,230,592,TRUE,2.573913043,5
10938,chy5857,25,86,FALSE,3.44,3
10939,sabbylingz,142,459,TRUE,3.232394366,281
10940,silverxwolf_,249,301,FALSE,1.208835341,24
10941,ivankdh,475,1586,FALSE,3.338947368,455
10942,jewltkx,1204,1011,FALSE,0.839700997,5991
10943,leia.double.joy,368,2410,FALSE,6.548913043,182
10944,kellyinsta.ig,4,136,TRUE,34,0
10945,xchel86,293,855,TRUE,2.918088737,453
10946,silvanapalacios3012,53,464,TRUE,8.754716981,0
10947,van.csm,255,551,TRUE,2.160784314,109
10948,walachulahulala,142,577,TRUE,4.063380282,551
10949,carengoy,462,1923,FALSE,4.162337662,139
10950,beautybasics_75,53,314,FALSE,5.924528302,0
10951,abekkia89,1847,7496,FALSE,4.0584732,924
10952,cathlyn_baby,274,467,TRUE,1.704379562,141
10953,_alhm_,412,1453,TRUE,3.526699029,614
10954,mekarenong,88,821,TRUE,9.329545455,1581
10955,_320axm,312,1209,FALSE,3.875,21
10956,karmila_nls,653,7497,FALSE,11.48085758,6994
10957,suendriwyn,4982,7496,FALSE,1.50461662,1723
10958,20sharon,84,105,FALSE,1.25,135
10959,michclaud,322,2214,FALSE,6.875776398,312
10960,charmedphoebs,471,2513,TRUE,5.335456476,370
10961,jaquelinloh,231,300,TRUE,1.298701299,110
10962,cynthiapyl,208,1539,TRUE,7.399038462,1000
10963,nurhayati.ridwan.1023,557,526,FALSE,0.944344704,45
10964,jj.krystal,1047,636,TRUE,0.607449857,57
10965,evyh_lavinia,770,2995,FALSE,3.88961039,16
10966,beautyroombyhamshi,3302,7423,TRUE,2.248031496,307
10967,matryx0109,33,631,TRUE,19.12121212,89
10968,living_drops,814,1658,FALSE,2.036855037,293
10969,binbins_world,541,991,FALSE,1.831792976,616
10970,eileenluvmelody,114,315,TRUE,2.763157895,85
10971,tyediewan,412,589,TRUE,1.42961165,3
10972,sallynhawong,25,813,TRUE,32.52,14
10973,qhloves,359,490,TRUE,1.364902507,1772
10974,shahinakhanna,144,1519,TRUE,10.54861111,774
10975,purplevintagee,551,4694,TRUE,8.519056261,608
10976,mezzocyn,50,466,TRUE,9.32,0
10977,zyx_vut_rqponmlkji_gfedcba,379,887,TRUE,2.340369393,0
10978,3v3lyn87,162,826,TRUE,5.098765432,726
10979,rizwanagateexports,3186,7464,FALSE,2.342749529,479
10980,zhuangie,693,1827,TRUE,2.636363636,1910
10981,clannainfinitylove,508,701,TRUE,1.37992126,1673
10982,sherin_jun,337,1248,FALSE,3.703264095,577
10983,cozqiqisayone,268,2055,TRUE,7.667910448,2786
10984,selaamora,33,217,FALSE,6.575757576,0
10985,czech_4_1,429,1815,FALSE,4.230769231,48
10986,crystycrystals,9570,491,FALSE,0.051306165,158
10987,huijuan26,188,591,FALSE,3.143617021,1
10988,hsiumeimei,433,1194,TRUE,2.757505774,203
10989,serene7an,55,366,TRUE,6.654545455,107
10990,mycrystalshop_,1259,5587,FALSE,4.437648928,282
10991,joan_yeo,242,743,TRUE,3.070247934,272
10992,jasonpteltd,0,253,TRUE,253,0
10993,ssumaaa,2555,6815,TRUE,2.667318982,1039
10994,sharonbao,207,135,TRUE,0.652173913,23
10995,hartilah_bte_dulkifli,733,2038,TRUE,2.780354707,506
10996,janlimng,336,466,FALSE,1.386904762,184
10997,whitney_914,379,1109,TRUE,2.926121372,40
10998,z.o.e.y.zoey,17,1101,TRUE,64.76470588,663
10999,mermaidairies,17,147,TRUE,8.647058824,32
