,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
7360,peg.tan,361,530,FALSE,1.468144044,2683
7361,corrinneed,216,532,TRUE,2.462962963,1107
7362,workingmum.creates.eats.love,235,777,FALSE,3.306382979,104
7363,priscillatjy,806,1035,FALSE,1.284119107,6844
7364,hippiejoyce,99,216,TRUE,2.181818182,16
7365,winniebehwy,89,301,TRUE,3.382022472,500
7366,bessie_l,91,213,TRUE,2.340659341,88
7367,galaxycrystalsstore,3806,7444,FALSE,1.95585917,753
7368,happylittlekidlahh,832,732,FALSE,0.879807692,1247
7369,jiji_jacob,108,1241,TRUE,11.49074074,3500
7370,char.lee.19,18,418,TRUE,23.22222222,10
7371,silverflame6713,8,93,TRUE,11.625,0
7372,joanne_huimin,574,645,TRUE,1.12369338,555
7373,joyceymy,174,1375,TRUE,7.902298851,67
7374,ttrayctan,653,1176,TRUE,1.800918836,229
7375,shaaaaaalini,442,631,FALSE,1.42760181,84
7376,kate_isya,11,705,TRUE,64.09090909,30
7377,hongguangismyname,347,1191,FALSE,3.432276657,248
7378,nvralba,758,489,FALSE,0.645118734,0
7379,phuahpeichoo,36,122,FALSE,3.388888889,0
7380,meiqitham,193,340,FALSE,1.761658031,7
7381,hungryeatsleepoop,33,3971,TRUE,120.3333333,773
7382,alice_ng66,292,358,FALSE,1.226027397,14
7383,meiday,231,295,TRUE,1.277056277,381
7384,gneirrac,192,970,TRUE,5.052083333,1208
7385,jazloh33,31,437,TRUE,14.09677419,38
7386,riniwong,99,217,TRUE,2.191919192,10
7387,valarieang,72,348,TRUE,4.833333333,41
7388,0112.jp,46,263,TRUE,5.717391304,225
7389,strayrose,105,754,TRUE,7.180952381,232
7390,seasonying,158,1013,TRUE,6.411392405,168
7391,ching2870,154,1007,TRUE,6.538961039,0
7392,kaykay_licious,126,279,TRUE,2.214285714,94
7393,jacqyow,17,73,TRUE,4.294117647,5
7394,michelluviolet,80,71,FALSE,0.8875,208
7395,tangxinl,160,764,TRUE,4.775,420
7396,cikschery,444,2264,TRUE,5.099099099,35
7397,the.lycoris_,40,611,FALSE,15.275,43
7398,san_teo_melody,82,288,TRUE,3.512195122,42
7399,veron.orange,324,1689,TRUE,5.212962963,405
7400,miin.js,82,570,TRUE,6.951219512,0
7401,crystal_kristall_sg,975,416,FALSE,0.426666667,368
7402,exquisitehandmadefinds,1235,1040,FALSE,0.842105263,1359
7403,peaceofmelife,430,992,FALSE,2.306976744,1191
7404,angietjh,247,255,TRUE,1.032388664,550
7405,caren79,160,448,TRUE,2.8,542
7406,xie6042,24,235,FALSE,9.791666667,56
7407,heidiramli,356,3258,TRUE,9.151685393,504
7408,ivylgh,511,1769,TRUE,3.46183953,344
7409,sansancheh,128,258,FALSE,2.015625,7
7410,avarcas_sg,9248,1110,FALSE,0.120025952,1689
7411,em.ilylim,591,1410,TRUE,2.385786802,25
7412,lunalululalun,0,2435,TRUE,2435,212
7413,missy_rach_,690,1390,FALSE,2.014492754,1857
7414,vaseemalik,379,856,TRUE,2.258575198,9
7415,ncherann,437,703,TRUE,1.608695652,886
7416,reginaleesy,34,110,TRUE,3.235294118,9
7417,themeatic,290,2978,TRUE,10.26896552,577
7418,sarijaosman,57,5215,TRUE,91.49122807,35
7419,candy_empire,329,3492,TRUE,10.61398176,583
7420,dudesireeck,586,530,TRUE,0.90443686,59
7421,cristallitek,762,1688,FALSE,2.215223097,72
7422,poyo_moochi_kiyo,1487,1269,FALSE,0.8533961,1251
7423,allaboutavia,149,273,TRUE,1.832214765,618
7424,peonybeaudesign,27,242,TRUE,8.962962963,14
7425,innomar,202,780,TRUE,3.861386139,116
7426,ahbosshy,369,1097,TRUE,2.972899729,181
7427,thewayifelt,23,683,TRUE,29.69565217,20
7428,mr_csoh,250,546,FALSE,2.184,818
7429,joffanyz,57,162,FALSE,2.842105263,63
7430,wen_n_jay,120,1126,TRUE,9.383333333,90
7431,rista_crystal,3102,7213,FALSE,2.325274017,144
7432,dcharmzkc,28,115,FALSE,4.107142857,1
7433,lucky_crystal_stone,74,224,FALSE,3.027027027,40
7434,magdelinechua,125,1033,TRUE,8.264,101
7435,_xoxoyeo,1810,1163,TRUE,0.642541436,690
7436,su_iifk,0,682,TRUE,682,0
7437,cherylchanlw,12,60,TRUE,5,9
7438,sooowinnie,104,586,TRUE,5.634615385,146
7439,huierone,225,1365,TRUE,6.066666667,62
7440,ah_katz,41,201,TRUE,4.902439024,421
7441,evelynn_e,189,738,TRUE,3.904761905,242
7442,patricia.sim.547,262,946,TRUE,3.610687023,1
7443,taziegal,263,1414,TRUE,5.376425856,1376
7444,keusilyia,968,3584,TRUE,3.702479339,1307
7445,qyyee,159,603,TRUE,3.79245283,6
7446,ooohmira,920,383,TRUE,0.416304348,48
7447,itsybitsyspiderishere,6,73,FALSE,12.16666667,0
7448,cindy_yyy27,4048,6578,TRUE,1.625,841
7449,kiuriouz,187,755,TRUE,4.037433155,1364
7450,ribbonsbonbonbon86,164,407,TRUE,2.481707317,1114
7451,ruilin31,127,294,TRUE,2.31496063,14
7452,huangtaitaii,254,1208,TRUE,4.755905512,741
7453,yourfaerygodma,593,1581,TRUE,2.666104553,4523
7454,my_linlim,59,516,TRUE,8.745762712,4
7455,lilith___moon,416,1046,FALSE,2.514423077,6
7456,belleteoo,352,2274,TRUE,6.460227273,242
7457,krist.liling,706,764,FALSE,1.082152975,3000
7458,nght_c,35,288,TRUE,8.228571429,273
7459,crissylllim,20,199,TRUE,9.95,236
7460,sanlihe_crystal,6334,6958,FALSE,1.098515946,1123
7461,cafeteeny,78,250,TRUE,3.205128205,0
7462,kaixiang_loh,296,433,FALSE,1.462837838,691
7463,bintussadaa,211,497,TRUE,2.355450237,7
7464,cindylovebun,656,639,TRUE,0.974085366,621
7465,clhuang88,191,491,FALSE,2.570680628,3
7466,iceland_82,0,22,TRUE,22,0
7467,3milynicol3,117,1221,TRUE,10.43589744,685
7468,desmond_bay,127,159,TRUE,1.251968504,0
7469,elsa_abdullah,113,678,TRUE,6,4179
7470,ngkl20,111,228,TRUE,2.054054054,44
7471,tengxxttt,289,856,TRUE,2.961937716,492
7472,tlxericia,127,209,TRUE,1.645669291,286
7473,zhuli_li_25,360,3660,FALSE,10.16666667,0
7474,josieletters,2153,1096,FALSE,0.50905713,378
7475,twinstar1984,290,1056,TRUE,3.64137931,22
7476,hhhhaaaahurhurhur,30,1041,FALSE,34.7,0
7477,axolotlprincess69,1422,3496,FALSE,2.458509142,3
7478,sourplumqi,663,1152,FALSE,1.737556561,1459
7479,onghappyforlife,480,1551,FALSE,3.23125,73
7480,positive.vibes365,771,496,TRUE,0.643320363,31
7481,cooldudehei,52,69,FALSE,1.326923077,0
7482,best.tiramisu.sg,916,549,FALSE,0.599344978,115
7483,thinkingoutl00ud,25,147,TRUE,5.88,140
7484,saszruth,151,311,FALSE,2.059602649,50
7485,fannie_jim,73,243,TRUE,3.328767123,2
7486,meilinhiew,79,160,FALSE,2.025316456,0
7487,walking.in.the.moonlight,0,533,TRUE,533,1
7488,k.vronica,723,848,TRUE,1.172890733,53
7489,jiayikhoh_jklmm,511,633,FALSE,1.238747554,951
7490,zahi.dmehmud,515,805,FALSE,1.563106796,25
7491,waynecarter.lai,1552,588,TRUE,0.378865979,61
7492,jjxcrystals,1378,198,FALSE,0.143686502,94
7493,jnjmx,200,1748,TRUE,8.74,21
7494,shop.monachopsis,205,849,FALSE,4.141463415,27
7495,alwin.module,37,933,TRUE,25.21621622,1
7496,kuahwenting,1118,972,FALSE,0.86940966,124
7497,ggermm,153,960,TRUE,6.274509804,541
7498,je_nnifer1424,34,48,TRUE,1.411764706,13
7499,ethelsiah,26,311,TRUE,11.96153846,2391
7500,asyiqinsharif,532,2056,TRUE,3.864661654,9
7501,alieniswyl,391,1025,FALSE,2.621483376,137
7502,cyn1810,525,906,TRUE,1.725714286,627
7503,puteri_sheila,2424,3117,TRUE,1.285891089,5586
7504,xyz22cha,62,317,TRUE,5.112903226,111
7505,missy_utopia,3908,537,FALSE,0.13741044,2906
7506,helloemime,89,1712,TRUE,19.23595506,2
7507,nattiong,1250,1374,FALSE,1.0992,1794
7508,esther_ger,316,955,TRUE,3.022151899,301
7509,h_a_n_a_h_nails_,454,1746,FALSE,3.845814978,650
7510,jessically_lohyw,928,2979,TRUE,3.21012931,743
7511,ssanddyq,67,771,TRUE,11.50746269,29
7512,emdream,6,355,TRUE,59.16666667,59
7513,rienne.n,53,1558,TRUE,29.39622642,0
7514,seven.message,39,66,FALSE,1.692307692,7
7515,myracelasis,109,146,TRUE,1.339449541,73
7516,rickson_chials,49,108,FALSE,2.204081633,11
7517,cocoa.cola2013,51,29,FALSE,0.568627451,24
7518,aliezegarddy_172431,765,541,TRUE,0.707189542,803
7519,northvirgo,67,418,FALSE,6.23880597,18
7520,shellamuchtar,2568,4684,FALSE,1.823987539,157
7521,viviankhq,49,376,TRUE,7.673469388,1
7522,pinklim01,104,517,TRUE,4.971153846,0
7523,audsieturvie,184,354,TRUE,1.923913043,44
7524,abigail.koh.792,64,133,FALSE,2.078125,5
7525,o0paupau0o,29,222,TRUE,7.655172414,7
7526,crystalixie_,251,568,FALSE,2.262948207,8
7527,samsamjansevanvuuren,57,123,FALSE,2.157894737,4
7528,l.wyyy,407,579,TRUE,1.422604423,345
7529,rainingcows,244,1377,TRUE,5.643442623,1142
7530,ahliahmin,63,307,TRUE,4.873015873,113
7531,fitcoachrissy,718,1214,FALSE,1.690807799,979
7532,germaine_png,117,65,FALSE,0.555555556,11
7533,jiejonjie,16,73,TRUE,4.5625,2
7534,shsookhan,69,779,TRUE,11.28985507,12
7535,kikab_ou,21,30,FALSE,1.428571429,30
7536,koko.teo,4,172,TRUE,43,10
7537,casitintin,148,547,TRUE,3.695945946,49
7538,kathleentrt428,327,756,TRUE,2.311926606,560
7539,emmslynnn,338,562,FALSE,1.662721893,22
7540,gorillamum,2,267,TRUE,133.5,36
7541,itshayler,1041,545,FALSE,0.523535062,99
7542,lye.irene,26,44,FALSE,1.692307692,0
7543,ele_panda_,0,567,TRUE,567,84
7544,lenistye,181,327,TRUE,1.806629834,281
7545,anakmummysayang,66,450,TRUE,6.818181818,756
7546,alasak2,6,123,TRUE,20.5,13
7547,robo.cat,44,82,FALSE,1.863636364,13
7548,tinglingg__,84,635,FALSE,7.55952381,0
7549,jennscendence,300,607,TRUE,2.023333333,462
7550,agnessimhb,37,69,FALSE,1.864864865,6
7551,simplyb.sg,170,612,FALSE,3.6,54
7552,yuwensong90,730,754,FALSE,1.032876712,209
7553,tinanapitupu,597,716,FALSE,1.199329983,397
7554,beautylashes5397,7,863,TRUE,123.2857143,0
7555,xinchrissy,196,188,TRUE,0.959183673,243
7556,laveneisme,564,456,TRUE,0.808510638,233
7557,stellanyl,178,476,TRUE,2.674157303,252
7558,iffets79,74,64,FALSE,0.864864865,252
7559,michlyh22,0,169,TRUE,169,2
7560,kayathire,73,524,TRUE,7.178082192,64
7561,snnyym_ca,36,615,TRUE,17.08333333,6298
7562,_celineenilec,872,1395,FALSE,1.599770642,1652
7563,swangie,14,230,TRUE,16.42857143,20
7564,sandy_suting,134,382,TRUE,2.850746269,160
7565,zhae,292,1085,TRUE,3.715753425,8
7566,lovelights,1539,965,FALSE,0.627030539,1282
7567,blingblinglyn1004,79,1211,TRUE,15.32911392,1189
7568,ahgirlie,138,281,TRUE,2.036231884,730
7569,tenajlow,220,480,TRUE,2.181818182,831
7570,annamahdi,264,3903,TRUE,14.78409091,314
7571,ah_rie,147,444,TRUE,3.020408163,1602
7572,xcquinnx,40,815,TRUE,20.375,444
7573,msclak,21727,1309,FALSE,0.060247618,1251
7574,nicolekitchen,213,152,FALSE,0.713615023,473
7575,auntyclara,43,546,TRUE,12.69767442,25
7576,dhanyaa.k,182,574,TRUE,3.153846154,0
7577,joanne4679,165,2108,TRUE,12.77575758,351
7578,nabyycat,439,1063,TRUE,2.421412301,537
7579,cleonlum,60,61,TRUE,1.016666667,2
7580,monmonlihai,298,803,TRUE,2.694630872,611
7581,cookiemon83,108,391,TRUE,3.62037037,548
7582,ribbons_katrina,125,807,TRUE,6.456,3
7583,3my_amor,27,605,TRUE,22.40740741,1
7584,gentlemasksg,5033,260,FALSE,0.05165905,97
7585,tinggyadventures,48,475,TRUE,9.895833333,34
7586,ilpretzel,73,722,TRUE,9.890410959,64
7587,sherene_lua,228,344,TRUE,1.50877193,6
7588,pandoratherapy,671,961,FALSE,1.43219076,226
7589,angieslsim,14,149,TRUE,10.64285714,0
7590,239rain,11,24,FALSE,2.181818182,0
7591,eleanorclh,32,173,TRUE,5.40625,682
7592,t.vvannn,1659,1402,FALSE,0.845087402,92
7593,reannesahsum,103,318,TRUE,3.087378641,3
7594,colynxfang,298,259,FALSE,0.869127517,302
7595,the_crystal_seller,1049,6070,FALSE,5.786463298,550
7596,iamsimya,66,209,TRUE,3.166666667,178
7597,magcheezecake,46,227,TRUE,4.934782609,405
7598,lumitingcandle,196,172,FALSE,0.87755102,30
7599,iamaudreyhon,183,1236,TRUE,6.754098361,142
7600,wolf_crystal_treasures,58,342,TRUE,5.896551724,0
7601,purple.lofts,212,418,TRUE,1.971698113,879
7602,italolita,219,1471,TRUE,6.716894977,34
7603,catscrystals1995,20,722,TRUE,36.1,1
7604,ellure_suping82,784,1824,FALSE,2.326530612,2872
7605,healing_crystal_101,1594,4729,FALSE,2.966750314,77
7606,aliciahzy,1670,3562,FALSE,2.132934132,1574
7607,wanglongqin42,2067,6673,FALSE,3.228350266,26336
7608,limpeiisme,518,723,TRUE,1.395752896,31
7609,velvelel_,1,171,TRUE,171,512
7610,visoh,161,284,TRUE,1.763975155,795
7611,charshimii,502,729,TRUE,1.452191235,582
7612,suzannee__sz,63,1357,TRUE,21.53968254,438
7613,jenniferjoannn,2,57,TRUE,28.5,0
7614,yogi__bee,32778,3948,FALSE,0.120446641,2617
7615,must2ra_sunny,146,960,TRUE,6.575342466,14
7616,raniaa_ihiri,128,657,TRUE,5.1328125,0
7617,chirashidawn,664,2065,TRUE,3.109939759,963
7618,beauty_statement_sg,931,1684,FALSE,1.808807734,127
7619,latte.hazelnut,4,5,FALSE,1.25,0
7620,twelvecrystals.sg,131,200,FALSE,1.526717557,4
7621,sharooonny,100,552,TRUE,5.52,162
7622,joycenyz,37,377,TRUE,10.18918919,36
7623,peijia,383,920,TRUE,2.402088773,522
7624,mizhermit_cheryl,101,975,TRUE,9.653465347,334
7625,conyeelala,155,374,TRUE,2.412903226,128
7626,jiajie_86,49,185,TRUE,3.775510204,6
7627,enry.ong,1426,2374,FALSE,1.664796634,55
7628,hulynette,198,309,TRUE,1.560606061,630
7629,fellojellooh,0,74,TRUE,74,1
7630,oulheelove,51,564,TRUE,11.05882353,22
7631,ch_retrody,113,194,FALSE,1.716814159,33
7632,tunggaljayagamestone,798,7231,FALSE,9.061403509,147
7633,lee.magdalina,75,200,TRUE,2.666666667,461
7634,weeziswen,139,272,TRUE,1.956834532,188
7635,sammi65,67,1130,TRUE,16.86567164,1337
7636,fangycatlady,586,1079,FALSE,1.841296928,911
7637,christinakang_ks,617,1029,TRUE,1.667747164,1688
7638,aly.accessories_official,1,64,FALSE,64,0
7639,_tuyet999,372,1539,FALSE,4.137096774,63
7640,joannechengaia,300,745,FALSE,2.483333333,585
7641,neojiajia,246,497,TRUE,2.020325203,1315
7642,crafts_for_kids_ideas_for_moms,260,321,FALSE,1.234615385,533
7643,tehokosonggaopeng,23,241,TRUE,10.47826087,73
7644,chrisgohhp,85,213,TRUE,2.505882353,82
7645,lucasteoch,193,390,TRUE,2.020725389,1527
7646,mrs_al_jawad,352,976,TRUE,2.772727273,1080
7647,justmeliling,1211,741,FALSE,0.611890999,639
7648,stephy_bully,472,349,TRUE,0.73940678,121
7649,iamjact,16,97,TRUE,6.0625,253
7650,jaslynraj,346,625,TRUE,1.806358382,0
7651,jumpingontoast,1200,1090,TRUE,0.908333333,969
7652,idahshaiful,764,2900,TRUE,3.795811518,248
7653,xxdee_dashingxx,423,980,FALSE,2.31678487,186
7654,ayu_primadonna,339,525,TRUE,1.548672566,699
7655,makeup2vanity,609,927,FALSE,1.522167488,16
7656,sharoncy68,99,115,FALSE,1.161616162,13
7657,vonzvonz,295,2357,TRUE,7.989830508,4419
7658,julynora,113,620,TRUE,5.486725664,1602
7659,yvonntqm,84,556,TRUE,6.619047619,592
7660,crystal0355,133,349,TRUE,2.62406015,28
7661,whathepug,1336,2112,TRUE,1.580838323,26
7662,ora.lim,467,1197,TRUE,2.563169165,228
7663,mozamawarberduri,19,868,TRUE,45.68421053,0
7664,alanisbriana,53,226,TRUE,4.264150943,7
7665,crystalbaog,64,312,TRUE,4.875,748
7666,blesslinda,334,1116,FALSE,3.341317365,213
7667,deavenail,4346,601,FALSE,0.138288081,510
7668,jacy6048,20,74,TRUE,3.7,4
7669,denisetsl,254,309,TRUE,1.216535433,480
7670,nonsensicalst,478,343,FALSE,0.717573222,272
7671,joselynntan,7,85,TRUE,12.14285714,0
7672,sinnee_214,1277,2905,TRUE,2.27486296,174
7673,meiling_karen,72,145,TRUE,2.013888889,14
7674,ilivluvlaf,94,557,TRUE,5.925531915,6
7675,_shwumei_,196,729,TRUE,3.719387755,54
7676,hazelfcl,121,455,TRUE,3.760330579,43
7677,jessicalumms,7,145,TRUE,20.71428571,0
7678,jacelim82,162,376,FALSE,2.320987654,4
7679,elyzabethcheah,1641,1441,FALSE,0.878123096,2681
7680,chloecocolicious,323,1432,FALSE,4.433436533,181
7681,minnnhang,241,1027,FALSE,4.261410788,3639
7682,kallissssssss,227,1066,TRUE,4.696035242,1202
7683,sarahlnk,62,187,TRUE,3.016129032,181
7684,serenelingg,529,3366,TRUE,6.36294896,699
7685,eileentys,235,603,FALSE,2.565957447,109
7686,oeqly_rock_crystal,2741,7283,FALSE,2.657059467,691
7687,yantiyusof,101,232,TRUE,2.297029703,47
7688,autumnilly,414,3378,TRUE,8.15942029,1343
7689,elaine.chia.88,293,1130,TRUE,3.85665529,56
7690,stellameeko,228,1146,FALSE,5.026315789,160
7691,lenlihui,174,616,TRUE,3.540229885,159
7692,lengtammei,133,607,FALSE,4.563909774,13
7693,weshareshare,479,396,FALSE,0.826722338,253
7694,xxcailingxx,452,443,TRUE,0.980088496,695
7695,glowwithshin,43,34,FALSE,0.790697674,16
7696,angelatwinkle,181,525,TRUE,2.900552486,689
7697,tarra_crown,67,65,FALSE,0.970149254,0
7698,beaut_j,99,200,TRUE,2.02020202,81
7699,rinntef,126,46,FALSE,0.365079365,9
