,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
11124,kalrananki,184,738,TRUE,4.010869565,40
11125,sugarting,419,650,TRUE,1.551312649,415
11126,novemder,706,1754,TRUE,2.484419263,943
11127,sherylyeohq,522,793,TRUE,1.519157088,485
11128,jacqten,106,130,TRUE,1.226415094,249
11129,viviangeltan,211,421,TRUE,1.995260664,741
11130,sufeng88,741,3658,FALSE,4.9365722,1219
11131,hellopandaaaaaaaaaa,118,836,TRUE,7.084745763,117
11132,perfectlamb,140,339,TRUE,2.421428571,216
11133,leodcrystal,100,182,FALSE,1.82,54
11134,wattpeiming,14,90,TRUE,6.428571429,0
11135,jlczewei,93,617,FALSE,6.634408602,0
11136,callmedaddytonite,46,284,TRUE,6.173913043,123
11137,ida.mahmood,136,389,TRUE,2.860294118,27
11138,tianxin.celine,563,782,FALSE,1.388987567,483
11139,bearyleo,824,484,FALSE,0.587378641,1217
11140,jy___vintage,339,1396,TRUE,4.1179941,1528
11141,missphyllisss,177,541,TRUE,3.056497175,148
11142,njdrhm,395,3099,TRUE,7.84556962,727
11143,yueni91,361,827,TRUE,2.290858726,211
11144,marcctwh,1409,1428,FALSE,1.013484741,642
11145,yxtt0302,31,19,FALSE,0.612903226,0
11146,c.herlx,53,874,TRUE,16.49056604,2
11147,marizzzpanganiban,898,993,TRUE,1.105790646,959
11148,black_eye_mineral_collection,208,828,FALSE,3.980769231,15
11149,71ff4nyy,445,340,TRUE,0.764044944,38
11150,life.as.i.know.it5,4,1225,TRUE,306.25,0
11151,crystalxqueen_,927,867,FALSE,0.935275081,36
11152,woman_crystall,371,1152,FALSE,3.105121294,2
11153,yongx,234,1365,TRUE,5.833333333,2335
11154,mee.keee,854,3916,TRUE,4.585480094,9
11155,rin_chua,636,1812,TRUE,2.849056604,1422
11156,xshan,754,1001,FALSE,1.327586207,969
11157,katherine.xj,236,524,FALSE,2.220338983,470
11158,missmaya5920,77,591,TRUE,7.675324675,0
11159,_ezlynn_ong,1297,2885,TRUE,2.224363917,5
11160,boujieeeeeaf,46,412,FALSE,8.956521739,5
11161,elenanogram,302,527,TRUE,1.745033113,832
11162,dreamyxauraland,158,290,FALSE,1.835443038,6
11163,bun.xiao,95,216,TRUE,2.273684211,5
11164,andreadevic,542,750,TRUE,1.383763838,2400
11165,stargemssg,34,4,FALSE,0.117647059,21
11166,masripahm,2444,7412,FALSE,3.032733224,1239
11167,family_crystal_jawelry,1504,5979,FALSE,3.975398936,859
11168,imrachel0907,573,570,TRUE,0.994764398,5
11169,mineral900,1130,6012,FALSE,5.320353982,509
11170,fishyhui,383,600,TRUE,1.566579634,879
11171,farah_chishty,122,4932,TRUE,40.42622951,28
11172,priscillaliady,1445,1089,FALSE,0.753633218,645
11173,sueeyystones,723,779,TRUE,1.077455048,427
11174,2joy_crystal,85,39,FALSE,0.458823529,5
11175,regina_kxyh,1528,4261,TRUE,2.788612565,102
11176,lynn.tey,59,299,TRUE,5.06779661,27
11177,eunicemjye,333,968,FALSE,2.906906907,59
11178,nana_kohhh,365,1022,TRUE,2.8,697
11179,rare_earth_crystal,1300,2735,FALSE,2.103846154,166
11180,buwaneswarypoovan,817,347,TRUE,0.424724602,108
11181,tttyyrru,134,3377,FALSE,25.20149254,64
11182,sherlytew,457,2160,TRUE,4.726477024,1473
11183,clorineteo,849,2266,TRUE,2.669022379,2201
11184,angelccx__,1202,3641,TRUE,3.029118136,983
11185,michiirlx,302,532,TRUE,1.761589404,234
11186,jooldisgold,577,704,TRUE,1.220103986,802
11187,hellomng,572,573,TRUE,1.001748252,2222
11188,piyojan,118,368,TRUE,3.118644068,97
11189,xelisetiongx,116,666,TRUE,5.74137931,93
11190,benlove8925,273,4141,FALSE,15.16849817,42
11191,reva_ravendaran,759,558,TRUE,0.735177866,67
11192,mymelodydusk1989,618,7508,TRUE,12.14886731,405
11193,jassiminne,275,712,TRUE,2.589090909,96
11194,nicolaaaaah,172,1179,TRUE,6.854651163,74
11195,clairearmtb,414,2722,TRUE,6.574879227,776
11196,sherriannhee,139,406,TRUE,2.920863309,184
11197,sharonlovebryan170713,339,1579,TRUE,4.657817109,49
11198,laineydazey,0,146,TRUE,146,0
11199,magpalene,168,1427,TRUE,8.494047619,0
11200,adinkin,9,546,TRUE,60.66666667,26
11201,amandasomlingling,702,3506,TRUE,4.994301994,1016
11202,xtotemx,99,457,TRUE,4.616161616,68
11203,foosoomui,106,401,TRUE,3.783018868,14
11204,emmanuelle.ann,128,413,FALSE,3.2265625,2
11205,jessyew85,202,397,FALSE,1.965346535,105
11206,emily90320,652,3755,TRUE,5.759202454,1983
11207,sherlenezhou,308,2021,TRUE,6.561688312,89
11208,everynk,949,6049,FALSE,6.374077977,0
11209,olixsnaps,48,657,TRUE,13.6875,144
11210,anne0518,286,999,TRUE,3.493006993,709
11211,jessyleexin,958,2235,FALSE,2.332985386,143
11212,_yvetta_erni,327,1810,TRUE,5.535168196,96
11213,suattielove,217,699,TRUE,3.221198157,49
11214,mamichellema,483,1650,TRUE,3.416149068,254
11215,devilish_bash,19,222,TRUE,11.68421053,0
11216,s.yynn221,478,428,TRUE,0.89539749,174
11217,vonsyw,568,2163,TRUE,3.808098592,1410
11218,fungenqi,708,1509,TRUE,2.131355932,1210
11219,a.lex.roro,186,1007,FALSE,5.413978495,0
11220,xuan_ying_li,12,256,FALSE,21.33333333,0
11221,liyana_fnl,208,501,FALSE,2.408653846,14
11222,thecheesecake,67,350,TRUE,5.223880597,171
11223,_j.qq_,222,886,TRUE,3.990990991,94
11224,xladyqqx,1079,2033,FALSE,1.884151993,1854
11225,yanntingg_c,1822,4104,FALSE,2.252469813,398
11226,eunicelaw37,47,110,TRUE,2.340425532,30
11227,anny_fishie,576,1028,TRUE,1.784722222,222
11228,jjeessiieechua,289,1099,TRUE,3.802768166,1444
11229,laoyaosammi,848,1055,TRUE,1.244103774,1
11230,mewz01,535,1158,FALSE,2.164485981,487
11231,may21_kelly,93,190,TRUE,2.043010753,853
11232,cherenenology,93,190,TRUE,2.043010753,853
11233,jia_xuan,403,970,TRUE,2.406947891,946
11234,jo.chest3r,735,1519,TRUE,2.066666667,1278
11235,_suweiii,782,784,FALSE,1.002557545,497
11236,t.cia_c,2417,651,TRUE,0.26934216,171
11237,nicleexe,837,1438,FALSE,1.718040621,110
11238,yeemon_nanghomsainglyan,837,1438,FALSE,1.718040621,110
11239,jm_jee,576,1637,TRUE,2.842013889,504
11240,xxuefangxx,173,254,TRUE,1.468208092,199
11241,thulasijayakumaran,1293,798,TRUE,0.617169374,64
11242,klarheity,106,271,FALSE,2.556603774,36
11243,icebleahz,1348,1763,TRUE,1.307863501,1001
11244,natbebita,946,2794,TRUE,2.953488372,2520
11245,giny_y,291,578,FALSE,1.986254296,3
11246,monbebeoscar,31,1491,TRUE,48.09677419,1293
11247,iamliduan,488,868,TRUE,1.778688525,339
11248,mydarlingloke,152,507,TRUE,3.335526316,170
11249,totoryn91,585,1071,TRUE,1.830769231,258
11250,meltjm,137,348,TRUE,2.540145985,15
11251,mini.mlms,775,934,FALSE,1.20516129,119
11252,cindylarva,459,777,TRUE,1.692810458,995
11253,siewqi93,434,997,TRUE,2.297235023,2125
11254,whatsoeveridoncare,0,997,TRUE,997,661
11255,minmintann,402,659,TRUE,1.639303483,370
11256,lindydesu,291,1314,TRUE,4.515463918,2445
11257,jinglebelwoo,134,822,TRUE,6.134328358,1181
11258,nashaaqisha,241,1099,FALSE,4.560165975,0
11259,carencegoh,287,3470,TRUE,12.09059233,56
11260,jo_oh_welle,69,1761,TRUE,25.52173913,202
11261,jiakgantang,417,1525,TRUE,3.657074341,845
11262,celinacsy,360,361,TRUE,1.002777778,1160
11263,teenyweenybit,401,738,TRUE,1.840399002,15
11264,_chunhuimichelle88_,146,347,TRUE,2.376712329,327
11265,joycexmy,114,392,TRUE,3.438596491,40
11266,l.ynnteo,49,461,TRUE,9.408163265,213
11267,elicia.peici,66,203,TRUE,3.075757576,91
11268,sammaloves,197,263,TRUE,1.335025381,722
11269,alicakkx,694,1403,TRUE,2.021613833,3055
11270,wordsarecrap,232,287,TRUE,1.237068966,100
11271,sylviiaawong,200,478,TRUE,2.39,82
11272,yeepingg,666,801,TRUE,1.202702703,348
11273,mochisera,433,898,TRUE,2.073903002,25
11274,missyjuju13,846,5634,TRUE,6.659574468,192
11275,sylvia_87,156,210,TRUE,1.346153846,4
11276,foamy_33,213,526,FALSE,2.469483568,16
11277,faithpig183,71,1860,TRUE,26.1971831,2333
11278,allurecloudshop,1166,1119,FALSE,0.959691252,394
11279,ling_ding_dong,797,3051,FALSE,3.828105395,1681
11280,jo_lilacpinkgem,70,317,TRUE,4.528571429,156
11281,_rainbowwhite__,156,731,TRUE,4.685897436,0
11282,janiscyl,113,277,TRUE,2.451327434,184
11283,namasteeebae,289,2852,TRUE,9.868512111,51
11284,iglowbeautysg,287,265,FALSE,0.923344948,179
11285,k_ayz,215,2454,TRUE,11.41395349,252
11286,8mabel_piggy_love8,215,2454,TRUE,11.41395349,252
11287,charmainejaelynn,609,936,FALSE,1.536945813,669
11288,fionalokemj,720,1496,TRUE,2.077777778,2430
11289,yapyww,417,1602,TRUE,3.841726619,823
11290,21joeyt,1445,2629,FALSE,1.819377163,2529
11291,mandyverababy,185,796,TRUE,4.302702703,1399
11292,__livebreathe,253,704,TRUE,2.782608696,389
11293,aiailing82,83,604,TRUE,7.277108434,81
11294,llxxnnn,389,655,TRUE,1.683804627,180
11295,xxueshi,233,864,TRUE,3.708154506,1042
11296,glhy0311,703,1815,TRUE,2.581792319,2066
11297,wishing_on_star,309,310,TRUE,1.003236246,316
11298,sauccey,18,1694,TRUE,94.11111111,0
11299,e33gal,25,167,TRUE,6.68,0
11300,fctzeyee,96,523,TRUE,5.447916667,1812
11301,jiamin19,173,374,TRUE,2.161849711,56
11302,nepthysisthenight,383,1015,TRUE,2.650130548,412
11303,jasminecheo,51,225,TRUE,4.411764706,7
11304,wongmag,255,673,TRUE,2.639215686,394
11305,zoelimcy,898,3042,TRUE,3.38752784,357
11306,peacenpeace,167,236,TRUE,1.413173653,0
11307,farishta_humaira,167,562,FALSE,3.365269461,13
11308,whycelest,548,956,FALSE,1.744525547,852
11309,tinklebells,157,1827,TRUE,11.63694268,1290
11310,thelittlelove,501,596,FALSE,1.189620758,1792
11311,goldilocks_n_3bears,261,1091,TRUE,4.180076628,5086
11312,kappabae,889,3728,TRUE,4.193475816,736
11313,0118_jayjas,119,508,TRUE,4.268907563,433
11314,zz_huihui_zz,1533,6712,FALSE,4.378343118,951
11315,yusssse,146,297,TRUE,2.034246575,346
11316,meiqi.nmq,196,287,TRUE,1.464285714,4022
11317,h_ellosunflowersmile,0,1820,TRUE,1820,0
11318,judalim3126,1474,3837,FALSE,2.60312076,230
11319,cklimcarol,586,5542,FALSE,9.457337884,76
11320,hui_fangh,59,109,TRUE,1.847457627,28
11321,cherisyt,1924,7499,FALSE,3.897609148,2746
11322,_siewfong,708,2933,TRUE,4.142655367,1113
11323,thrive.lovey,81,301,FALSE,3.716049383,27
11324,weeqiweeqi,2457,5458,FALSE,2.221408221,5230
11325,leemiyaki,577,1630,FALSE,2.824956672,110
11326,mandytmtm,80,901,TRUE,11.2625,80
11327,vanessa_cjq88,235,601,TRUE,2.557446809,320
11328,cityservicedoffices,216,1970,FALSE,9.12037037,74
11329,thatssomer_,739,1087,FALSE,1.470906631,1075
11330,sairajita_ravindaran,297,4089,TRUE,13.76767677,230
11331,kenixpychong,161,1078,TRUE,6.695652174,30
11332,dousparkjoy,346,975,TRUE,2.817919075,81
11333,cindy_sim_ah_cin,247,353,FALSE,1.429149798,1048
11334,pawandpastries,17,17,FALSE,1,1
11335,too.crystals,295,219,FALSE,0.742372881,348
11336,yusranaqash,100,133,FALSE,1.33,0
11337,sharonkuromii,201,269,TRUE,1.338308458,970
11338,janicel__,334,3046,TRUE,9.119760479,2181
11339,serene8511,151,233,FALSE,1.543046358,292
11340,han_ai_ling,16,135,TRUE,8.4375,0
11341,vickkicss,216,2416,TRUE,11.18518519,401
11342,lafee_rie,113,173,FALSE,1.530973451,3
11343,10.lifts,1084,1044,FALSE,0.963099631,2151
11344,orion_crystals,443,497,FALSE,1.121896163,87
11345,footxprint,51,626,TRUE,12.2745098,3
11346,jaslyntan04,112,70,TRUE,0.625,6
11347,cl_funch,54,1031,TRUE,19.09259259,105
11348,clara.bloomz,810,1289,TRUE,1.591358025,585
11349,livinginmetta,76,469,TRUE,6.171052632,223
11350,zhuxiaojie,59,161,TRUE,2.728813559,134
11351,a.mlwong,418,721,TRUE,1.724880383,534
11352,rory_tms,88,568,FALSE,6.454545455,0
11353,prisckx,24,404,TRUE,16.83333333,556
11354,tan.suping,19,269,TRUE,14.15789474,0
11355,shiny.snowflakes,478,1180,TRUE,2.468619247,47
11356,cnchuamei,1901,4551,TRUE,2.394003156,704
11357,eveeve_x,0,186,TRUE,186,2
11358,gwendolyn_ysl,805,5279,FALSE,6.557763975,28
11359,pinkyydodo,125,792,TRUE,6.336,150
11360,feiyan814,3961,4885,FALSE,1.233274426,1420
11361,paparakhee,645,1408,TRUE,2.182945736,959
11362,cahayanurain,768,1930,FALSE,2.513020833,844
11363,acidicskyfall,1228,7428,TRUE,6.048859935,3450
11364,chingchiiiiiiiing,326,616,TRUE,1.889570552,412
11365,coriinthiaa,2,45,FALSE,22.5,0
11366,chensherrine,72,247,TRUE,3.430555556,42
11367,luvbb815,151,441,TRUE,2.920529801,196
11368,h_an_ying,292,381,FALSE,1.304794521,178
11369,paulinphang,3236,4246,FALSE,1.312113721,613
11370,iskandar8756,1052,6387,FALSE,6.071292776,600
11371,crystalene.sg,110,657,FALSE,5.972727273,2
11372,sherynt,125,2594,TRUE,20.752,257
11373,balletunderstars,51,783,TRUE,15.35294118,4
11374,stephie0000,186,374,TRUE,2.010752688,637
11375,evelyntee,95,497,TRUE,5.231578947,176
11376,dardar2105,139,264,TRUE,1.899280576,14
11377,sweetie_ninnie_singapore1981,143,1360,TRUE,9.51048951,373
11378,clararielee27,122,556,TRUE,4.557377049,407
11379,crystalxduo,425,548,FALSE,1.289411765,38
11380,_moshimosh,42,1092,TRUE,26,672
11381,sleepybing,115,252,TRUE,2.191304348,48
11382,aerynpeiwen,556,914,TRUE,1.643884892,2811
11383,valkyla,421,1086,TRUE,2.579572447,827
11384,ginny94hr,456,291,FALSE,0.638157895,211
11385,cheylingggg,664,778,FALSE,1.171686747,94
11386,iniepnat,316,670,TRUE,2.120253165,27
11387,cho_82,32,492,TRUE,15.375,46
11388,renrui82,704,1840,FALSE,2.613636364,120
11389,nymadane,231,697,TRUE,3.017316017,614
11390,selynchua,813,494,TRUE,0.607626076,1564
11391,nur_aiman4806,174,286,TRUE,1.643678161,8
11392,mebcrls,703,687,TRUE,0.977240398,143
11393,zinmarphyuuu,94,158,FALSE,1.680851064,11
11394,ashhhberry_,415,946,TRUE,2.279518072,33
11395,sherriss,187,348,TRUE,1.860962567,118
11396,silverbluestars,218,244,FALSE,1.119266055,2
11397,charlenealenaliang,1169,3904,FALSE,3.339606501,1095
11398,adeline800,70,255,TRUE,3.642857143,31
11399,trizia68,124,213,TRUE,1.717741935,492
