,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
12452,crystalwholesale_chn,2798,6704,FALSE,2.395997141,797
12453,snowyleowy,180,484,TRUE,2.688888889,440
12454,wennlurvve,352,2576,TRUE,7.318181818,618
12455,jesmeowmeow,57,266,TRUE,4.666666667,364
12456,runawaylove,855,2190,TRUE,2.561403509,199
12457,liuyinliuyin,378,1444,TRUE,3.82010582,1074
12458,euniceeunicee,403,1365,TRUE,3.387096774,160
12459,jayessie,795,877,TRUE,1.103144654,47
12460,idgaday,69,611,TRUE,8.855072464,0
12461,xoxoxuan,53,474,TRUE,8.943396226,893
12462,6469_uy,11,435,TRUE,39.54545455,0
12463,melodyv321,172,210,FALSE,1.220930233,228
12464,shimah29,203,1476,TRUE,7.270935961,0
12465,oskno21,13,132,TRUE,10.15384615,58
12466,liyunsoh,364,722,TRUE,1.983516484,213
12467,stephy5584,148,594,TRUE,4.013513514,43
12468,anurathakanderaju,2132,3488,TRUE,1.636022514,1713
12469,fenix.bleu,1712,2062,FALSE,1.204439252,216
12470,beverlykerk,139,629,TRUE,4.525179856,699
12471,k_eziatan,268,1052,FALSE,3.925373134,116
12472,booron,191,1095,TRUE,5.732984293,540
12473,cannonsntulips,1091,277,FALSE,0.253895509,447
12474,ashlynnmaddams,504,1370,TRUE,2.718253968,3016
12475,jiayilim,221,865,FALSE,3.914027149,35
12476,lordcrayfish,4,478,TRUE,119.5,0
12477,genafaith,128,534,TRUE,4.171875,1243
12478,hazelhazelhazelb,51,1201,FALSE,23.54901961,6
12479,snowite08,29,615,TRUE,21.20689655,2
12480,hayzeltan,454,449,TRUE,0.988986784,99
12481,kittybearrrr,599,2094,TRUE,3.495826377,1919
12482,xzmg_love,25,398,FALSE,15.92,16
12483,sillyteelypixie,195,1477,TRUE,7.574358974,221
12484,mumtazsimple34,277,366,TRUE,1.321299639,539
12485,janisdcr,224,484,TRUE,2.160714286,244
12486,stepfichee,672,532,FALSE,0.791666667,77
12487,shfarhanah,514,1663,TRUE,3.23540856,371
12488,nazatulfadzlin,174,312,TRUE,1.793103448,393
12489,dselmed,161,1596,TRUE,9.913043478,112
12490,____sertan3003____,582,896,TRUE,1.5395189,1690
12491,tan_ally,367,1486,TRUE,4.049046322,845
12492,vraisrien,38,4106,TRUE,108.0526316,39
12493,mssmmy,1124,2635,TRUE,2.34430605,1200
12494,yufenchan,755,1413,TRUE,1.871523179,1899
12495,kuankuan20,829,924,TRUE,1.114595899,117
12496,raisa_oilforlife,1166,889,FALSE,0.762435678,553
12497,ava.xq,229,371,TRUE,1.620087336,15
12498,_lazylazy__,201,244,TRUE,1.213930348,0
12499,lilsu,386,2120,TRUE,5.492227979,1743
12500,leanatang,282,572,TRUE,2.028368794,289
12501,chenggmunn,830,839,TRUE,1.010843373,535
12502,smoljesse,114,426,TRUE,3.736842105,0
12503,pureheartandsoulcrystals,6891,7458,FALSE,1.082281236,6093
12504,shahrmayne,886,2088,TRUE,2.356659142,3359
12505,rachelle_lth_,48,3284,TRUE,68.41666667,192
12506,feli.ng,1270,3342,TRUE,2.631496063,1761
12507,el.centelleo,279,345,TRUE,1.23655914,6
12508,sayuri_sim,110,669,TRUE,6.081818182,159
12509,kkeexxiinn,885,2354,FALSE,2.659887006,30
12510,i.bebe12,35,520,TRUE,14.85714286,2
12511,eunyse,109,1069,TRUE,9.80733945,657
12512,shine_bright_l,9,1241,TRUE,137.8888889,2
12513,shhhhhhquiet55,155,615,FALSE,3.967741935,15
12514,josephineelf_,204,231,TRUE,1.132352941,89
12515,starry526,390,710,FALSE,1.820512821,1031
12516,haze_linda_samad,229,5457,TRUE,23.82969432,693
12517,claudinetham,98,873,TRUE,8.908163265,124
12518,darlingliling,246,371,TRUE,1.508130081,785
12519,crystal_wkm,124,175,TRUE,1.411290323,33
12520,silversaturn,110,546,TRUE,4.963636364,103
12521,imah_haidar,172,427,TRUE,2.48255814,380
12522,raeseet,191,547,TRUE,2.863874346,1256
12523,hapibiscuit,47,530,TRUE,11.27659574,4
12524,d3wi.e,5,356,TRUE,71.2,0
12525,moonwillowz,455,6528,TRUE,14.34725275,32
12526,163kg_88cm,1859,3844,TRUE,2.067778375,1429
12527,calnotkel,287,335,TRUE,1.167247387,122
12528,joyz112_beautysecret,287,335,TRUE,1.167247387,122
12529,aida19876,94,894,TRUE,9.510638298,1
12530,livetooil,98,117,FALSE,1.193877551,94
12531,3c1naj,56,813,TRUE,14.51785714,1355
12532,fishyi23,199,1614,TRUE,8.110552764,456
12533,kzoeyh,182,190,TRUE,1.043956044,317
12534,grace.kohsf,123,170,FALSE,1.382113821,50
12535,amandaalexandralee,185,1335,FALSE,7.216216216,7
12536,abbie_yuki_yumi_miki_mika,4324,918,FALSE,0.212303423,671
12537,mseilly,508,3470,TRUE,6.830708661,852
12538,autumlz,485,6532,TRUE,13.46804124,0
12539,ombreloveee,105,513,TRUE,4.885714286,190
12540,zaza.shakira,548,2967,FALSE,5.414233577,155
12541,babyoscar17,4,462,TRUE,115.5,24
12542,ang_yw,175,592,TRUE,3.382857143,77
12543,renelor,12,960,TRUE,80,835
12544,xinzi_04,353,3495,FALSE,9.900849858,3
12545,illucent,0,275,TRUE,275,63
12546,neivxoxo,90,1270,TRUE,14.11111111,376
12547,baoxinnnn,418,1748,TRUE,4.181818182,853
12548,claramummee,3565,7491,FALSE,2.101262272,260
12549,msjamie503,175,455,TRUE,2.6,352
12550,xmslynn,5841,4852,FALSE,0.830679678,1178
12551,foodmakesmyworld,359,3329,FALSE,9.272980501,379
12552,crystal_lim22,45,203,TRUE,4.511111111,4
12553,wenzii,279,1112,FALSE,3.985663082,422
12554,carine.qifen,406,1073,FALSE,2.642857143,14
12555,mrshunnyb,210,597,TRUE,2.842857143,531
12556,ohheylittledreamer,436,1646,FALSE,3.775229358,182
12557,jedipilotstorm,360,421,FALSE,1.169444444,253
12558,giantsnakeborthdaycake,55,700,FALSE,12.72727273,9
12559,love.starrie,285,963,TRUE,3.378947368,148
12560,hasyazi,48,2197,TRUE,45.77083333,0
12561,hhuuiixxiinn,123,370,TRUE,3.008130081,201
12562,sihoontan,469,435,FALSE,0.92750533,1075
12563,wei_laura,116,519,TRUE,4.474137931,168
12564,kyoaliqing,389,2237,TRUE,5.750642674,11
12565,juliewongpz,423,1936,TRUE,4.576832151,322
12566,vanquek,1140,3686,FALSE,3.233333333,1275
12567,galaxy_bella,325,1007,TRUE,3.098461538,307
12568,nizarwidjadja,1000,2452,TRUE,2.452,90
12569,nurulhudaismail,828,6118,FALSE,7.388888889,1007
12570,yenni331_,178,371,TRUE,2.084269663,1
12571,htiafpeek_,178,371,TRUE,2.084269663,1
12572,chelxh,4199,4391,FALSE,1.045725173,2336
12573,t.wr1804,868,869,FALSE,1.001152074,101
12574,beautieee.sg,868,869,FALSE,1.001152074,101
12575,roxannemariel,3163,3877,FALSE,1.225735062,1494
12576,g.txy,54,324,TRUE,6,29
12577,rosemarytjk,913,7501,FALSE,8.21577218,88
12578,yawnballs,305,2881,TRUE,9.445901639,3479
12579,viviencsm,453,1182,TRUE,2.609271523,73
12580,ih8veg,19,440,TRUE,23.15789474,269
12581,nadiatequianez,655,5135,FALSE,7.839694656,140
12582,januaryzelle,260,857,TRUE,3.296153846,233
12583,nilnay_,18,1122,TRUE,62.33333333,164
12584,sukimemories,283,229,FALSE,0.809187279,4
12585,suzychua,1358,3500,FALSE,2.577319588,657
12586,sherrietohz,1949,1380,FALSE,0.708055413,646
12587,ms_angelineheng,492,1660,TRUE,3.37398374,321
12588,valllllorh,120,306,FALSE,2.55,1
12589,gen.got.a.plan,527,2427,FALSE,4.605313093,1071
12590,sillygoose1121,241,958,FALSE,3.975103734,45
12591,rubyregenhardt,185,3309,FALSE,17.88648649,1
12592,sourcreamonions,19,204,TRUE,10.73684211,6
12593,pjrincess,418,984,TRUE,2.354066986,1245
12594,eatdrinkbemerryy,217,112,FALSE,0.516129032,17
12595,jsaffairssg,275,132,FALSE,0.48,50
12596,_fyzmn_,508,4068,TRUE,8.007874016,29
12597,squishiesluvver_studio,5733,772,TRUE,0.134658992,5378
12598,gems_areena,3181,6071,FALSE,1.908519334,930
12599,leffieroo,380,537,TRUE,1.413157895,191
12600,lovingallthingspretty,414,1100,TRUE,2.657004831,933
12601,sadlashes,45,48,TRUE,1.066666667,650
12602,hgtricia,94,509,TRUE,5.414893617,191
12603,benvoli_lee,0,1649,TRUE,1649,1
12604,gempohhop,452,1611,TRUE,3.564159292,77
12605,redrubyxuan,1092,1599,TRUE,1.464285714,1449
12606,zephyrixa_,960,6861,TRUE,7.146875,272
12607,cindytan2013,37,535,TRUE,14.45945946,252
12608,cutiegal810,129,328,TRUE,2.542635659,57
12609,septinatan,483,1387,TRUE,2.871635611,705
12610,oolong_pomchacha,278,454,FALSE,1.633093525,262
12611,kittygic,148,2088,FALSE,14.10810811,140
12612,missy_mar,333,1182,TRUE,3.54954955,430
12613,pearl_in_oyster,689,1588,FALSE,2.30478955,1074
12614,sabsthegoodbtch,34,737,FALSE,21.67647059,26
12615,joanne_chew3,44,1090,FALSE,24.77272727,1
12616,agnes_aiyin,666,695,TRUE,1.043543544,695
12617,ourmorningstories,676,1264,FALSE,1.869822485,10
12618,pui.leng,188,2032,TRUE,10.80851064,514
12619,nurarieyan,348,6139,TRUE,17.6408046,173
12620,ashleyxteo,140,689,TRUE,4.921428571,1753
12621,moesatcho2004,92,223,TRUE,2.423913043,222
12622,gladysis80,71,270,FALSE,3.802816901,29
12623,fairycarmel,1291,6221,TRUE,4.818745159,367
12624,mavisdestinee,1002,1683,TRUE,1.679640719,4397
12625,qy_von,366,930,TRUE,2.540983607,1400
12626,hqlim88,142,1618,TRUE,11.3943662,82
12627,rabbitpeg,262,1247,TRUE,4.759541985,2091
12628,supengng,119,986,TRUE,8.285714286,77
12629,alkpony,23,473,FALSE,20.56521739,1
12630,annabellala_ng,299,1102,TRUE,3.685618729,84
12631,unicetyn,747,666,FALSE,0.891566265,685
12632,wendyangeltan,56,341,TRUE,6.089285714,383
12633,xueblackpearl,169,241,TRUE,1.426035503,360
12634,foreverestsg,152,1694,TRUE,11.14473684,1728
12635,edwinaqsj,173,1139,TRUE,6.583815029,721
12636,jael8899,114,963,TRUE,8.447368421,564
12637,_k.aylee_,56,932,TRUE,16.64285714,129
12638,gvera.faith,342,991,TRUE,2.897660819,397
12639,nal.lil.vixen,54,256,TRUE,4.740740741,12
12640,shanshinelove,492,363,TRUE,0.737804878,345
12641,time_flies_midnight,47,1105,TRUE,23.5106383,568
12642,gladiser,333,525,TRUE,1.576576577,616
12643,immsher,1026,636,TRUE,0.619883041,60
12644,saamchia,420,1473,TRUE,3.507142857,59
12645,sw3tha,110,1512,TRUE,13.74545455,38
12646,metamorphosis38_,141,2507,TRUE,17.78014184,166
12647,ephemerality_x,0,630,TRUE,630,0
12648,ahpunehneh,18,276,TRUE,15.33333333,401
12649,sherynetan,493,940,TRUE,1.906693712,259
12650,fuzzycook,104,205,TRUE,1.971153846,134
12651,serenezy,296,1141,TRUE,3.85472973,451
12652,limeybeans,1017,1905,FALSE,1.873156342,252
12653,shakilahbanu,132,1751,TRUE,13.26515152,0
12654,del_felsingher,867,5793,TRUE,6.6816609,927
12655,vibepluz,51,111,FALSE,2.176470588,3
12656,celyntoh,386,826,FALSE,2.139896373,74
12657,qiwenchung,169,1509,TRUE,8.928994083,455
12658,jineyyy_,1060,2059,FALSE,1.94245283,1266
12659,no1_shopaholic,82,572,TRUE,6.975609756,246
12660,w3ndy_w3ndy,399,744,TRUE,1.864661654,1204
12661,vioonna,783,1850,TRUE,2.362707535,1890
12662,nahcares,783,1850,TRUE,2.362707535,1890
12663,amychuahb,165,369,TRUE,2.236363636,92
12664,eilyfufu,400,1815,TRUE,4.5375,545
12665,sexyassbufflord,39,195,TRUE,5,324
12666,dedede0n,439,490,TRUE,1.116173121,50
12667,xl1292929,2,428,TRUE,214,132
12668,zharms_crystal_wholesale,4210,4685,FALSE,1.112826603,1031
12669,babybrawler,6,4,FALSE,0.666666667,22
12670,mamadoudi836,124,577,FALSE,4.653225806,6
12671,mi.manisha,35,222,FALSE,6.342857143,0
12672,doris_goldfish,25,80,FALSE,3.2,0
12673,chngselene,273,741,TRUE,2.714285714,175
12674,itsalwaysyou_____,369,872,TRUE,2.363143631,1
12675,michelle_tiamtiamjiak,255,298,TRUE,1.168627451,834
12676,themystiquestyle,80,32,FALSE,0.4,48
12677,morteza_42160,756,1967,FALSE,2.601851852,56
12678,rocketroniksxc,812,860,TRUE,1.0591133,2
12679,fdtyt,777,899,TRUE,1.157014157,196
12680,cuckoobyfathimah,68,241,FALSE,3.544117647,25
12681,raini3_huiling,269,1193,TRUE,4.434944238,671
12682,yinglene,287,1855,TRUE,6.463414634,595
12683,lfousseny,88,815,FALSE,9.261363636,1
12684,fionaengelgoh,821,735,TRUE,0.895249695,1098
12685,lovedbythelight.co,1770,320,FALSE,0.18079096,61
12686,teacup66,354,2505,TRUE,7.076271186,4
12687,sinlingpuah,533,740,FALSE,1.38836773,3
12688,anabelle_hzy,515,2078,TRUE,4.034951456,102
12689,wishingtomato,831,632,TRUE,0.760529483,314
12690,garam.mandian.terapi.sg,3760,5100,FALSE,1.356382979,1888
12691,dailyfarts,1289,1240,FALSE,0.961986036,938
12692,schannen38,1289,1240,FALSE,0.961986036,938
12693,s2m0nkey,390,1999,TRUE,5.125641026,1503
12694,queirozn985,120,2337,TRUE,19.475,23
12695,michylk,29,436,TRUE,15.03448276,259
12696,myjewelbox_sg,1259,2876,FALSE,2.284352661,573
12697,happiweee,202,950,TRUE,4.702970297,506
12698,mecontradictsu,70,599,TRUE,8.557142857,657
12699,merrytanly,729,491,TRUE,0.673525377,402
12700,t.lilingg,224,640,TRUE,2.857142857,226
12701,iamxiaoweii,22,798,TRUE,36.27272727,210
12702,flora.koh,120,629,TRUE,5.241666667,659
12703,susanwijono,334,533,TRUE,1.595808383,162
12704,jo4nn3,419,2186,TRUE,5.217183771,842
12705,bleep_bloop_boop_,33,380,TRUE,11.51515152,97
12706,angxinyuan,359,441,TRUE,1.228412256,51
12707,kjhc1972,37,46,FALSE,1.243243243,0
12708,de.b.z,361,446,TRUE,1.235457064,669
12709,redpurplepinkblueeeee,22,1622,TRUE,73.72727273,5
12710,iringyeoz,26,167,TRUE,6.423076923,1521
12711,oilwisemama,985,2525,FALSE,2.563451777,1670
12712,ss426_,84,420,TRUE,5,966
12713,rcm_gemstones,23274,3427,FALSE,0.147245854,449
12714,jiax22,666,1304,TRUE,1.957957958,408
12715,bounoumaysae,99,1011,FALSE,10.21212121,3
12716,maryam_gem_jewllery,684,979,FALSE,1.43128655,39
12717,crystal.musing,687,408,FALSE,0.593886463,32
12718,aboarwa,612,6228,FALSE,10.17647059,7
12719,diguebamadi,138,872,TRUE,6.31884058,1
12720,chasing_corazon,268,179,FALSE,0.667910448,87
12721,annieleeleelee,10,1479,TRUE,147.9,0
12722,faten_4696,346,1339,FALSE,3.869942197,1
12723,wongyokesaan,192,491,FALSE,2.557291667,1
12724,simyiqing,539,666,TRUE,1.235621521,105
12725,yv.ngmy,155,532,TRUE,3.432258065,755
12726,whysocheryl,386,1553,TRUE,4.023316062,1034
12727,mngassemmanuel,349,2331,FALSE,6.679083095,8
12728,roxy.zol.8581,348,2722,TRUE,7.82183908,1264
12729,plankingapples,632,688,TRUE,1.088607595,348
12730,chinthesquare,336,823,TRUE,2.449404762,1022
12731,sunsets_teo,1,271,TRUE,271,8
12732,hanyoei,284,1666,TRUE,5.866197183,924
12733,little_mickey_little,86,863,TRUE,10.03488372,0
12734,baymaxloon120,642,1683,TRUE,2.621495327,808
12735,nuramalinabn,2634,2061,TRUE,0.782460137,694
12736,jaslin_ting,865,1244,FALSE,1.438150289,1956
12737,___pauline1314___,255,2600,TRUE,10.19607843,755
12738,dreyliciouz,73,540,TRUE,7.397260274,678
12739,javierjaycus,203,447,TRUE,2.201970443,149
12740,piggybanana,60,90,TRUE,1.5,235
12741,sgclar,151,352,TRUE,2.331125828,8
12742,rayniechew,277,1037,TRUE,3.74368231,185
12743,bubblegirl7681,579,2022,TRUE,3.492227979,94
12744,faisah_fadil,638,1212,TRUE,1.89968652,875
12745,jamiemwq,4378,1956,TRUE,0.446779351,859
12746,eatprayandnamaste,2870,658,TRUE,0.229268293,167
12747,hweepinneo,101,252,TRUE,2.495049505,2071
12748,jessicafooii,298,974,TRUE,3.268456376,34
12749,see_yah85,206,229,TRUE,1.111650485,73
12750,rajanirajani0309,300,4864,TRUE,16.21333333,40
12751,diamevonds,262,556,TRUE,2.122137405,1981
12752,ghaizangemstone_119,125,384,TRUE,3.072,269
12753,melcley05,260,281,TRUE,1.080769231,165
12754,dear.ave,0,627,TRUE,627,2244
12755,mes.cristaux,44,46,FALSE,1.045454545,6
12756,sarax._xx1,311,947,FALSE,3.045016077,0
12757,mandy_zmx,298,366,TRUE,1.228187919,223
12758,quaint.daint,1007,291,FALSE,0.28897716,30
12759,cynthiachoo10,267,2456,FALSE,9.198501873,33
12760,kerriiee,879,1202,FALSE,1.367463026,658
12761,medina3317,265,2184,TRUE,8.241509434,275
12762,gohgaigai,127,233,TRUE,1.834645669,72
12763,beby_peter,3041,2118,TRUE,0.696481421,11
12764,eelim86,324,636,FALSE,1.962962963,287
12765,teresacse,458,344,TRUE,0.751091703,630
12766,chloe_cy0711,752,399,FALSE,0.530585106,264
12767,circlethedates,5180,3029,FALSE,0.584749035,1332
12768,wi.ei.xy,396,4995,TRUE,12.61363636,382
12769,ummi_mikail_iman,433,1233,TRUE,2.847575058,129
12770,gonzo1432,1366,3372,FALSE,2.46852123,1817
12771,nell_kerry,1206,2156,FALSE,1.787728027,1309
12772,christlekaina,157,1210,FALSE,7.707006369,7
12773,maisuramei93,763,4433,TRUE,5.809960682,358
12774,nurazuraaaa,1120,2931,FALSE,2.616964286,150
12775,waheedaeidaa,1005,2872,FALSE,2.857711443,3
12776,moonlit.ocean.creations,58,3872,TRUE,66.75862069,0
12777,l3quack,73,590,TRUE,8.082191781,27
12778,woo_sh,74,158,TRUE,2.135135135,10
12779,mariamarzelam,389,1087,TRUE,2.794344473,132
12780,ppurpliish,230,759,TRUE,3.3,472
12781,meliza_khoo,203,909,FALSE,4.477832512,6
12782,asheeni,209,941,TRUE,4.502392344,136
12783,afwa_solehah,1152,6111,TRUE,5.3046875,46
12784,kalaivani_arumugam,1118,5027,TRUE,4.496422182,37
12785,karengill98,613,506,TRUE,0.825448613,184
12786,joyispresentnow,618,1498,FALSE,2.42394822,702
12787,happiescrappie,81650,1369,FALSE,0.016766687,150
12788,bkazior,124,313,FALSE,2.524193548,70
12789,shirleenskyshore,254,370,TRUE,1.456692913,43
12790,36shahbano,440,3202,TRUE,7.277272727,125
12791,jamie0033,440,3202,TRUE,7.277272727,125
12792,lively_lilian_lam,220,1006,TRUE,4.572727273,321
12793,soiree999,67,714,TRUE,10.65671642,56
12794,syafiqahjani_,496,641,TRUE,1.29233871,1
12795,hakukace,0,1708,TRUE,1708,0
12796,chiobumama,62,149,TRUE,2.403225806,29
12797,afiqah8540,400,582,FALSE,1.455,19
12798,esthergrams,412,1259,TRUE,3.055825243,310
12799,starberry_14,429,953,FALSE,2.221445221,259
