,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
9852,hui.g7_97s,275,2231,FALSE,8.112727273,46
9853,delpheny,84,312,TRUE,3.714285714,0
9854,crystalsbella,1145,1325,FALSE,1.15720524,80
9855,tomato.purple.7,89,168,TRUE,1.887640449,26
9856,luxecrystalgems,2545,1214,FALSE,0.477013752,1557
9857,pink_apple777,35,192,TRUE,5.485714286,3
9858,rubenplease,633,1807,FALSE,2.854660348,885
9859,thenoirlotus,509,321,FALSE,0.63064833,227
9860,sophia.kristen,360,1372,TRUE,3.811111111,193
9861,rising_phoenix1997,292,2835,TRUE,9.70890411,57
9862,_sarahclm_,85,421,TRUE,4.952941176,28
9863,jovialmoments,186,411,TRUE,2.209677419,506
9864,clarrraaabb,1101,615,FALSE,0.558583106,269
9865,sabbywpl,456,706,FALSE,1.548245614,190
9866,ashandcrafts.sg,327,977,FALSE,2.987767584,78
9867,babies_dont_bounce,131,718,TRUE,5.480916031,50
9868,salvatorze_,104,1805,TRUE,17.35576923,939
9869,ehqueuewhy,292,362,TRUE,1.239726027,540
9870,mama__crystals,525,913,FALSE,1.739047619,26
9871,sharonlim05,44,10,TRUE,0.227272727,0
9872,siyinann,592,1282,TRUE,2.165540541,1944
9873,sushiiki,149,602,TRUE,4.040268456,21
9874,soahlin,1005,7481,TRUE,7.443781095,1327
9875,s.hzainal,220,1554,TRUE,7.063636364,1989
9876,crystalwholesaler90,347,777,FALSE,2.239193084,11
9877,daaavina,606,801,TRUE,1.321782178,635
9878,laustacy,243,527,TRUE,2.16872428,108
9879,mosquitow,145,826,TRUE,5.696551724,583
9880,__m4ndy_,341,1825,TRUE,5.351906158,853
9881,sheryllee_,487,476,TRUE,0.977412731,79
9882,jolpx,221,292,FALSE,1.321266968,341
9883,dawnsiew,81,130,TRUE,1.604938272,15
9884,yap_daphne,218,325,TRUE,1.490825688,235
9885,sherluvvv,182,445,TRUE,2.445054945,455
9886,tae._vely_,75,2062,TRUE,27.49333333,1538
9887,esteelim_drssecret,704,1107,FALSE,1.572443182,39
9888,h0uzii,198,2433,TRUE,12.28787879,100
9889,rachel.0428,247,1644,TRUE,6.655870445,774
9890,chloecjy,335,509,TRUE,1.519402985,390
9891,notrachere,193,406,TRUE,2.103626943,0
9892,edpyy,238,423,TRUE,1.777310924,922
9893,mopikobites,222,359,FALSE,1.617117117,10
9894,ashley_susanna_,0,705,TRUE,705,0
9895,jolinpan,376,573,TRUE,1.52393617,1280
9896,12_donuts,0,17,TRUE,17,0
9897,imaliciakan,1031,2088,FALSE,2.025218235,471
9898,susanhew,438,852,TRUE,1.945205479,1891
9899,jiehuigan,119,513,TRUE,4.31092437,48
9900,graciebeany_chan,56,117,TRUE,2.089285714,99
9901,sk_salliee,56,267,TRUE,4.767857143,9
9902,crystal.javanese,1581,7455,FALSE,4.715370019,698
9903,ggeermm,249,703,TRUE,2.823293173,806
9904,bumprcars,1,439,TRUE,439,353
9905,haelyntee,193,370,TRUE,1.917098446,109
9906,llxiinn_n,193,370,TRUE,1.917098446,109
9907,studydazzze,0,80,TRUE,80,2
9908,xc.clclx,893,648,TRUE,0.725643897,1315
9909,kimchii.c,53,130,FALSE,2.452830189,103
9910,joeygwee28,48,217,TRUE,4.520833333,90
9911,frechnotch,356,1608,FALSE,4.516853933,2158
9912,yeoubi.latibule,23,513,TRUE,22.30434783,1205
9913,hajaraswad66,24,38,FALSE,1.583333333,4
9914,angelmoonyu,151,144,TRUE,0.953642384,69
9915,imangie,750,1077,FALSE,1.436,1918
9916,fhl.creations,1188,908,FALSE,0.764309764,316
9917,cassieantdraaa,198,368,TRUE,1.858585859,935
9918,whiterabbitcrystals,96,76,FALSE,0.791666667,4
9919,ploysrisunthorn_siri,367,676,TRUE,1.841961853,1187
9920,castwithlove,187,278,TRUE,1.486631016,305
9921,ikirana08,33,244,TRUE,7.393939394,0
9922,huiinwonderland,582,701,FALSE,1.204467354,1527
9923,pyritewholesale,1028,812,TRUE,0.789883268,11
9924,joy.ee.ce.lyn,2985,2010,FALSE,0.673366834,2675
9925,yanyan87,344,1358,TRUE,3.947674419,211
9926,slcharm,123,1582,TRUE,12.86178862,211
9927,antonicajxl,497,1370,TRUE,2.756539235,1787
9928,_lavonsa_,7121,1315,FALSE,0.184665075,16
9929,j_ess_lyn,89,720,FALSE,8.08988764,0
9930,w0nkycherzies,945,3024,TRUE,3.2,6
9931,happi29,156,2152,TRUE,13.79487179,4967
9932,joeannyap,294,809,TRUE,2.75170068,741
9933,snowgirl53,760,5194,FALSE,6.834210526,6934
9934,ttgoh,73,1481,TRUE,20.28767123,0
9935,foxedupfrenzy,465,873,TRUE,1.877419355,697
9936,bernice_t,278,587,TRUE,2.111510791,773
9937,joyywongg,700,1047,TRUE,1.495714286,1474
9938,lashdoitsg,1201,1137,FALSE,0.946711074,131
9939,miomi_three,60,86,FALSE,1.433333333,15
9940,autumnnn_breeze,23,551,TRUE,23.95652174,24
9941,martinatan20,263,442,FALSE,1.680608365,99
9942,kissesofyours,537,1429,TRUE,2.661080074,771
9943,shirleyluvz,413,394,FALSE,0.953995157,52
9944,setianisepti,608,895,TRUE,1.472039474,42
9945,soleilgems.sg,96,188,FALSE,1.958333333,8
9946,ying_steph,245,449,FALSE,1.832653061,15
9947,hsinrui,548,612,TRUE,1.116788321,3875
9948,wn_wl_88,187,1133,TRUE,6.058823529,77
9949,gracie_toh,189,1733,TRUE,9.169312169,27
9950,hazi3_8,195,1022,TRUE,5.241025641,634
9951,adelesu,380,1417,TRUE,3.728947368,338
9952,looi.yeeee,638,992,TRUE,1.554858934,1
9953,gnnylkcaj,289,741,TRUE,2.564013841,137
9954,shmn_____,8,432,TRUE,54,28
9955,aliciananbabe,206,711,TRUE,3.451456311,14
9956,yuna_w67,14,347,TRUE,24.78571429,13
9957,xjillyannx,620,2684,TRUE,4.329032258,1562
9958,jolyn__pang,404,931,TRUE,2.304455446,666
9959,godwithus_kgalalelo,111,350,FALSE,3.153153153,3
9960,lynnairventures,5,230,TRUE,46,8
9961,karenacyp,2153,570,FALSE,0.264746865,1278
9962,pandajoyce,2503,2209,FALSE,0.882540951,528
9963,belindagoh13,38,428,TRUE,11.26315789,447
9964,sherlly323,385,2166,TRUE,5.625974026,90
9965,iloveshuli,1471,5894,TRUE,4.006798097,1326
9966,bubblyting,422,1075,TRUE,2.547393365,1215
9967,eunicewq,280,1764,TRUE,6.3,62
9968,ataraxyia,109,841,TRUE,7.71559633,489
9969,limbeeling,94,59,FALSE,0.627659574,92
9970,nsms_sg,1256,2479,FALSE,1.973726115,292
9971,qinggy,377,488,TRUE,1.294429708,1681
9972,ginebaby,489,526,TRUE,1.075664622,631
9973,ccclxire,1369,2844,FALSE,2.07742878,42
9974,samanthasweets_,1077,2216,FALSE,2.057567317,3119
9975,yvonneyeoyq,571,669,TRUE,1.171628722,3
9976,sia_angie,511,1028,TRUE,2.011741683,1597
9977,mademekims,266,706,TRUE,2.654135338,57
9978,chan_sze_ki,116,251,TRUE,2.163793103,4
9979,sharifah919,1896,5510,FALSE,2.906118143,80
9980,babyshine26,363,934,TRUE,2.573002755,1014
9981,jlhtjt,0,783,TRUE,783,153
9982,aisyah_shirlie_nxl,173,710,TRUE,4.104046243,650
9983,scarrrletnyp,937,825,TRUE,0.880469584,1379
9984,celiateohere,33,155,TRUE,4.696969697,19
9985,queenietay,296,252,FALSE,0.851351351,637
9986,shirzteh,343,382,TRUE,1.113702624,985
9987,lynnleeyufeng,267,352,TRUE,1.31835206,723
9988,pakemily,96,928,TRUE,9.666666667,479
9989,wshirin,181,724,TRUE,4,421
9990,norahs_mal,80,222,TRUE,2.775,45
9991,nurhanisukor,139,231,TRUE,1.661870504,1
9992,dionysus_and_diana,2,22,FALSE,11,0
9993,oetadnil,52,605,TRUE,11.63461538,6
9994,lydia_say,222,381,TRUE,1.716216216,45
9995,jessie.tan.tang,93,234,TRUE,2.516129032,10
9996,adelineleeee,870,198,TRUE,0.227586207,1
9997,tnselg,59,236,TRUE,4,11
9998,stylebyjane,1325,1033,FALSE,0.779622642,102
9999,5ammi_lin,119,553,TRUE,4.647058824,150
