,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
8069,feng1481,351,963,TRUE,2.743589744,588
8070,__diannarose,73,224,FALSE,3.068493151,69
8071,joleenleechan,263,3612,TRUE,13.7338403,257
8072,huiyiesther,169,258,TRUE,1.526627219,185
8073,seraphineblooms,205,456,FALSE,2.224390244,76
8074,_aahbellll,378,425,FALSE,1.124338624,0
8075,yuying_alicia,533,404,FALSE,0.757973734,145
8076,startwin_ginastars,16,290,TRUE,18.125,38
8077,mangozenn,190,220,FALSE,1.157894737,42
8078,cannie_carmen,356,465,FALSE,1.306179775,80
8079,jassy.tang.chan,75,1092,TRUE,14.56,222
8080,dreamyjune,256,589,FALSE,2.30078125,79
8081,white.lotuz,10,1434,TRUE,143.4,775
8082,love.chloe.felicia.kayshawn,134,344,TRUE,2.567164179,1981
8083,hellochippie,718,1606,FALSE,2.236768802,1377
8084,chloelan1819,1,529,TRUE,529,2
8085,luv4crystal,3,26,TRUE,8.666666667,9
8086,heyulingg,187,207,TRUE,1.106951872,69
8087,charmainee0323,434,757,FALSE,1.744239631,0
8088,_jeselynyap_,787,849,TRUE,1.078780178,96
8089,x.b.q.723,2119,1511,TRUE,0.713072204,542
8090,seokumiko,132,1389,TRUE,10.52272727,341
8091,beatricepang,296,102,FALSE,0.344594595,185
8092,live_in_her_q_world,22,605,TRUE,27.5,3
8093,fion_soh,210,1446,TRUE,6.885714286,448
8094,polkadottielicious,357,1795,TRUE,5.028011204,6818
8095,sharma_lavanya_,632,4884,FALSE,7.727848101,0
8096,jiunyeee,79,375,TRUE,4.746835443,53
8097,dewdroplilies,82,1231,TRUE,15.01219512,0
8098,inthehere.andnow,494,932,TRUE,1.886639676,1725
8099,rorokeat,232,481,FALSE,2.073275862,125
8100,marygoesarounds,58,1763,TRUE,30.39655172,0
8101,yuenyijuan,447,884,TRUE,1.977628635,613
8102,uknowfiona_ng,366,1511,TRUE,4.128415301,470
8103,cynthiamama,277,766,TRUE,2.76534296,398
8104,missy_clock,199,337,FALSE,1.693467337,6
8105,gracy_tss,2803,1715,FALSE,0.611844452,1657
8106,ohanabxt,2803,1715,FALSE,0.611844452,1657
8107,falconck,592,3642,TRUE,6.152027027,24
8108,destineedesni,139,1797,TRUE,12.92805755,93
8109,waisovain,58,1401,TRUE,24.15517241,70
8110,paper_strawberry,713,1874,TRUE,2.628330996,1507
8111,faithlyn.tina,64,948,TRUE,14.8125,49
8112,jqjqjq16,46,143,TRUE,3.108695652,0
8113,lilserene,139,213,TRUE,1.532374101,577
8114,ongcharlotte,2,1069,TRUE,534.5,0
8115,miaswagon,261,660,FALSE,2.528735632,123
8116,queenretro,12,202,TRUE,16.83333333,153
8117,weiyichen_14,21,72,TRUE,3.428571429,6
8118,d._.lsn,200,348,TRUE,1.74,8
8119,jenniferchoe,179,416,FALSE,2.324022346,290
8120,thecrystalbarsg,3180,494,FALSE,0.155345912,143
8121,cleefatty,81,1506,TRUE,18.59259259,767
8122,j_mumm_y,119,271,TRUE,2.277310924,25
8123,dreamystar26,162,1004,FALSE,6.197530864,0
8124,kyxfishballx,324,661,TRUE,2.040123457,3626
8125,_thetingtings,376,1483,TRUE,3.944148936,517
8126,klarisbaby,791,334,TRUE,0.422250316,1918
8127,envyinwondrland,132,217,FALSE,1.643939394,703
8128,xfgoh,158,430,TRUE,2.721518987,903
8129,krystaltjh,1113,2988,TRUE,2.684636119,1964
8130,crysto.light,959,657,FALSE,0.685088634,143
8131,moltenlavagems_private_limited,2261,7432,FALSE,3.287041132,1066
8132,qiuronglqr,157,612,TRUE,3.898089172,613
8133,muthushal,69,469,TRUE,6.797101449,1
8134,lynnlimlal,26,255,TRUE,9.807692308,13
8135,nimeewh,223,837,TRUE,3.753363229,410
8136,nikkowt,207,835,TRUE,4.033816425,145
8137,whyisjamiehere,319,542,TRUE,1.699059561,3180
8138,shesellseachelle,609,3481,TRUE,5.71592775,969
8139,janee.siow,378,980,FALSE,2.592592593,9
8140,sangeethayoga,1105,2676,TRUE,2.421719457,308
8141,starbearlove,51,2092,TRUE,41.01960784,336
8142,sharonchang2168,22,87,TRUE,3.954545455,0
8143,christiefaith18,72,361,TRUE,5.013888889,39
8144,kiayiian_kel,10,101,TRUE,10.1,17
8145,meme_lipsmacker,956,2659,FALSE,2.781380753,56
8146,anithabigail,120,2183,TRUE,18.19166667,13
8147,umai.lava.tamago,36,8,FALSE,0.222222222,5
8148,entahlahhaku,108,1264,FALSE,11.7037037,0
8149,yuanneyeap,2480,1837,FALSE,0.740725806,636
8150,giselle.iloves,9,45,TRUE,5,0
8151,kairuuu,340,1691,TRUE,4.973529412,212
8152,beelengk,63,323,FALSE,5.126984127,0
8153,angel93tse,742,1290,TRUE,1.738544474,180
8154,je_jessica_lim,1329,5073,TRUE,3.817155756,717
8155,effarhana,1243,2466,TRUE,1.983909895,174
8156,toenaterr,573,1432,TRUE,2.4991274,815
8157,gel.liney,152,253,FALSE,1.664473684,3
8158,ummzaydalwi,45,455,TRUE,10.11111111,110
8159,starrynight.dal,237,321,FALSE,1.35443038,3
8160,xshihuax,61,141,TRUE,2.31147541,51
8161,kc_mystery,716,2421,TRUE,3.381284916,584
8162,owlissss,492,206,FALSE,0.418699187,48
8163,psjaco___,126,1130,TRUE,8.968253968,103
8164,chloee.l,360,1138,TRUE,3.161111111,796
8165,yunaaatln,1878,817,FALSE,0.435037274,190
8166,ashleender,204,467,TRUE,2.289215686,175
8167,akuhatitisu_89,2397,6572,TRUE,2.741760534,1270
8168,ohaiyokellyn,384,439,TRUE,1.143229167,167
8169,rohanabrewster,212,792,FALSE,3.735849057,12
8170,deraine206,212,792,FALSE,3.735849057,12
8171,williamdavidson75,822,1804,FALSE,2.194647202,22
8172,raiseyourstandards.co,386,2089,FALSE,5.411917098,106
8173,stephanie.loo60,48,366,FALSE,7.625,5
8174,duvetds,1,1104,TRUE,1104,96
8175,missyneorae,86,350,TRUE,4.069767442,188
8176,w.loveeats,52,198,TRUE,3.807692308,309
8177,mylittleribbon,221,2003,TRUE,9.063348416,2794
8178,ginajgs,181,464,TRUE,2.563535912,224
8179,wytamin_c,379,445,FALSE,1.17414248,206
8180,pin_loh,264,794,TRUE,3.007575758,1250
8181,linfy711,134,439,TRUE,3.276119403,0
8182,ruyantsnhedgehog,1120,1746,FALSE,1.558928571,804
8183,snackables.sg,232,242,FALSE,1.043103448,39
8184,ivyyau,214,3876,TRUE,18.11214953,86
8185,lindaloyy,356,556,FALSE,1.561797753,94
8186,kleokleo.kleo,190,641,TRUE,3.373684211,223
8187,nasirafghan305,64,222,FALSE,3.46875,3
8188,shannylms,121,577,TRUE,4.768595041,319
8189,reilovess,763,2171,TRUE,2.845347313,2818
8190,msbliss,157,866,TRUE,5.515923567,1304
8191,greentarah,121,2781,TRUE,22.98347107,3568
8192,thegemstoneexport,1016,2763,FALSE,2.719488189,214
8193,allpastels,63,1294,TRUE,20.53968254,685
8194,lenateh,177,906,TRUE,5.118644068,266
8195,joelynliau,196,810,TRUE,4.132653061,805
8196,regiteoh,158,928,TRUE,5.873417722,1127
8197,banatikaila,313,710,FALSE,2.268370607,413
8198,crystalsartherapy,471,166,FALSE,0.352441614,43
8199,janedoe_0809,8,166,TRUE,20.75,200
8200,meaniez,111,1145,TRUE,10.31531532,1377
8201,queen_lala,214,1587,TRUE,7.41588785,407
8202,zalariel,122,172,TRUE,1.409836066,1043
8203,scxl82,121,177,TRUE,1.462809917,248
8204,pinkobsession_82,90,122,TRUE,1.355555556,21
8205,_carmellia,1542,1875,FALSE,1.215953307,1078
8206,evelimoon,146,586,TRUE,4.01369863,3896
8207,ponyweew,146,586,TRUE,4.01369863,3896
8208,amdyyl,151,654,TRUE,4.331125828,1371
8209,bdaze,131,344,TRUE,2.625954198,231
8210,reinezjk,629,880,TRUE,1.399046105,335
8211,pinkieayumi,629,880,TRUE,1.399046105,335
8212,sytth1111,24,1756,TRUE,73.16666667,266
8213,i.am.ltjs,302,1562,TRUE,5.17218543,616
8214,raychee_ong,184,488,TRUE,2.652173913,1483
8215,evelynchan79,186,194,TRUE,1.043010753,248
8216,howlite.that,1806,1223,FALSE,0.677187154,116
8217,rene.rhetoric,2872,946,FALSE,0.329387187,623
8218,jamiefeng123,156,1190,TRUE,7.628205128,809
8219,c.yin.0102,295,1046,TRUE,3.545762712,644
8220,zein.gemstones,1489,7455,FALSE,5.006715917,369
8221,joshuatioh,85,164,FALSE,1.929411765,5
8222,eunfany,832,954,TRUE,1.146634615,2289
8223,chong.aling,59,73,FALSE,1.237288136,3
8224,lastofdaymay,7,106,TRUE,15.14285714,178
8225,rosecheryl,568,1265,FALSE,2.227112676,157
8226,xueqilxq,733,678,FALSE,0.924965894,853
8227,jaine_cjy,450,673,TRUE,1.495555556,119
8228,shireenchan_90,221,252,FALSE,1.140271493,128
8229,i_ivy_i,46,65,TRUE,1.413043478,8
8230,angelinakeng,319,378,TRUE,1.184952978,160
8231,shiauing,66,112,TRUE,1.696969697,12
8232,tanzihua,66,112,TRUE,1.696969697,12
8233,xhaelf,252,585,TRUE,2.321428571,73
8234,feldownliao,8,115,TRUE,14.375,2
8235,5huts,111,463,TRUE,4.171171171,327
8236,nicole_sam26,189,288,TRUE,1.523809524,41
8237,ellure_alyssagoh,780,2041,FALSE,2.616666667,7213
8238,rinahl,185,729,TRUE,3.940540541,1238
8239,_b.youtiful,18,120,TRUE,6.666666667,3
8240,jkoheclipse,32,52,TRUE,1.625,0
8241,cloudgazer18,77,390,TRUE,5.064935065,57
8242,r.o.c.k_sg,72,1320,TRUE,18.33333333,118
8243,mikidearr,263,453,TRUE,1.72243346,255
8244,ning_piglet,213,1503,TRUE,7.056338028,62
8245,shelormee,2748,1938,FALSE,0.705240175,1112
8246,jadedcia,113,420,TRUE,3.716814159,875
8247,__xeniaz__,1,138,TRUE,138,0
8248,iiemuiix89,307,1631,TRUE,5.312703583,535
8249,afridi_gems_stones,307,1631,TRUE,5.312703583,535
8250,_stephanie.tanwy,104,262,TRUE,2.519230769,9
8251,aishah66,415,3176,TRUE,7.653012048,27
8252,trishciatoh,114,336,TRUE,2.947368421,193
8253,azdvrk,112,544,TRUE,4.857142857,873
8254,waiyee_11,329,1092,FALSE,3.319148936,651
8255,autumn.s.l,6,69,TRUE,11.5,6
8256,snowangel141,101,442,TRUE,4.376237624,47
8257,loofurn,202,5246,TRUE,25.97029703,387
8258,yiliacjo,121,835,TRUE,6.900826446,43
8259,sunitasm,82,799,FALSE,9.743902439,2
8260,yeedeon,90,125,TRUE,1.388888889,231
8261,xtiffanyxt,475,718,TRUE,1.511578947,1556
8262,moon_llss,318,735,TRUE,2.311320755,113
8263,carrenlch,578,1098,TRUE,1.899653979,619
8264,girlonasunnyisland,72,526,FALSE,7.305555556,80
8265,chipmucks,295,1539,TRUE,5.216949153,875
8266,dorris__jong,45,933,TRUE,20.73333333,510
8267,moiamchilliqueen,790,494,FALSE,0.625316456,1300
8268,puffyliciousraye,116,746,FALSE,6.431034483,19
8269,rltyue,158,1172,TRUE,7.417721519,536
8270,souuyinn,134,512,TRUE,3.820895522,160
8271,jerelynphua,162,966,TRUE,5.962962963,910
8272,bunnie__dreams,505,1792,FALSE,3.548514851,764
8273,daricious,837,2937,TRUE,3.508960573,164
8274,so.nattyb,1983,3370,TRUE,1.699445285,2758
8275,sherlyn_qiuling,213,584,TRUE,2.741784038,132
8276,alaisnaless_,169,701,TRUE,4.147928994,813
8277,vonzyho,83,519,TRUE,6.253012048,260
8278,prettyeasy.sg,74,158,FALSE,2.135135135,135
8279,jojoquek,92,217,TRUE,2.358695652,133
8280,3milyko,90,609,TRUE,6.766666667,633
8281,_joeysiek_06,364,896,TRUE,2.461538462,12
8282,geckng,486,860,TRUE,1.769547325,633
8283,rainbowssimo,366,883,FALSE,2.412568306,18
8284,candice.choo,1,47,TRUE,47,0
8285,_lareine_j,91,73,FALSE,0.802197802,58
8286,delphineseahdigital,124,125,FALSE,1.008064516,477
8287,winnie_ho580,1264,7500,TRUE,5.933544304,567
8288,nomoneybuycrystals,104,18,FALSE,0.173076923,2
8289,valzy25,80,254,TRUE,3.175,1188
8290,alicehan1230,34,104,TRUE,3.058823529,7
8291,michelle.melle.xu,720,2386,FALSE,3.313888889,535
8292,c.liting,215,372,TRUE,1.730232558,289
8293,yanling.syl,480,457,TRUE,0.952083333,251
8294,eileenyiling10,295,491,TRUE,1.66440678,211
8295,eslaena,312,1303,TRUE,4.176282051,982
8296,little_beebie,1268,1799,TRUE,1.418769716,771
8297,jacelyn82gmailcom,253,1132,TRUE,4.4743083,6
8298,vivien_106a,81,235,TRUE,2.901234568,284
8299,hakery_luv,50,72,FALSE,1.44,6
8300,shirlene.minmin,309,333,TRUE,1.077669903,1206
8301,faithlee9137_7794,117,93,TRUE,0.794871795,5
8302,yvette_yh,58,167,FALSE,2.879310345,3
8303,nottikuromi,23,151,TRUE,6.565217391,143
8304,sylvsiyu,207,1232,FALSE,5.951690821,29
8305,jenaeliciouslee,332,6976,TRUE,21.01204819,1416
8306,yiroei3366,118,215,TRUE,1.822033898,200
8307,agneslautingli,96,287,TRUE,2.989583333,172
8308,faith_franson,181,454,TRUE,2.508287293,109
8309,_.joiskh00._,1613,2811,FALSE,1.742715437,3541
8310,onlywayis.up,21,171,FALSE,8.142857143,25
8311,xxmfswxx,287,1224,FALSE,4.264808362,699
8312,ucantgetchenyu,206,834,TRUE,4.048543689,502
8313,sadhna_26,50,845,TRUE,16.9,602
8314,drfiona_aare,153,545,FALSE,3.562091503,0
8315,peace_heartz,5,260,TRUE,52,7
8316,clawventuresg,1065,1176,FALSE,1.104225352,411
8317,michelleohsc,118,316,FALSE,2.677966102,37
8318,melodioous,194,786,FALSE,4.051546392,520
8319,scarletlav__,418,1844,TRUE,4.411483254,609
8320,mummyzeng_maplephoenix,16,999,TRUE,62.4375,1245
8321,jentanwl,220,371,TRUE,1.686363636,289
8322,gideondema,184,241,TRUE,1.309782609,161
8323,pinkieejamie,924,1761,FALSE,1.905844156,3245
8324,weirdquarius21,807,596,TRUE,0.738537794,1
8325,evillynho,78,168,TRUE,2.153846154,37
8326,smilingbigtime,341,329,TRUE,0.964809384,1846
8327,felicialauu,1155,1166,FALSE,1.00952381,283
8328,snowie__white,68,156,TRUE,2.294117647,386
8329,kaylashl3y,308,823,TRUE,2.672077922,1322
8330,shu.en,117,210,TRUE,1.794871795,12
8331,_tinggnjt,140,416,TRUE,2.971428571,162
8332,dazzlingjo,151,1010,TRUE,6.688741722,84
8333,sannndraazl,170,1051,TRUE,6.182352941,1063
8334,lamkingbear,415,397,TRUE,0.956626506,237
8335,florencewong7,96,79,TRUE,0.822916667,2
8336,fyqafiqqie,1093,2883,TRUE,2.637694419,3
8337,nanatan0212,118,1151,TRUE,9.754237288,409
8338,bluecloud_05,324,611,TRUE,1.885802469,76
8339,graceo82,60,2641,TRUE,44.01666667,165
8340,wendy.dequeen,119,324,TRUE,2.722689076,0
8341,jst7grace55grace7,84,5300,TRUE,63.0952381,138
8342,yapshirlyn,233,840,FALSE,3.605150215,100
8343,vvnloke,373,1180,TRUE,3.163538874,374
8344,reneetohh,364,426,TRUE,1.17032967,189
8345,jaz_jazmyn,629,1155,FALSE,1.836248013,293
8346,jsutanto1,32,627,TRUE,19.59375,8
8347,jeanie_in_a_b0ttle,542,1058,FALSE,1.95202952,103
8348,piggylyn,127,323,TRUE,2.543307087,12
8349,natsined1437,37,66,TRUE,1.783783784,92
8350,iamsheedaqaz_official,2532,4400,FALSE,1.737756714,2681
8351,lovewellconstancecadence,643,3067,TRUE,4.769828927,2
8352,adelinesjy,328,405,FALSE,1.234756098,2253
8353,lianz_kw,290,707,TRUE,2.437931034,968
8354,ch103k0h,877,1200,FALSE,1.368301026,10
8355,shushutay,175,758,TRUE,4.331428571,467
8356,daren543,88,2246,TRUE,25.52272727,39
8357,crystallsstoree,1427,3864,FALSE,2.707778556,254
8358,nessiaq82,65,172,TRUE,2.646153846,3
8359,premium_halal_lyn,2512,2322,FALSE,0.924363057,3429
8360,fyxaa.heidi,443,941,TRUE,2.124153499,9
8361,wenntris,302,481,FALSE,1.592715232,340
8362,tammmyyyyy,177,355,TRUE,2.005649718,407
8363,yann_lsy_ins,301,272,TRUE,0.903654485,263
8364,lingeuniceeats,392,2152,FALSE,5.489795918,869
8365,hu1t1n9,352,772,TRUE,2.193181818,574
8366,ericaleemd,88,154,FALSE,1.75,38
8367,acupofdee,18678,2685,FALSE,0.143752008,11872
8368,kittwenn,387,556,TRUE,1.436692506,630
8369,fion15,110,276,TRUE,2.509090909,3133
8370,kittyky_0307,268,170,FALSE,0.634328358,135
8371,cherjaykay,142,232,TRUE,1.633802817,91
8372,ellaylly,209,306,TRUE,1.464114833,207
8373,cavilla_beautylove,56,170,FALSE,3.035714286,117
8374,snow_nxl,476,1920,TRUE,4.033613445,1199
8375,euniceetong,209,498,TRUE,2.38277512,1194
8376,hay.man.526,40,132,TRUE,3.3,475
8377,coleenlyb,162,244,TRUE,1.50617284,62
8378,momojoanne,1096,496,TRUE,0.452554745,1045
8379,wjingyi69,382,1473,TRUE,3.856020942,233
8380,eveluvshimnher,934,469,FALSE,0.502141328,543
8381,ibulovesyou,22,268,TRUE,12.18181818,38
8382,nic_jx,1030,7365,FALSE,7.150485437,24
8383,a_j_family27,1,635,TRUE,635,139
8384,babydolp,213,453,FALSE,2.126760563,140
8385,shirleyyxl24,629,788,TRUE,1.252782194,1007
8386,rainbowwwhugs,0,219,TRUE,219,0
8387,beebee_168,167,636,FALSE,3.808383234,180
8388,xching0225,322,333,TRUE,1.034161491,57
8389,ainisid,361,480,FALSE,1.329639889,11
8390,lseraq,120,205,TRUE,1.708333333,185
8391,mirabellafae,91,171,TRUE,1.879120879,62
8392,elis_yu_,141,404,TRUE,2.865248227,46
8393,brightglitterpink,441,909,TRUE,2.06122449,498
8394,jeongweipeng,126,539,TRUE,4.277777778,30
8395,sha.lini92,115,217,TRUE,1.886956522,105
8396,proibitoringe,202,487,TRUE,2.410891089,143
8397,crystalsadmiration,0,274,TRUE,274,2
8398,kiwicubex,565,1430,TRUE,2.530973451,553
8399,jess_llm,146,340,TRUE,2.328767123,46
8400,jas_618,156,464,TRUE,2.974358974,466
8401,yeo.yen,182,788,TRUE,4.32967033,305
8402,surianimd,137,1149,TRUE,8.386861314,494
8403,serene_ng008,27,154,TRUE,5.703703704,54
8404,wendylau_leo,221,662,TRUE,2.995475113,119
8405,sachiko_cinderella,662,1588,FALSE,2.398791541,295
8406,mjtjong,111,374,TRUE,3.369369369,552
8407,mqkwa,129,279,TRUE,2.162790698,234
8408,annabellepecksean,574,844,FALSE,1.470383275,164
8409,luv_pamela,2949,2161,FALSE,0.732790777,2723
8410,peachesskincare,12,401,TRUE,33.41666667,0
8411,a_kappa_kofii,226,282,FALSE,1.247787611,104
8412,bfs.studio,56,21,FALSE,0.375,51
8413,d.a.r.l.e.n.e,505,711,FALSE,1.407920792,237
8414,gemstonecrystal77,2548,6992,FALSE,2.74411303,3663
8415,xu_fenfen,254,892,TRUE,3.511811024,895
8416,mizz_peanutbutter,21,66,FALSE,3.142857143,3
8417,zxintee,69,327,TRUE,4.739130435,114
8418,lucky_crystal_shop,1276,3284,FALSE,2.573667712,11327
8419,mavieclair,198,340,TRUE,1.717171717,316
8420,w.lyw.ly,3,72,TRUE,24,8
8421,pantomine_fantasy,160,303,TRUE,1.89375,148
8422,yunlinggy,1352,3588,TRUE,2.653846154,721
8423,nurrahilla_,224,1456,TRUE,6.5,972
8424,evillysarahjoy,477,2040,TRUE,4.27672956,6398
8425,huiyun1812,198,477,TRUE,2.409090909,110
8426,irenelimbert,127,140,TRUE,1.102362205,8
8427,ja_niaaaa16,19,492,TRUE,25.89473684,54
8428,pengsquared,885,511,FALSE,0.57740113,324
8429,ryn_crystal,169,78,FALSE,0.461538462,8
8430,cecilia2202,7,53,TRUE,7.571428571,0
8431,amepong,234,546,TRUE,2.333333333,1881
8432,joanneangwk,74,1528,TRUE,20.64864865,21
8433,whitewhitedeer,3,124,TRUE,41.33333333,122
8434,l_heak,138,387,FALSE,2.804347826,95
8435,jinyi09,115,215,FALSE,1.869565217,0
8436,zoey_lxcrystal.sg,488,489,FALSE,1.00204918,16
8437,merlisatan,146,386,TRUE,2.643835616,327
8438,nicken1069,22,169,TRUE,7.681818182,279
8439,prettyling94,78,539,TRUE,6.91025641,127
8440,celinex150,0,617,TRUE,617,1
8441,whendidyou,1261,1125,FALSE,0.892149088,1349
8442,twohealcrystals,1957,5221,FALSE,2.667858968,114
8443,then_teresa,127,225,TRUE,1.771653543,14
8444,colorful_rainbow_crystal,1830,6640,FALSE,3.628415301,1695
8445,jingtingjaslynn,747,786,FALSE,1.052208835,2744
8446,fshereen_,224,303,TRUE,1.352678571,1450
8447,summerrise96,6479,5401,TRUE,0.833616299,4
8448,pgthefoodlover,290,1034,TRUE,3.565517241,146
8449,1q9x,202,239,TRUE,1.183168317,0
8450,wendyolo_xoxo,91,456,TRUE,5.010989011,304
8451,awdenise,88,217,TRUE,2.465909091,46
8452,nurainisayuti,394,775,TRUE,1.967005076,128
8453,shiiiyaa,358,460,TRUE,1.284916201,83
8454,ohitsxuan,7,1407,TRUE,201,889
8455,syakiela3,27,189,FALSE,7,0
8456,fidelistoh,5705,1396,FALSE,0.244697634,2926
8457,inaina.nana.3,414,4598,TRUE,11.10628019,52
8458,teewaioh,343,2762,TRUE,8.052478134,1911
8459,kucingta,204,631,TRUE,3.093137255,53
8460,mvr1013,76,244,FALSE,3.210526316,22
8461,lynnepoh,361,569,TRUE,1.576177285,727
8462,jasmineteooo,665,871,TRUE,1.309774436,229
8463,kahkahkahkah,219,612,TRUE,2.794520548,469
8464,gnileeyf,465,636,TRUE,1.367741935,897
8465,_existic,624,689,TRUE,1.104166667,74
8466,bibi101080,85,55,TRUE,0.647058824,23
8467,vslsingapore_nadia,2801,7500,FALSE,2.677615137,614
8468,qinger06,244,339,TRUE,1.389344262,459
8469,clarabellow,331,205,TRUE,0.619335347,508
8470,affinium,37,712,TRUE,19.24324324,7
8471,suxuanlee,52,601,TRUE,11.55769231,286
8472,sha_hirah,81,559,TRUE,6.901234568,154
8473,miranda_ng,164,1195,TRUE,7.286585366,282
8474,kristietps,45,136,TRUE,3.022222222,1
8475,hippopotiger,310,288,TRUE,0.929032258,629
8476,redapple_may,400,1252,TRUE,3.13,246
8477,ngsiya,153,1195,TRUE,7.810457516,910
8478,camila.yang.961,269,1008,FALSE,3.747211896,6
8479,celiniecsp,989,1335,TRUE,1.349848332,567
8480,charmcsm,111,433,TRUE,3.900900901,124
8481,lushgrandesg,3983,6452,FALSE,1.619884509,7362
8482,vanice_1010,306,204,FALSE,0.666666667,119
8483,cyunyu,483,555,FALSE,1.149068323,128
8484,pun.nailonogy,909,800,FALSE,0.880088009,167
8485,ngbella,873,2375,TRUE,2.720504009,1333
8486,amurita23,198,604,TRUE,3.050505051,798
8487,lynettenyy,662,441,FALSE,0.666163142,307
8488,ong_siying,219,693,TRUE,3.164383562,46
8489,joyaljy,569,731,FALSE,1.284710018,634
8490,mdoes,1032,4224,FALSE,4.093023256,2419
8491,germainechin,163,547,TRUE,3.355828221,137
8492,anniekohjh,62,221,TRUE,3.564516129,136
8493,beenutputter,1362,1859,TRUE,1.364904552,13
8494,geok_lag,22,111,TRUE,5.045454545,14
8495,jadey.ljh,237,326,TRUE,1.375527426,147
8496,yvonneoxt,146,507,TRUE,3.47260274,3
8497,gnow888,301,369,TRUE,1.225913621,191
8498,nikiwenwenn,965,6714,TRUE,6.957512953,2
8499,catherine_soh,252,1017,TRUE,4.035714286,1490
8500,chanyeemei,34,92,TRUE,2.705882353,5
8501,joycedrew,668,902,TRUE,1.350299401,150
8502,leia_0425,162,140,FALSE,0.864197531,174
8503,yeapiiiiiiii,739,408,TRUE,0.552097429,398
