,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
13062,wenjing_ong,1,677,TRUE,677,1
13063,ph_borninmay,37,223,TRUE,6.027027027,62
13064,sharlynnie,69,1417,TRUE,20.53623188,73
13065,aikuger,1092,3902,FALSE,3.573260073,378
13066,85hy,1678,7498,FALSE,4.468414779,323
13067,bevmycutiepie,122,730,TRUE,5.983606557,193
13068,prisylalala,442,1523,TRUE,3.445701357,398
13069,shxlxasxy,52,428,TRUE,8.230769231,10
13070,julieee.is.me,163,482,FALSE,2.957055215,1350
13071,yeo_eneri,149,249,FALSE,1.67114094,753
13072,keliko111,28,388,TRUE,13.85714286,0
13073,zalagnus,157,412,TRUE,2.624203822,195
13074,doankaci,267,646,FALSE,2.419475655,18
13075,alyxandreaxx,177,483,TRUE,2.728813559,0
13076,jeselle.tlp,235,360,FALSE,1.531914894,170
13077,stellxcc,662,5587,TRUE,8.439577039,532
13078,christine_goh79,464,1245,TRUE,2.683189655,90
13079,aii.oneluv,244,143,FALSE,0.586065574,410
13080,rozyroxy2412,199,1554,TRUE,7.809045226,1520
13081,rainbowsafterrain,23,273,TRUE,11.86956522,27
13082,sijiajiasaurus,301,687,TRUE,2.282392027,618
13083,burberryen,426,680,TRUE,1.596244131,113
13084,scxz,1154,1314,TRUE,1.13864818,1223
13085,vaishanavikm,36,106,TRUE,2.944444444,67
13086,______icebear______,60,147,TRUE,2.45,115
13087,nicoletansm,651,1469,TRUE,2.256528418,378
13088,jxcqueline_osh,342,296,TRUE,0.865497076,1880
13089,icebibi_00,54,873,TRUE,16.16666667,1
13090,snow.euq,19,94,TRUE,4.947368421,19
13091,dionneho_,1013,840,TRUE,0.829220138,250
13092,applejoselyn,279,448,TRUE,1.605734767,136
13093,sellerstonejwerly,1592,6826,FALSE,4.287688442,236
13094,amol___kohli___777,1336,7100,FALSE,5.314371257,108
13095,lisfilazzz,49,100,TRUE,2.040816327,1786
13096,aldi_shop_at_wholesale_prices,1183,7154,FALSE,6.047337278,1908
13097,asipajwerly,389,1867,FALSE,4.799485861,56
13098,miss_est_l,1430,4674,FALSE,3.268531469,3022
13099,sunshinelim12,2945,5660,FALSE,1.921901528,298
13100,susantan1506,1257,5722,FALSE,4.552108194,191
13101,heleinheiwa,11,50,FALSE,4.545454545,11
13102,bunwithmilkshake,58,922,TRUE,15.89655172,863
13103,zhenzhuly,541,1110,TRUE,2.051756007,487
13104,t_tricia,139,1294,TRUE,9.309352518,1550
13105,xhhhhhh,671,581,FALSE,0.865871833,70
13106,miniq261,202,944,TRUE,4.673267327,605
13107,wt.ho,70,431,TRUE,6.157142857,448
13108,azmysukiman,542,700,FALSE,1.291512915,22
13109,nninstafeeds,2,7262,TRUE,3631,0
13110,grahhhhhh,195,825,TRUE,4.230769231,333
13111,juneyyyyyyyyyy,103,207,TRUE,2.009708738,1402
13112,lyflora,3074,7500,FALSE,2.439817827,540
13113,yu.xingfa,39,48,FALSE,1.230769231,14
13114,stann15,262,504,FALSE,1.923664122,0
13115,jolinesym,175,749,TRUE,4.28,468
13116,grace__jgn,159,275,FALSE,1.729559748,24
13117,chloeee.tann,183,810,TRUE,4.426229508,111
13118,starlightyx,383,525,TRUE,1.37075718,3646
13119,mrs_veggies,225,248,FALSE,1.102222222,80
13120,juneleam,139,1063,TRUE,7.647482014,1645
13121,diamondsngals,47,859,TRUE,18.27659574,679
13122,malsonyeo,410,961,FALSE,2.343902439,84
13123,ngicolee,703,1434,TRUE,2.039829303,0
13124,li_wennn,83,681,TRUE,8.204819277,97
13125,wanqitee,473,482,TRUE,1.019027484,696
13126,alstroemerialilies,0,180,TRUE,180,0
13127,shixianshixian,189,431,TRUE,2.28042328,17
13128,ehuathuat,871,3882,FALSE,4.456946039,111
13129,sharialqudsi,684,4240,TRUE,6.198830409,226
13130,s.e.ang,94,908,TRUE,9.659574468,195
13131,tan_yp,38,492,TRUE,12.94736842,63
13132,carolecyq,838,2194,FALSE,2.618138425,978
13133,carolluzzzzz,131,235,TRUE,1.79389313,3
13134,linglinglanglinglong,804,1303,TRUE,1.620646766,437
13135,story.of.ace,1717,6667,FALSE,3.882935352,904
13136,snowybelle,679,1570,FALSE,2.312223859,2533
13137,feimao888,162,2303,TRUE,14.21604938,701
13138,xiaoyingtann,212,890,TRUE,4.198113208,677
13139,honeybeewife,50,3459,TRUE,69.18,1692
13140,m3ow_t3o,218,970,TRUE,4.449541284,88
13141,belleybuttonz,539,1317,FALSE,2.443413729,20
13142,yodayoda504,18,186,FALSE,10.33333333,6
13143,ashleyaeryn,1377,5106,FALSE,3.708061002,1198
13144,karent8668,106,237,TRUE,2.235849057,125
13145,snowflakeus,313,1813,TRUE,5.792332268,2
13146,charrmmm,520,504,TRUE,0.969230769,342
13147,yj_chuah,72,135,TRUE,1.875,7
13148,_kunnie_,810,1169,FALSE,1.443209877,634
13149,jingquxn,1015,622,TRUE,0.612807882,151
13150,inabarrun,0,1779,TRUE,1779,173
13151,j3n_l33,60,827,TRUE,13.78333333,651
13152,irissss_tan,27,1266,TRUE,46.88888889,378
13153,marie.boey,36,197,FALSE,5.472222222,0
13154,sakelles,1188,676,FALSE,0.569023569,50
13155,cassie.whr,150,884,TRUE,5.893333333,1183
13156,pianolil,577,436,FALSE,0.755632582,617
13157,wesandjam,2,4,TRUE,2,25
13158,jaschlvelle,73,878,TRUE,12.02739726,295
13159,ewen_0v0_,124,667,TRUE,5.379032258,438
13160,sherlinting,79,527,TRUE,6.670886076,52
13161,zara_lehman,572,2785,TRUE,4.868881119,295
13162,gemmy.rice,10181,1468,FALSE,0.144190158,968
13163,crystalntings,989,682,FALSE,0.68958544,260
13164,mycrystaltreasures,388,467,FALSE,1.203608247,62
13165,clsalaaa,160,328,TRUE,2.05,97
13166,hiroroyorkie,83,164,TRUE,1.975903614,128
13167,purpleamethystgrapes,577,374,FALSE,0.648180243,139
13168,missy_lea,109,860,TRUE,7.889908257,457
13169,uvarani_17,1147,4021,TRUE,3.505666957,1136
13170,clarissaxcelestine,7,12,TRUE,1.714285714,6
13171,valerieysl,113,334,TRUE,2.955752212,421
13172,winnieong__,1747,879,FALSE,0.503148254,299
13173,starryfkingsky,0,1045,TRUE,1045,0
13174,r_ren_,47,2501,TRUE,53.21276596,1
13175,geokkk,311,1096,TRUE,3.524115756,396
13176,lushkandy,281,2315,TRUE,8.238434164,320
13177,sera1968,20,183,TRUE,9.15,81
13178,mummyducky_to_2,136,1094,TRUE,8.044117647,16
13179,lynnjoy88,10,928,TRUE,92.8,0
13180,rachaelrapunzel,33,1558,TRUE,47.21212121,192
13181,melinateo,1091,5076,FALSE,4.652612282,596
13182,bloodchalice,678,6966,FALSE,10.27433628,1131
13183,pohsheryl,110,201,FALSE,1.827272727,2
13184,amandatwl,633,501,FALSE,0.791469194,550
13185,jannmaii__,166,782,TRUE,4.710843373,4
13186,chinnybom,343,865,TRUE,2.521865889,2004
13187,melyndateng,702,674,FALSE,0.96011396,135
13188,flinstone.sg,1112,403,FALSE,0.362410072,52
13189,joicielicious_adventures,60,2399,TRUE,39.98333333,378
13190,ithinkitsdenise,1004,710,TRUE,0.707171315,24
13191,bycllim,714,5107,FALSE,7.152661064,3066
13192,earthmineralsuk,900,2304,FALSE,2.56,69
13193,tracyyytannn,163,526,TRUE,3.226993865,459
13194,yannhuii,1573,825,TRUE,0.524475524,31
13195,beautybee_liyaz,1048,2699,FALSE,2.575381679,191
13196,joceejoceyy,1129,932,TRUE,0.8255093,30
13197,lisachan922,1726,7337,FALSE,4.250869061,437
13198,kimman_wkm,145,884,TRUE,6.096551724,55
13199,joanneshuyi,81,72,TRUE,0.888888889,92
13200,moneratan,3350,6799,FALSE,2.029552239,480
13201,tiffyloh,317,1495,TRUE,4.716088328,663
13202,jerryjohn4551,29,208,FALSE,7.172413793,1
13203,sengcp,409,789,FALSE,1.929095355,205
13204,irene.hay,301,692,FALSE,2.299003322,45
13205,teddymonkey_,609,668,FALSE,1.096880131,4194
13206,kaesouth,2116,4199,TRUE,1.984404537,1897
13207,winniesther,499,1146,TRUE,2.296593186,674
13208,skywonders66,104,308,TRUE,2.961538462,95
13209,mislilblur,1,3,FALSE,3,0
13210,jinnilaw,352,1222,TRUE,3.471590909,844
13211,drool_lau,64,1517,TRUE,23.703125,339
13212,spawn890,95,112,FALSE,1.178947368,1565
13213,kennethyuenkk,130,1238,FALSE,9.523076923,80
13214,greysygrace,74,361,TRUE,4.878378378,1022
13215,xxinli,4136,7500,FALSE,1.813346228,3160
13216,shirley2307,1053,2480,FALSE,2.355175689,128
13217,jasmineike,1184,1495,TRUE,1.262668919,283
13218,syasya101088,2846,7486,FALSE,2.630358398,2457
13219,mamaoke,123,2508,TRUE,20.3902439,798
13220,wleung2006,7,174,TRUE,24.85714286,8
13221,wwwanqian,154,753,TRUE,4.88961039,359
13222,samanthaysl,84,1497,TRUE,17.82142857,376
13223,wendylxt_1992,2524,6693,FALSE,2.651743265,5274
13224,x_xinyi_i,211,1181,TRUE,5.597156398,0
13225,peipeisiow,249,2257,TRUE,9.064257028,252
13226,annalove9319,62,88,TRUE,1.419354839,14
13227,fatcatislulu,25,270,TRUE,10.8,416
13228,hana.bananaa,5,972,TRUE,194.4,1
13229,thbellevue,203,1339,TRUE,6.596059113,1566
13230,_dhia18_,1093,7500,TRUE,6.861848124,40
13231,thrift.gifts,715,695,FALSE,0.972027972,23
13232,cheri_bonne,667,1358,FALSE,2.035982009,344
13233,theawkwardting,140,223,TRUE,1.592857143,530
13234,xdruzyroses,1334,256,FALSE,0.191904048,65
13235,_.empty.space._,917,2974,FALSE,3.243184297,1140
13236,sharonpkr,168,1596,TRUE,9.5,59
13237,_wx_123,0,373,TRUE,373,0
13238,elisiatan,2355,6314,FALSE,2.681104034,214
13239,mamawhooil,1061,716,FALSE,0.674835061,731
13240,y33teng,309,434,FALSE,1.404530744,58
13241,majesticcrystals,162,655,FALSE,4.043209877,15
13242,dreytwy,45,1402,TRUE,31.15555556,237
13243,_yiii_,167,1119,TRUE,6.700598802,770
13244,notti.kitty,1128,7249,FALSE,6.42641844,292
13245,pammyvalencia,923,2130,TRUE,2.307692308,73
13246,melodyhemmo,1287,1487,TRUE,1.155400155,79
13247,shermaineeetan,80,2892,TRUE,36.15,155
13248,4c1rex,33,693,TRUE,21,1294
13249,j_tina87,84,331,FALSE,3.94047619,149
13250,yvnxej,276,2345,TRUE,8.496376812,354
13251,violet_doll_,14,51,TRUE,3.642857143,35
13252,shahaharon,106,483,TRUE,4.556603774,710
13253,stephygwee,297,646,TRUE,2.175084175,663
13254,jazlynchanil,49,857,TRUE,17.48979592,563
13255,natttulle,211,230,TRUE,1.090047393,1
13256,nonnahsss_,69,108,TRUE,1.565217391,109
13257,tiaokien,467,1280,TRUE,2.740899358,344
13258,dailydoseofwm,37,191,TRUE,5.162162162,42
13259,jernelle,444,658,FALSE,1.481981982,241
13260,reeny_day,300,574,TRUE,1.913333333,732
13261,tsaimen,905,1319,FALSE,1.457458564,882
13262,weisiaw,2778,2981,FALSE,1.073074154,174
13263,joanna_goi,150,1081,TRUE,7.206666667,65
13264,ligongju_nim,0,356,TRUE,356,0
13265,elikoms,1574,1092,FALSE,0.693773825,312
13266,jas_lynlim,47,309,TRUE,6.574468085,0
13267,scarletsunsets,1609,1568,FALSE,0.974518334,902
13268,chersaurous,1086,1503,TRUE,1.383977901,843
13269,shinytorchick,687,686,FALSE,0.998544396,38
13270,staymuya,93,700,FALSE,7.52688172,8
13271,peachojelly,154,325,TRUE,2.11038961,147
13272,vivilover2,2120,6966,FALSE,3.285849057,1179
13273,pangcarriee,1283,4495,FALSE,3.503507405,815
13274,kellymtt,332,476,TRUE,1.43373494,945
13275,cheryldoespilates,987,2401,FALSE,2.432624113,1254
13276,fernaye_,443,2903,TRUE,6.553047404,1659
13277,imperfectplans,755,1266,FALSE,1.676821192,251
13278,silverisbetter,260,699,TRUE,2.688461538,34
13279,espoirshope,524,1636,FALSE,3.122137405,619
13280,chermyc,263,181,FALSE,0.688212928,106
13281,seehueykhor,544,959,FALSE,1.762867647,551
13282,mingyan_89,320,3217,TRUE,10.053125,1976
13283,_syxirxhxzmxn,711,1006,TRUE,1.414908579,25
13284,yamjamyamjam,15,218,TRUE,14.53333333,6
13285,pigmeuppp,35,2918,TRUE,83.37142857,987
13286,pawfully,22,2666,TRUE,121.1818182,49
13287,melanilaila_,5,2337,TRUE,467.4,0
13288,hapiitoday,3,2190,TRUE,730,512
13289,1694.wen,9,175,TRUE,19.44444444,6
13290,ann_ajy,180,732,TRUE,4.066666667,164
13291,e.kerz1,590,5662,TRUE,9.596610169,4
13292,siminn.n_,1159,1815,TRUE,1.566005177,3
13293,_manxin,296,328,TRUE,1.108108108,350
13294,chloehandmade0430,969,91,FALSE,0.093911249,1231
13295,sheryl_ang,105,704,TRUE,6.704761905,215
13296,titaniasoh_,685,1456,TRUE,2.125547445,2
13297,wenhueyys,402,414,TRUE,1.029850746,170
13298,agnesapy,286,1038,TRUE,3.629370629,828
13299,c.yuki_daisy21_04,1672,6212,TRUE,3.715311005,725
13300,airenecontreras,199,779,TRUE,3.914572864,983
13301,jasmeannggg,767,1184,TRUE,1.543676662,978
13302,fellytoby,1344,1190,TRUE,0.885416667,747
13303,skylerwhy,152,574,TRUE,3.776315789,138
13304,jamiecsk,17,545,TRUE,32.05882353,0
13305,jovinetee,1131,1631,TRUE,1.442086649,3
13306,xueenn,1258,2061,FALSE,1.638314785,3314
13307,queenorquyen,8267,5467,FALSE,0.66130398,1403
13308,ccheryyll,345,933,TRUE,2.704347826,220
13309,iam.farhanna,556,1610,TRUE,2.895683453,615
13310,narciso_fan,88,1236,TRUE,14.04545455,544
13311,lunaris.atelier,103,42,FALSE,0.40776699,1
13312,ferrerorochellee,434,632,TRUE,1.456221198,577
13313,liyan_ong,999,899,TRUE,0.8998999,411
13314,sandwich_stellaluna,999,899,TRUE,0.8998999,411
13315,estheriskg,63,404,TRUE,6.412698413,18
13316,margonelma.co,726,247,FALSE,0.340220386,88
13317,bubbles_the_ragamuffin,155,70,FALSE,0.451612903,1248
13318,karenkpin,48,1314,TRUE,27.375,926
13319,xokimzzox,30,935,TRUE,31.16666667,25
13320,reginatan2506,110,2467,TRUE,22.42727273,18
13321,essirahc_gn,72,1034,TRUE,14.36111111,0
13322,joytanhuilyn,659,2525,FALSE,3.831562974,1420
13323,christinasimyy,305,2649,TRUE,8.685245902,805
13324,christinajee,152,201,TRUE,1.322368421,377
13325,jy1987,280,754,FALSE,2.692857143,296
13326,ourhamstersdiary,280,754,FALSE,2.692857143,296
13327,imperfectlylovedd,206,416,TRUE,2.019417476,1368
13328,coolzy1010,22,1170,TRUE,53.18181818,7
13329,cynorita,595,2655,FALSE,4.462184874,822
13330,cforcassandra,465,7074,TRUE,15.21290323,828
13331,jillyjilljill,659,490,TRUE,0.743550835,628
13332,huishan93,222,597,FALSE,2.689189189,172
13333,khanqila,222,424,TRUE,1.90990991,133
13334,arinadelights,800,1037,FALSE,1.29625,421
13335,foreverdreaming98,18,34,TRUE,1.888888889,7
13336,mardhiahere,209,728,TRUE,3.483253589,261
13337,mylittlejk.001,0,553,TRUE,553,2
13338,ki_shi_ka,187,997,TRUE,5.331550802,99
13339,aalloohhaa_san,0,376,TRUE,376,0
13340,ginieindabottle,434,800,FALSE,1.843317972,788
13341,username01794,2,622,TRUE,311,0
13342,brown_or_green,0,1618,TRUE,1618,262
13343,smartybunniez,41,395,TRUE,9.634146341,492
13344,jiawen0907,87,855,TRUE,9.827586207,9
13345,aaaayinnsunshine,523,2469,TRUE,4.7208413,12
13346,noveevon,181,552,TRUE,3.049723757,935
13347,jtlw_,455,1352,TRUE,2.971428571,2227
13348,ter.__,755,1035,TRUE,1.370860927,1
13349,iamchristinakoh,1787,2373,FALSE,1.327923895,2262
13350,jaycelynysl,1101,2029,FALSE,1.842870118,988
13351,fathamtaro,28,690,TRUE,24.64285714,289
13352,burleym.y,261,6008,TRUE,23.01915709,1
13353,jolene_prepluxe,753,3220,FALSE,4.27622842,6
13354,ivorydork,2138,923,TRUE,0.43171188,150
13355,naseda_2105,613,1880,TRUE,3.066884176,642
13356,_nurria,163,279,TRUE,1.711656442,35
13357,myracxrxml,183,1213,TRUE,6.628415301,43
13358,pipipauayam,917,1388,TRUE,1.513631407,33
13359,lifeof.sarah,1976,1639,TRUE,0.829453441,150
13360,winifred_wee,58,309,TRUE,5.327586207,10
13361,lyndakho,649,883,TRUE,1.3605547,905
13362,dridriii,392,477,TRUE,1.216836735,818
13363,izzydxisy,1869,914,FALSE,0.489031568,246
13364,sallzbell,1155,842,TRUE,0.729004329,81
13365,coaset,63,448,FALSE,7.111111111,19
13366,merryion,57,2699,TRUE,47.35087719,982
13367,crispykreme_,76,277,TRUE,3.644736842,541
13368,chiouling_,1362,1446,FALSE,1.061674009,1633
13369,heyyuzhinnn,11,298,TRUE,27.09090909,0
13370,garytanml,1064,1182,FALSE,1.110902256,12
13371,m.mmmmmint,12,152,TRUE,12.66666667,7
13372,siyingx3,1006,861,FALSE,0.855864811,699
13373,x__szhen,500,1048,FALSE,2.096,961
13374,ber_wyn,489,716,TRUE,1.464212679,6
13375,dimplesoverpimples,105,2156,TRUE,20.53333333,741
13376,oceanic_venus,2142,823,FALSE,0.384220355,758
13377,huiminhwah,744,708,FALSE,0.951612903,1837
13378,newagefsg,5090,39,FALSE,0.007662083,3932
13379,bryanisthename,352,547,TRUE,1.553977273,41
13380,ahdanb0y,839,1396,FALSE,1.663885578,254
13381,vlsiyinn,506,570,FALSE,1.126482213,2891
13382,chaower,1200,1101,TRUE,0.9175,138
13383,lenicceyewear,1757,685,FALSE,0.389869095,162
13384,ashlecious,1234,992,FALSE,0.803889789,133
13385,ohmyqi,610,599,TRUE,0.981967213,89
13386,tragicmaineeee,36,252,TRUE,7,933
13387,chiewminggg,868,768,TRUE,0.884792627,24
13388,stephaniekwekkl,2817,1021,FALSE,0.362442315,1219
13389,tohshabing,449,467,TRUE,1.040089087,0
13390,crystal_fleas,11,20,FALSE,1.818181818,4
13391,boon9319,90,50,FALSE,0.555555556,3
13392,paris_and_louis,85,55,FALSE,0.647058824,73
13393,leondomo,377,482,TRUE,1.278514589,6
13394,foxedrose,5443,1494,FALSE,0.274480985,1014
13395,paris_limited_ilovemouse,106,97,FALSE,0.91509434,47
13396,bao.huii,797,562,TRUE,0.705144291,154
13397,wesleyongs,977,972,FALSE,0.994882293,199
13398,badgalbiibi,2220,978,FALSE,0.440540541,154
13399,ridhwannn,422,592,TRUE,1.402843602,55
13400,joycenglife,12742,560,FALSE,0.043949145,112
13401,mathildaaaa,29393,1919,FALSE,0.065287654,840
13402,justdudu_,47,244,TRUE,5.191489362,261
13403,chermaineeeeeeeeee,387,314,TRUE,0.811369509,139
