,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
631,janky1988,45,136,FALSE,3.022222222,33
632,shz.zrty,1804,1595,FALSE,0.884146341,283
633,txyc,284,588,TRUE,2.070422535,163
634,bootyfulcat,19,414,TRUE,21.78947368,2301
635,sharmilaa_balaji,117,434,TRUE,3.709401709,125
636,nida_iryana,194,1220,TRUE,6.288659794,277
637,keldash,176,2555,TRUE,14.51704545,57
638,meizhen9,157,805,TRUE,5.127388535,267
639,il0vecookiemonster,16,38,TRUE,2.375,1089
640,rohana.bbakri,16,98,TRUE,6.125,1
641,simplymi.xx,221,456,TRUE,2.063348416,304
642,lilprettythingz,138,118,TRUE,0.855072464,0
643,lex_le_ne,462,2319,FALSE,5.019480519,1632
644,priyapandiyan,126,524,TRUE,4.158730159,144
645,shareenplantingdaisies,262,1315,TRUE,5.019083969,506
646,chelcrystals,129,78,FALSE,0.604651163,1
647,ckellyinting,887,1002,FALSE,1.129650507,1195
648,llyxa,946,794,TRUE,0.839323467,75
649,yuhui.tan,316,374,TRUE,1.183544304,75
650,fwoceansky,8,340,FALSE,42.5,0
651,saraamamma,729,1225,FALSE,1.680384088,2212
652,jy_lovingworld,162,1913,TRUE,11.80864198,79
653,mothership31,56,79,TRUE,1.410714286,207
654,bubblesbtt,183,738,FALSE,4.032786885,0
655,bforbrendy,3916,700,TRUE,0.17875383,5
656,lucky.thrifty,2941,1461,FALSE,0.496769806,931
657,ferline.wen,175,1632,TRUE,9.325714286,714
658,laava_g,327,2436,TRUE,7.449541284,502
659,kirbiefove,865,998,FALSE,1.153757225,431
660,velarei,60,210,TRUE,3.5,170
661,stephysim,8829,7105,FALSE,0.804734398,5063
662,soeraksan,29,46,FALSE,1.586206897,23
663,magang562,93,210,TRUE,2.258064516,112
664,jaime2276,62,188,TRUE,3.032258065,27
665,dawn.yeo,11,378,TRUE,34.36363636,0
666,shopaholicdotsg,2326,5848,FALSE,2.514187446,16259
667,puifong828,25,88,FALSE,3.52,0
668,yuan.limin,3,1403,TRUE,467.6666667,0
669,eunicekps,89,284,TRUE,3.191011236,138
670,huiminne,117,554,TRUE,4.735042735,58
671,fen5970,153,446,FALSE,2.91503268,4
672,pramila_pam,1156,2320,FALSE,2.006920415,1420
673,amandalim06,266,337,TRUE,1.266917293,433
674,katzchan,603,1107,FALSE,1.835820896,1494
675,lemonyhui,113,440,TRUE,3.89380531,9
676,iwpokkagt,7,275,TRUE,39.28571429,61
677,lydiaeng93,314,1227,FALSE,3.907643312,117
678,heymeowzz,541,710,FALSE,1.312384473,42
679,jazreelong,12,3514,TRUE,292.8333333,659
680,happi.dance,245,199,TRUE,0.812244898,210
681,zining,338,618,TRUE,1.828402367,400
682,theresalentok,197,1067,TRUE,5.416243655,927
683,crystellicious,179,453,TRUE,2.530726257,1078
684,yhang.sison,42,465,TRUE,11.07142857,3
685,stephainesohmingli,371,1901,TRUE,5.123989218,36
686,nr.noirmerlot_,289,1989,TRUE,6.882352941,890
687,vanessa.tan.5245,58,94,FALSE,1.620689655,1
688,misscincin,230,1273,TRUE,5.534782609,713
689,mosb_michelle,224,703,TRUE,3.138392857,41
690,sharon.lim.900,10,327,TRUE,32.7,5
691,tay.kitten,19,504,TRUE,26.52631579,0
692,ayrin_am,133,1354,TRUE,10.18045113,93
693,tootyger.joanne,2751,5205,FALSE,1.892039258,1822
694,everlyne,280,406,TRUE,1.45,190
695,muimui88.ng,36,315,TRUE,8.75,109
696,xiaobai_sakura,147,335,TRUE,2.278911565,802
697,kalaazz,97,473,TRUE,4.87628866,713
698,not.a.namex,33,474,TRUE,14.36363636,10
699,cheezz67,330,145,TRUE,0.439393939,3690
700,sona.peaches,528,834,TRUE,1.579545455,5
701,maylfnails,1056,4219,FALSE,3.995265152,1243
702,kitji,82,176,TRUE,2.146341463,213
703,sereneteang,74,545,TRUE,7.364864865,443
704,_feilixia_,507,433,TRUE,0.854043393,3
705,dellynursah,202,588,FALSE,2.910891089,50
706,crystal.wanderland,1477,1479,FALSE,1.001354096,413
707,xxannxxfanna,389,1058,TRUE,2.719794344,122
708,the.blimeybunny,1470,883,FALSE,0.600680272,104
709,angiesegar_0410,572,1272,TRUE,2.223776224,912
710,serena.wj,14,62,TRUE,4.428571429,7
711,petitemummy84,211,395,TRUE,1.872037915,77
712,20keke11,46,99,TRUE,2.152173913,38
713,cuboidalcow,39,677,FALSE,17.35897436,3
714,audreydlim,307,662,TRUE,2.156351792,342
715,vivi_wee,48,486,TRUE,10.125,28
716,devilser,1098,950,TRUE,0.865209472,2487
717,amyng668,198,102,FALSE,0.515151515,13
718,iamelisefoo,90,371,TRUE,4.122222222,3
719,missy_charlene,90,371,TRUE,4.122222222,3
720,moments0704,194,1432,TRUE,7.381443299,457
721,rahimahb,103,121,FALSE,1.174757282,0
722,vanvanessaaaa,1127,572,TRUE,0.507542147,267
723,cy_lingtong,533,616,TRUE,1.155722326,306
724,roserasid,139,828,TRUE,5.956834532,207
725,secretsdemodel,24,308,FALSE,12.83333333,0
726,rila_rafaella,9,856,TRUE,95.11111111,4
727,jygan,342,915,TRUE,2.675438596,1696
728,comicpopxoxo,26,85,TRUE,3.269230769,4
729,lotus_997788,26,85,TRUE,3.269230769,4
730,misswileen,352,4927,FALSE,13.99715909,5
731,jingsg38,97,1155,TRUE,11.90721649,38
732,jouiepineda,289,295,TRUE,1.020761246,42
733,weishangoh,560,694,TRUE,1.239285714,120
734,_cynthia.lee_,59,277,TRUE,4.694915254,0
735,yvonnequak,49,97,TRUE,1.979591837,4
736,michngjoylife,388,1052,TRUE,2.711340206,1405
737,sukicat75,238,1169,FALSE,4.911764706,311
738,reindeer2246,5,129,TRUE,25.8,0
739,evaell77,17,205,TRUE,12.05882353,0
740,tingzachmikaybert,322,519,TRUE,1.611801242,3756
741,crystal.snowflakes.sg,27,20,FALSE,0.740740741,39
742,iyis,192,619,TRUE,3.223958333,103
743,follyvogue,596,2215,TRUE,3.716442953,1868
744,cuttipieq,280,472,TRUE,1.685714286,1365
745,chou.sylvia,59,148,TRUE,2.508474576,13
746,mylene.sim,305,1252,FALSE,4.104918033,1161
747,r.q.tan,287,1557,FALSE,5.425087108,32
748,alee_2412,85,359,TRUE,4.223529412,33
749,pebbbless,102,1006,TRUE,9.862745098,839
750,fauziah.hussain.73,41,250,FALSE,6.097560976,1
751,saralee772021,10,30,TRUE,3,0
752,vivianysh,211,1180,TRUE,5.592417062,335
753,the.second_child,93,263,TRUE,2.827956989,8
754,sharkkie_17,115,255,TRUE,2.217391304,146
755,carlettopie,115,255,TRUE,2.217391304,146
756,___loveym___,249,748,TRUE,3.004016064,97
757,jemsdream,53,227,TRUE,4.283018868,9
758,tpeishiii,131,390,TRUE,2.977099237,444
759,rosalindlqx,168,281,TRUE,1.672619048,160
760,_legracious_,537,635,FALSE,1.182495345,1728
761,yunshiiiiiiiii,46,142,TRUE,3.086956522,515
762,mummy.shirley,228,526,FALSE,2.307017544,449
763,kyckakycks,80,209,FALSE,2.6125,43
764,elaine_gxf,431,800,FALSE,1.856148492,1152
765,hweimin,182,899,TRUE,4.93956044,398
766,christinegohh,136,1292,TRUE,9.5,863
767,germybean,502,936,TRUE,1.864541833,3
768,yyanlim,62,282,TRUE,4.548387097,566
769,irisssng,17,199,TRUE,11.70588235,13
770,noob_noob_wy,142,1720,TRUE,12.11267606,144
771,nana_08141334,182,287,TRUE,1.576923077,36
772,jinjin_0726,772,1026,TRUE,1.329015544,103
773,patriciayaplc,412,754,FALSE,1.830097087,43
774,cherylime,213,1670,TRUE,7.840375587,614
775,hope.xiwang,208,363,FALSE,1.745192308,147
776,sweetsourpod,1,659,TRUE,659,0
777,tracy.chan.921,123,493,TRUE,4.008130081,162
778,missy0prissy,123,816,TRUE,6.634146341,655
779,irene.wong.77770,61,15,FALSE,0.245901639,0
780,kkaijiaj,573,3243,TRUE,5.659685864,630
781,22ching5,9,79,TRUE,8.777777778,9
782,m33xiao,192,2177,TRUE,11.33854167,2160
783,yktow,19,219,TRUE,11.52631579,85
784,berrypw,130,591,TRUE,4.546153846,555
785,unikraftunikraft,338,907,FALSE,2.683431953,123
786,clar_ryn,66,124,TRUE,1.878787879,2
787,sweet_shutters,42,620,TRUE,14.76190476,2563
788,ani_jepun,139,693,TRUE,4.985611511,518
789,diaryofmnm,177,160,FALSE,0.903954802,202
790,jiltanct,139,351,FALSE,2.525179856,0
791,missroseob_14,254,1386,TRUE,5.456692913,395
792,kimsky1506,41,225,TRUE,5.487804878,185
793,_sweet__h_0_n_y___crystals,1430,4935,FALSE,3.451048951,1291
794,miyaxinhui,334,1331,TRUE,3.98502994,485
795,littleredarmy,195,360,TRUE,1.846153846,276
796,clarice_kaylie_4ever,191,363,TRUE,1.90052356,1
797,iamyew,168,2713,TRUE,16.14880952,475
798,reginetsm,412,1406,FALSE,3.412621359,9
799,jennisphung,22,29,TRUE,1.318181818,1
800,chrismohws,54,65,TRUE,1.203703704,9
801,evelyn_612,1015,968,TRUE,0.953694581,76
802,summernarrative,148,996,FALSE,6.72972973,104
803,pixiethejrt,209,156,FALSE,0.746411483,133
804,hhhuiqing,150,171,TRUE,1.14,267
805,joleen.neelojqn,936,5638,TRUE,6.023504274,149
806,_weeling_,100,778,TRUE,7.78,172
807,youunice,483,1007,TRUE,2.084886128,660
808,charmline_,1,782,TRUE,782,0
809,vaneylee,555,712,TRUE,1.282882883,4
810,regineong3,60,995,TRUE,16.58333333,636
811,life_basic99,245,179,TRUE,0.730612245,13
812,raihanarizqmohamed,765,2740,FALSE,3.581699346,2549
813,ashleycai,203,161,TRUE,0.793103448,204
814,shermine_lee,169,366,FALSE,2.165680473,6
815,berrylollipops,67,576,TRUE,8.597014925,127
816,carol.ojx,259,558,TRUE,2.154440154,190
817,ccandyfull,249,723,TRUE,2.903614458,955
818,yoonacass_mmalover,518,887,FALSE,1.712355212,6505
819,etolynn,1274,1390,FALSE,1.091051805,1043
820,jarm0316,231,403,FALSE,1.744588745,52
821,wanting_cwt,102,164,FALSE,1.607843137,14
822,neomacie,127,633,FALSE,4.984251969,23
823,greyztwix,685,2438,TRUE,3.559124088,1491
824,ca_mille,266,465,FALSE,1.748120301,98
825,danny_verhaeghe,96,335,TRUE,3.489583333,7
826,confident_trust_,80,445,FALSE,5.5625,47
827,celest5863,15,172,TRUE,11.46666667,1
828,crochet_bysha,111,110,FALSE,0.990990991,111
829,angfion,135,272,TRUE,2.014814815,375
830,hazelkung,59,355,TRUE,6.016949153,22
831,bluishgal,728,1012,TRUE,1.39010989,467
832,anaesa78,160,420,FALSE,2.625,105
833,daphne_lurae,165,304,TRUE,1.842424242,27
834,mindyourlanguagehoes,24,421,TRUE,17.54166667,185
835,meiwsy830,1353,1277,TRUE,0.943828529,384
836,alex_chan.n,126,1340,TRUE,10.63492063,16
837,biscuitkeok,594,406,FALSE,0.683501684,880
838,yeongg_,378,766,TRUE,2.026455026,1200
839,ying___0319,369,375,TRUE,1.016260163,235
840,_zea.sy,407,3167,FALSE,7.781326781,2
841,wendy_tan,116,2093,TRUE,18.04310345,217
842,jetansg,301,1692,TRUE,5.621262458,154
843,alicerk,103,474,TRUE,4.601941748,475
844,yysushi.rice,5051,976,FALSE,0.193229064,70
845,d.sh.tan,173,803,TRUE,4.641618497,1165
846,xiiaocher,619,2900,TRUE,4.684975767,508
847,leona_low,297,1251,TRUE,4.212121212,213
848,yukikock824,946,1539,TRUE,1.626849894,156
849,lilydoubleu,417,1309,TRUE,3.139088729,790
850,serene5566,431,2145,FALSE,4.976798144,65
851,crystal_stones_carving,493,2581,FALSE,5.235294118,263
852,koori00,49,400,TRUE,8.163265306,318
853,meteorice,22,705,TRUE,32.04545455,322
854,agnessyy,1159,1056,FALSE,0.911130285,62
855,amirrta_m,280,1589,TRUE,5.675,388
856,kellytangloves,169,164,TRUE,0.970414201,561
857,xaverychenxx,208,365,FALSE,1.754807692,36
858,queenoffoodhut,619,950,TRUE,1.534733441,1593
859,sentimentalsheep,207,300,FALSE,1.449275362,50
860,eileentanling,177,599,TRUE,3.384180791,1263
861,fishcrystals,2882,854,FALSE,0.296321999,101
862,pammiethia,247,1804,TRUE,7.303643725,194
863,juuhnel,303,687,FALSE,2.267326733,10
864,carteeka_,609,676,TRUE,1.11001642,2591
865,crystal.wishlist_v,389,296,FALSE,0.76092545,35
866,crz.stars,160,109,FALSE,0.68125,62
867,sc_vstd,123,85,TRUE,0.691056911,161
868,its_me_caren,393,1786,TRUE,4.544529262,530
869,et_ml_chaoahlian,136,426,TRUE,3.132352941,214
870,jjerraine,267,1244,TRUE,4.65917603,1151
871,karynkhoo,188,491,TRUE,2.611702128,273
872,doreen.lim.311,56,57,FALSE,1.017857143,0
873,tulips1178,2,63,FALSE,31.5,1
874,leeya3869,80,340,FALSE,4.25,0
875,joyceongyy,405,1665,FALSE,4.111111111,3
876,jessieyapsg,140,142,FALSE,1.014285714,6
877,jdtazir,255,533,TRUE,2.090196078,377
878,nicolko,86,251,TRUE,2.918604651,202
879,fluffywhitefurballs,0,15,TRUE,15,0
880,lurv_thyself,154,369,TRUE,2.396103896,682
881,gnanaej,58,3360,TRUE,57.93103448,109
882,rachee,472,797,TRUE,1.688559322,1659
883,princessdiana0401,8,262,TRUE,32.75,0
884,67andreaaa,1464,860,FALSE,0.587431694,387
885,miyang0805,18,136,FALSE,7.555555556,1
886,jang_hee_bin,709,4832,TRUE,6.815232722,16
887,clumsycharmaine,220,846,TRUE,3.845454545,434
888,kennie_juby_rane_jim,53,515,TRUE,9.716981132,239
889,brenda_ang,275,1336,TRUE,4.858181818,654
890,_reepunzel,523,563,TRUE,1.076481836,693
891,sarahkitty.75,102,94,FALSE,0.921568627,0
892,yoojia13,26,1246,TRUE,47.92307692,49
893,boaddicted,322,2874,TRUE,8.925465839,869
894,stone1987,185,648,TRUE,3.502702703,143
895,magleeeee,460,704,TRUE,1.530434783,15
896,c.piggy,593,842,FALSE,1.41989882,479
897,val.chl,243,286,TRUE,1.176954733,6
898,ivypnlee,125,110,FALSE,0.88,32
899,anastasia_ho,174,894,TRUE,5.137931034,347
900,_keresteen,125,420,TRUE,3.36,682
901,sxueee,1079,2309,FALSE,2.139944393,1509
902,micmic.ho,107,1660,TRUE,15.51401869,752
903,rehtse1112,225,382,FALSE,1.697777778,1892
904,elsietanghl,168,246,TRUE,1.464285714,10
905,veryeng,3076,1877,TRUE,0.610208062,4105
906,melissajaneferosha,35847,1996,FALSE,0.055681089,3210
907,winnie.ow,394,1089,TRUE,2.763959391,1038
908,boenchia,297,1293,FALSE,4.353535354,186
909,jjin9junn,341,1213,FALSE,3.557184751,1232
910,ahyen1219,358,432,TRUE,1.206703911,680
911,crystal_wholesale_wei,1645,4504,FALSE,2.737993921,375
912,tshehui,69,537,TRUE,7.782608696,2454
913,ganweiling,244,617,TRUE,2.528688525,91
914,joellechanlow,51,122,TRUE,2.392156863,118
915,joyce.kuek,25,18,FALSE,0.72,1
916,missyeow,312,663,FALSE,2.125,1191
917,leekaren138,46,33,TRUE,0.717391304,0
918,panida3207,49,109,TRUE,2.224489796,6
919,chen_meifang306,162,304,TRUE,1.87654321,125
920,midnitekitty,228,469,TRUE,2.057017544,758
921,chengchong64,41,901,TRUE,21.97560976,13
922,anjoy26,252,237,TRUE,0.94047619,191
923,ong.bs,192,1447,TRUE,7.536458333,217
924,snowytigertaste,194,1566,FALSE,8.072164948,71
925,wengxuehua82,634,3493,TRUE,5.509463722,268
926,emilohps,105,96,FALSE,0.914285714,22
927,khyangela,59,238,TRUE,4.033898305,9
928,joanneisme2022,20,32,FALSE,1.6,9
929,caramelhoppingdog,60,260,TRUE,4.333333333,166
930,shirsim26,173,417,TRUE,2.410404624,1611
931,_hnicolet,350,705,TRUE,2.014285714,10
932,cheng2lee,28,36,TRUE,1.285714286,2
933,sleeping_hero,82,336,TRUE,4.097560976,324
934,carine.chong,158,292,TRUE,1.848101266,0
935,krystaltyl,1218,1005,FALSE,0.825123153,126
936,shuhui_eh,251,425,TRUE,1.693227092,2431
937,evonneong2,0,93,TRUE,93,0
938,aprilstardust,526,1034,TRUE,1.965779468,818
939,sujing1709,193,1969,TRUE,10.20207254,145
940,jacqsistar,316,3631,TRUE,11.49050633,791
941,itsme.diianna,2731,1125,FALSE,0.411937019,1317
942,lpgrace,465,535,TRUE,1.150537634,230
943,bbchantel,344,361,TRUE,1.049418605,292
944,rozz1410,167,592,TRUE,3.54491018,0
945,weewidz,114,136,FALSE,1.192982456,203
946,beeblebloops,363,1747,TRUE,4.812672176,653
947,aidenandainsleighsmommy,506,689,TRUE,1.361660079,619
948,llizzie__,479,367,TRUE,0.766179541,27
949,krithi,1055,2511,TRUE,2.380094787,2090
950,euniceteo11,176,922,TRUE,5.238636364,1124
951,jas.0612,129,928,TRUE,7.19379845,870
952,swzc.bw,994,613,TRUE,0.616700201,40
953,zcelestekitty,176,988,TRUE,5.613636364,704
954,ivybabe31,78,139,TRUE,1.782051282,50
955,chenhsia_ng,166,856,TRUE,5.156626506,74
956,zxiaoqiz,441,559,FALSE,1.267573696,385
957,audreytisan,60,536,TRUE,8.933333333,0
958,innix_,54,1052,TRUE,19.48148148,2286
959,lady_who_doesnt_share_her_ig,43,94,TRUE,2.186046512,45
960,lynnieee88,47,229,TRUE,4.872340426,3
961,_aloveforstripes_,0,2651,TRUE,2651,13
962,nettyfatty,1037,2685,TRUE,2.589199614,1346
963,celia_meiqi,295,574,TRUE,1.945762712,518
964,mspoh.j,191,908,TRUE,4.753926702,741
965,wannxin,530,1157,TRUE,2.183018868,5023
966,sourcream_kat,166,558,FALSE,3.361445783,113
967,rachel_yunnn,339,629,FALSE,1.855457227,436
968,ladymerm,360,665,TRUE,1.847222222,7
969,rinanxy,1316,5031,TRUE,3.822948328,5
970,chanchan.l.y,322,932,TRUE,2.894409938,7
971,immapple,1582,978,TRUE,0.618204804,1534
972,racheltehwt_,519,406,TRUE,0.782273603,1
973,liviaoribel,197,447,TRUE,2.269035533,208
974,cseng76,367,635,FALSE,1.730245232,262
975,qystinaerin,42,3943,TRUE,93.88095238,101
976,lihong0730,579,1102,FALSE,1.90328152,103
977,uareshitty,15,576,TRUE,38.4,147
978,xuanxuann,616,727,TRUE,1.180194805,296
979,wouwou.id,26208,4266,FALSE,0.162774725,368
980,joanwongwl,193,94,TRUE,0.487046632,278
981,alicepang5757,173,710,TRUE,4.104046243,77
982,bluepebble,132,847,TRUE,6.416666667,1021
983,mak.maissg,2833,615,FALSE,0.217084363,103
984,yingstagram2201,303,427,TRUE,1.409240924,254
985,jasminewong98,204,551,TRUE,2.700980392,14
986,asters.sg,295,2059,FALSE,6.979661017,105
987,fongchee,197,342,TRUE,1.736040609,59
988,happypollafan,29,695,TRUE,23.96551724,957
989,applesnow2001,73,132,TRUE,1.808219178,23
990,sunitha_ds,52,140,TRUE,2.692307692,389
991,to_dolphin,198,2524,TRUE,12.74747475,201
992,debbiesays_,454,1275,TRUE,2.808370044,372
993,d0rtsie,666,1149,TRUE,1.725225225,151
994,adelinehiew,200,459,TRUE,2.295,72
995,veronicapjy,1148,917,TRUE,0.798780488,713
996,skyealot,474,3434,FALSE,7.244725738,983
997,tjauw.henny,505,1520,TRUE,3.00990099,1813
998,linda_deen,132,597,TRUE,4.522727273,2612
999,jasmine3103,475,2329,TRUE,4.903157895,18
