,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
12800,damendiaye504,738,2912,FALSE,3.945799458,20
12801,garpy,455,2828,TRUE,6.215384615,1558
12802,iris_clx,1033,3468,FALSE,3.357212004,855
12803,yujewelleries,140,117,FALSE,0.835714286,24
12804,lilian.quek,11,35,FALSE,3.181818182,26
12805,jerleneteo,180,282,TRUE,1.566666667,400
12806,klovescrystal,340,154,FALSE,0.452941176,93
12807,jtjmjmjt,485,1043,TRUE,2.150515464,0
12808,broqueestudio,23,16,FALSE,0.695652174,4
12809,thisisshannongoh,2701,1222,FALSE,0.452425028,878
12810,dreyzzle,336,1195,TRUE,3.556547619,1992
12811,furryyberryy,210,1204,TRUE,5.733333333,2307
12812,thycrystals,1210,199,FALSE,0.16446281,36
12813,pinkyzz_wp,182,1718,TRUE,9.43956044,819
12814,rnyc1112,11,6168,TRUE,560.7272727,2
12815,mrnmrs.rod,3,7417,TRUE,2472.333333,83
12816,g.inky,3,7410,TRUE,2470,7
12817,serenetaro,15,1068,TRUE,71.2,0
12818,b3b3que,243,821,TRUE,3.378600823,394
12819,dbl_i,412,3147,TRUE,7.638349515,2752
12820,ren_tu_tu,9,69,TRUE,7.666666667,1707
12821,mushr00m01,46,302,TRUE,6.565217391,507
12822,apple_miss_whatever,6451,4247,FALSE,0.658347543,3374
12823,vivianikolee,4155,1793,FALSE,0.431528279,1578
12824,sharonkhoocp,145,754,TRUE,5.2,842
12825,baby.pnut,408,2353,FALSE,5.767156863,26
12826,rachel.j.lam,179,596,TRUE,3.329608939,11
12827,merryberries7,241,702,FALSE,2.912863071,298
12828,animorphs21,41,1735,TRUE,42.31707317,36
12829,megankoooo,106,363,TRUE,3.424528302,112
12830,joycelyntll,354,305,FALSE,0.861581921,463
12831,mspau,256,1359,TRUE,5.30859375,1661
12832,farahisjoy379,649,899,FALSE,1.385208012,189
12833,erenenge92,295,771,TRUE,2.613559322,6
12834,mymehmehworld,103,767,TRUE,7.446601942,97
12835,reza.ahmadi._k,351,1725,TRUE,4.914529915,36
12836,berry_runa,180,517,TRUE,2.872222222,47
12837,rice_cow,1642,3564,FALSE,2.170523752,1779
12838,hamkke_ume0401,4,21,TRUE,5.25,45
12839,graceow,180,353,FALSE,1.961111111,4
12840,youzhenn,370,601,TRUE,1.624324324,380
12841,holamadeline,1178,873,TRUE,0.741086587,43
12842,christinverginia,132,694,TRUE,5.257575758,247
12843,pinkomelody,108,566,TRUE,5.240740741,110
12844,zeeralc,69,1734,TRUE,25.13043478,721
12845,springjump,224,507,TRUE,2.263392857,409
12846,diva_shines,603,2908,FALSE,4.822553897,128
12847,ah_jo_lim,67,200,TRUE,2.985074627,0
12848,eeelainechoyyy,793,828,FALSE,1.044136192,1106
12849,fusionbubblesparkles,104,189,TRUE,1.817307692,14
12850,leecandi,90,1823,TRUE,20.25555556,1761
12851,misskuan_,488,1702,FALSE,3.487704918,43
12852,casszua,1121,1369,TRUE,1.221231044,625
12853,strawberryfrosq,255,867,TRUE,3.4,166
12854,jacjacelyn,266,416,TRUE,1.563909774,67
12855,peiruu_,461,297,TRUE,0.644251627,26
12856,kasha_akashah,3446,7503,TRUE,2.177307023,1033
12857,girlosophie,340,242,FALSE,0.711764706,124
12858,jerwq,341,595,TRUE,1.744868035,184
12859,chloemmw,78,617,TRUE,7.91025641,8
12860,i_love_chocolatess,168,447,TRUE,2.660714286,60
12861,theresa.loh,161,318,FALSE,1.97515528,230
12862,pink_lady820,225,579,TRUE,2.573333333,1688
12863,mishou__c,174,219,FALSE,1.25862069,48
12864,secretclovers,6050,989,FALSE,0.163471074,360
12865,laura___quan,1391,1498,FALSE,1.076923077,2891
12866,aleena_agate_export,2025,5488,FALSE,2.710123457,187
12867,thekangarooo,226,2006,TRUE,8.876106195,270
12868,snowy_lsh,29,144,TRUE,4.965517241,39
12869,qhaleedaibrahim,426,3050,TRUE,7.159624413,231
12870,lovingcaramel,328,585,TRUE,1.783536585,718
12871,yiiiqiii_loh,304,903,TRUE,2.970394737,712
12872,marielena18762,72,381,TRUE,5.291666667,0
12873,veronicavalentina,973,407,TRUE,0.418293936,107
12874,tayhuishi,215,702,TRUE,3.265116279,354
12875,jadey_jacq,21,185,TRUE,8.80952381,0
12876,tiossharon,299,1072,TRUE,3.585284281,1844
12877,vhnaivesg,284,1658,TRUE,5.838028169,2
12878,ummu__nn,0,5657,TRUE,5657,0
12879,lynne__lee,94,167,FALSE,1.776595745,83
12880,gingertea125,24,132,FALSE,5.5,7
12881,we.calibrate,8,26,FALSE,3.25,1
12882,peachy.serein,142,450,FALSE,3.169014085,10
12883,thisisjuliaaaaaa,647,1164,TRUE,1.799072643,181
12884,missmisomisa,773,1743,FALSE,2.254851229,625
12885,liyeeee,145,342,TRUE,2.35862069,294
12886,eeliandances,260,290,TRUE,1.115384615,8
12887,eleanor_neo,23,2586,TRUE,112.4347826,24
12888,jan88_72,18,158,FALSE,8.777777778,0
12889,tty08,24,851,TRUE,35.45833333,259
12890,loulouuu,899,1509,FALSE,1.678531702,192
12891,starriejialin,179,994,TRUE,5.553072626,1591
12892,newbaconings,5,833,TRUE,166.6,9
12893,melody.tsk,1428,7170,FALSE,5.021008403,1383
12894,sscryxtals,109,75,FALSE,0.688073394,5
12895,kl312,65,935,TRUE,14.38461538,67
12896,fannietan15,142,2845,TRUE,20.03521127,31
12897,frankyjess,981,5651,FALSE,5.760448522,1525
12898,felicia_earrings,981,5651,FALSE,5.760448522,1525
12899,fong411,11,460,TRUE,41.81818182,1
12900,jisforjiggly,470,1116,TRUE,2.374468085,908
12901,chanelblissang,217,753,TRUE,3.470046083,2380
12902,anime.clr,600,3089,FALSE,5.148333333,0
12903,dawwwwnnn,51,261,TRUE,5.117647059,611
12904,joanne_lsl,731,4846,FALSE,6.629274966,209
12905,crystalclear211,90,184,TRUE,2.044444444,659
12906,etphonehome77777,2,1271,TRUE,635.5,0
12907,madelinetan93,74,517,TRUE,6.986486486,781
12908,candy_tt,356,587,TRUE,1.648876404,537
12909,gerichew07,443,916,FALSE,2.06772009,6
12910,elxxxe,117,1605,TRUE,13.71794872,129
12911,quaint_daint,27,57,TRUE,2.111111111,139
12912,icegerl_,139,95,FALSE,0.683453237,0
12913,lilbeadsco,521,496,TRUE,0.952015355,0
12914,eunlight_jx,461,1423,TRUE,3.086767896,23
12915,poemcloud,552,1363,TRUE,2.469202899,951
12916,jingzer,135,319,TRUE,2.362962963,383
12917,mustachiee,644,1444,TRUE,2.242236025,706
12918,norasabathical,241,1356,TRUE,5.626556017,499
12919,meloves,212,522,TRUE,2.462264151,611
12920,pinkyceline,1458,5881,FALSE,4.033607682,1349
12921,mynemummy,207,728,TRUE,3.516908213,132
12922,elizlooloo,215,2016,TRUE,9.376744186,97
12923,itsjodih,261,1210,FALSE,4.636015326,268
12924,ashtycruz,103,495,FALSE,4.805825243,39
12925,ling.chen3344,91,996,TRUE,10.94505495,154
12926,wqong,22,1223,TRUE,55.59090909,7
12927,missyrae,1315,3070,FALSE,2.33460076,540
12928,originaljotajrproducoesoficial,340,3245,FALSE,9.544117647,30
12929,_happiepillie,547,2585,TRUE,4.725776965,1880
12930,yien_yin,412,991,TRUE,2.405339806,227
12931,hollymolly56,782,5494,FALSE,7.025575448,15
12932,la_divalionne_582,1395,4398,FALSE,3.152688172,91
12933,rourowroe,29,2168,TRUE,74.75862069,437
12934,happiswitchi,270,2284,FALSE,8.459259259,254
12935,regeneloo,1706,1777,FALSE,1.041617819,230
12936,ying_ll8,294,3102,FALSE,10.55102041,67
12937,felllll_,120,374,TRUE,3.116666667,197
12938,bluartifact,28,419,TRUE,14.96428571,14
12939,nie_crystals,236,304,FALSE,1.288135593,28
12940,yinlin56,1618,7407,FALSE,4.577873918,431
