,follower,no_of_followers,no_of_followees,is_private,ratio,no_of_posts
4260,benzun_ng,55,153,TRUE,2.781818182,40
4261,jess_mt,301,744,FALSE,2.471760797,376
4262,yvaine_teo,149,856,TRUE,5.744966443,433
4263,thebusy_girl,727,1232,TRUE,1.694635488,322
4264,mischar,108,873,TRUE,8.083333333,572
4265,jes_ching,69,141,TRUE,2.043478261,92
4266,micheisbliss,371,625,TRUE,1.684636119,2883
4267,lst.lynn,47,216,TRUE,4.595744681,39
4268,trang.mia.rylan,112,924,TRUE,8.25,862
4269,librarianak,0,84,TRUE,84,3
4270,jenneration_zee,221,776,FALSE,3.511312217,12
4271,jasmine.poh186,9,45,TRUE,5,3
4272,seventeen10love,58,429,FALSE,7.396551724,8
4273,xxxseraphinaxxx,431,1333,TRUE,3.092807425,65
4274,foxyfeliz,85,249,TRUE,2.929411765,672
4275,lilobyhuang,163,212,FALSE,1.300613497,23
4276,johana_marin3917,122,417,TRUE,3.418032787,26
4277,namie.anne,1206,1186,TRUE,0.983416252,882
4278,ling_dcx,40,348,TRUE,8.7,99
4279,h3llome,105,310,TRUE,2.952380952,650
4280,shirlitang,45,218,FALSE,4.844444444,17
4281,cherishstudioco,3467,422,FALSE,0.121719065,91
4282,shirley_strawberriie,325,254,TRUE,0.781538462,164
4283,bettyboo_s.treasures,1654,4027,FALSE,2.434703748,57
4284,strwbrybbang,32,842,TRUE,26.3125,0
4285,sushma.n.prasad,40,1559,TRUE,38.975,0
4286,cheriieeeee,377,464,TRUE,1.230769231,157
4287,thetealtavern,406,343,FALSE,0.844827586,26
4288,julinantwt,1012,862,FALSE,0.851778656,982
4289,michellie0897,315,1703,FALSE,5.406349206,14
4290,melovesfooddd,12,245,TRUE,20.41666667,4
4291,eeminion,568,1810,TRUE,3.186619718,1
4292,happyramen92,33,261,TRUE,7.909090909,59
4293,woonatzhoooo,1,245,TRUE,245,12
4294,missy_celine,361,693,TRUE,1.91966759,3497
4295,tinker.aerie,3180,1846,FALSE,0.580503145,218
4296,ekoy.w,109,133,TRUE,1.220183486,10
4297,hellolah,633,864,TRUE,1.36492891,1054
4298,xianminc,1455,1980,FALSE,1.360824742,1912
4299,lilynleanne,718,252,FALSE,0.35097493,163
4300,sheleeex,95,355,TRUE,3.736842105,12
4301,suzie_wongsz,251,1007,FALSE,4.011952191,296
4302,tedjann,20,177,TRUE,8.85,124
4303,vi.roon,1202,4689,TRUE,3.900998336,138
4304,masoomapoya,264,2784,FALSE,10.54545455,2
4305,keltz55,372,2440,TRUE,6.559139785,769
4306,karkinajus,28,63,FALSE,2.25,0
4307,monkeyfish_,382,699,FALSE,1.829842932,125
4308,tinklebellylala,56,634,TRUE,11.32142857,578
4309,anu04,100,279,TRUE,2.79,68
4310,sharon.ho_05,80,248,TRUE,3.1,24
4311,carminekoh,494,348,FALSE,0.704453441,1743
4312,leetara,40,665,TRUE,16.625,393
4313,yankweee,0,473,TRUE,473,5
4314,juju_moraees_,174,613,TRUE,3.522988506,35
4315,annieann_wj,206,291,FALSE,1.412621359,140
4316,verally_,432,539,TRUE,1.247685185,480
4317,sereneyeo_chua,134,536,TRUE,4,2
4318,hweeecheee,142,650,TRUE,4.577464789,526
4319,sherylzhang,228,769,TRUE,3.372807018,94
4320,neya.a,1492,1321,FALSE,0.88538874,219
4321,lilpinkdinomom,85,587,TRUE,6.905882353,1267
4322,graceongph,170,270,TRUE,1.588235294,1720
4323,wynne.l,132,362,TRUE,2.742424242,131
4324,prueprue,246,409,TRUE,1.662601626,547
4325,seehuilow,221,397,TRUE,1.79638009,94
4326,zqstyz,31,145,TRUE,4.677419355,88
4327,louchikabangbang,329,1512,TRUE,4.595744681,0
4328,grace031,773,2708,TRUE,3.503234153,804
4329,chloelimweiwei,36,264,TRUE,7.333333333,2
4330,miky_kee_,30,471,TRUE,15.7,8
4331,iinsanityy,110,348,TRUE,3.163636364,617
4332,_yunshix,720,716,TRUE,0.994444444,31
4333,zeyoooo,224,955,TRUE,4.263392857,1042
4334,baileyongs,437,621,TRUE,1.421052632,0
4335,junetouw,161,227,TRUE,1.409937888,744
4336,vickiong,393,618,TRUE,1.572519084,352
4337,_katepham,898,536,FALSE,0.59688196,14
4338,xxiinyi,488,515,FALSE,1.055327869,34
4339,ianchankw_,853,909,TRUE,1.065650645,149
4340,chewsi,439,750,TRUE,1.708428246,405
4341,xina_eliyas,185,639,FALSE,3.454054054,84
4342,mayyyyyy.art,434,332,FALSE,0.764976959,68
4343,doubleu,131,3485,TRUE,26.60305344,1724
4344,zoengshiqi,266,498,TRUE,1.872180451,114
4345,jocelynviolin,1049,468,FALSE,0.44613918,295
4346,ljbaulch,130,1609,TRUE,12.37692308,112
4347,fattypuaaa,364,540,TRUE,1.483516484,108
4348,sliaa_hus,56,636,TRUE,11.35714286,15
4349,chanellgee,310,1731,TRUE,5.583870968,34
4350,joeenndjy,513,796,TRUE,1.55165692,227
4351,nahnah1804,8,310,TRUE,38.75,25
4352,umm.musab91,501,3676,TRUE,7.337325349,217
4353,_angelalam_,307,519,TRUE,1.690553746,0
4354,h.engsnaps,115,158,TRUE,1.373913043,138
4355,oilthatsparksjoy,4996,7488,FALSE,1.498799039,1460
4356,gadaelmalti,203,1085,TRUE,5.344827586,17
4357,limjen9,7,24,FALSE,3.428571429,0
4358,ceraine,19,185,TRUE,9.736842105,31
4359,vivi._.violet,243,1459,TRUE,6.004115226,1698
4360,ferrinlovejenelle_alvaro,129,163,TRUE,1.263565891,1304
4361,jesnypy,1563,716,TRUE,0.45809341,399
4362,summxrvibxs,352,778,TRUE,2.210227273,258
4363,sulynho,101,454,FALSE,4.495049505,3
4364,95weini,798,3040,TRUE,3.80952381,1730
4365,ruhina68,461,1844,TRUE,4,3
4366,hardworking_qiu,90,235,TRUE,2.611111111,0
4367,so.mayeh4663,8,883,TRUE,110.375,146
4368,ahmeena_chehaita_,262,2610,FALSE,9.961832061,20
4369,catzz82,176,731,TRUE,4.153409091,736
4370,weitingx,1261,297,FALSE,0.235527359,283
4371,nyeongwi,18,453,TRUE,25.16666667,129
4372,munzii,245,1251,TRUE,5.106122449,3369
4373,siminnxwh,66,181,TRUE,2.742424242,15
4374,lalithakris,844,2971,TRUE,3.52014218,634
4375,kimomojo,267,812,TRUE,3.041198502,571
4376,leahvalen,576,1458,TRUE,2.53125,403
4377,tricia2day,0,319,TRUE,319,0
4378,estherkeh,348,484,TRUE,1.390804598,654
4379,nori_nori13,68,474,TRUE,6.970588235,157
4380,macegoh,12,221,TRUE,18.41666667,1118
4381,kalene_ling,188,426,FALSE,2.265957447,0
4382,angelbabypink,8578,249,FALSE,0.029027745,337
4383,jianghailing,153,244,TRUE,1.594771242,26
4384,withlovegabbi,1598,734,FALSE,0.459324155,61
4385,enilrema,0,958,TRUE,958,892
4386,happyfrieshehe,103,1550,TRUE,15.04854369,1
4387,lblueboxx,0,774,FALSE,774,21
4388,4verdieting,471,624,FALSE,1.324840764,422
4389,yvon.ng.9,39,214,TRUE,5.487179487,72
4390,cindy_lin_83,402,639,FALSE,1.589552239,66
4391,raaachellam,228,329,TRUE,1.442982456,151
4392,janelle._.lam,45,77,TRUE,1.711111111,24
4393,rainingcranes,30,1153,TRUE,38.43333333,1628
4394,evonnemik0,60,205,TRUE,3.416666667,235
4395,nomnomelly,93,525,FALSE,5.64516129,4
4396,x.huiii.x,0,127,TRUE,127,0
4397,lee.sze.12326,46,63,FALSE,1.369565217,11
4398,shuying_f,349,1535,FALSE,4.398280802,2232
4399,yem_chen0719,145,83,FALSE,0.572413793,12
4400,bc4419,28,360,FALSE,12.85714286,0
4401,meichi57,32,796,TRUE,24.875,1631
4402,emilymini91,734,3292,FALSE,4.485013624,570
4403,toywenjiaaa,1054,999,FALSE,0.947817837,1678
4404,reginadesserti,89,504,TRUE,5.662921348,4
4405,missysharon23,15,312,TRUE,20.8,1645
4406,shortywinnie,461,976,FALSE,2.117136659,63
4407,leen2b,91,287,FALSE,3.153846154,0
4408,fz___li,156,787,TRUE,5.044871795,1147
4409,poisson77,222,1325,TRUE,5.968468468,537
4410,illuxlin,85,472,TRUE,5.552941176,932
4411,msmouseypiggy,178,942,FALSE,5.292134831,343
4412,iluvpatndiamond,141,808,TRUE,5.730496454,112
4413,thetranquilgems,1272,5495,FALSE,4.319968553,78
4414,agn7889,41,449,FALSE,10.95121951,0
4415,_kushala_,926,892,TRUE,0.963282937,30
4416,ashura199,206,309,TRUE,1.5,32
4417,crystal.maniac,52,56,FALSE,1.076923077,1
4418,razzdazzgems,167,100,FALSE,0.598802395,151
4419,geraldinetohh,235,598,TRUE,2.544680851,228
4420,jacquelinewlb,0,19,TRUE,19,2
4421,dawn_lee33,890,804,FALSE,0.903370787,1133
4422,monica_pyt,863,834,TRUE,0.966396292,287
4423,spinach_is_bayam,405,1915,TRUE,4.728395062,1431
4424,slimwithyangsen,769,1148,FALSE,1.492847854,150
4425,cynthiafaithwong,408,1764,TRUE,4.323529412,2317
4426,belinbecks,181,374,FALSE,2.066298343,216
4427,vallvalllvalllll,132,725,TRUE,5.492424242,201
4428,melchen86,47,254,TRUE,5.404255319,0
4429,jan.wennnnnnn,704,634,TRUE,0.900568182,172
4430,idyani,94,504,TRUE,5.361702128,385
4431,matchamochibeans,113,51,FALSE,0.451327434,2
4432,si.seennheard,744,2507,TRUE,3.369623656,635
4433,twinklesyumi,23,394,TRUE,17.13043478,57
4434,yenho0702,76,296,TRUE,3.894736842,1503
4435,lea_ann94,258,1405,TRUE,5.445736434,418
4436,eh.vee.din,72,496,TRUE,6.888888889,472
4437,liyanayasmin,29,332,TRUE,11.44827586,40
4438,softscrambledaggs,26,282,TRUE,10.84615385,85
4439,saintbunny,359,475,TRUE,1.323119777,346
4440,fengjingg,543,1370,TRUE,2.523020258,353
4441,lovelythuds,272,440,TRUE,1.617647059,21
4442,siauer,216,406,TRUE,1.87962963,485
4443,chongleekean,28,447,TRUE,15.96428571,1
4444,shuuhye,201,295,TRUE,1.467661692,1235
4445,subashiraman,276,178,FALSE,0.644927536,4
4446,viviantan_85,268,661,TRUE,2.46641791,39
4447,madlybakes,528,235,FALSE,0.445075758,40
4448,shuffy_wang,549,987,FALSE,1.797814208,506
4449,ashlinewang,155,469,TRUE,3.025806452,222
4450,shootingheart18,5308,4059,TRUE,0.7646948,3339
4451,buttons_browny,79,282,TRUE,3.569620253,349
4452,cherylteow,618,913,TRUE,1.477346278,547
4453,loveorenda,226,305,FALSE,1.349557522,9
4454,kraftedbykerry,48,96,FALSE,2,47
4455,unbotheredshien,303,3257,FALSE,10.74917492,110
4456,jeslinelpl,21,84,TRUE,4,61
4457,hxa._._,121,288,TRUE,2.380165289,9
4458,wodasini,43,207,TRUE,4.813953488,988
4459,_hisforever19_,347,422,TRUE,1.216138329,2080
4460,agnes.lhs,105,99,TRUE,0.942857143,4
4461,kwalijun,583,514,TRUE,0.881646655,188
4462,erica_teo,270,211,TRUE,0.781481481,307
4463,arif.rizki.stons12,596,2556,FALSE,4.288590604,152
4464,noniekins,955,3587,TRUE,3.756020942,90
4465,arielneoam,286,476,FALSE,1.664335664,154
4466,manlit04,57,135,FALSE,2.368421053,38
4467,gerrxgerry,501,1345,TRUE,2.684630739,1381
4468,withlove.aud,118,738,TRUE,6.254237288,22
4469,fann008,2,54,TRUE,27,0
4470,s.huiyingg,198,274,TRUE,1.383838384,121
4471,jasng_hy,154,1165,TRUE,7.564935065,84
4472,niangggyi,294,315,TRUE,1.071428571,120
4473,chloenatan,117,661,TRUE,5.64957265,48
4474,xoxo__donna,428,686,TRUE,1.602803738,0
4475,sarzysarzy,61,445,TRUE,7.295081967,94
4476,jycutebunny,274,615,TRUE,2.244525547,871
4477,jo.mbie,205,756,TRUE,3.687804878,651
4478,hello.joyjewelry,46,53,FALSE,1.152173913,9
4479,ashrd.z,299,381,TRUE,1.274247492,54
4480,pushpa_ramahsamy,268,381,TRUE,1.421641791,185
4481,icywaveolk,3,3,FALSE,1,0
4482,_roxyamelia_,2,127,TRUE,63.5,8
4483,yvonne.else.yan,168,745,TRUE,4.43452381,207
4484,beautykchanglimpse,209,906,FALSE,4.33492823,4
4485,limkahkoon,745,4214,FALSE,5.656375839,514
4486,kitwanlai,73,1683,FALSE,23.05479452,970
4487,graciiees,3643,3495,FALSE,0.959374142,722
4488,gd0702,2122,1566,FALSE,0.737983035,2528
4489,nessalyz,2604,4325,FALSE,1.660906298,2895
4490,iamjaslinepan,5918,5039,FALSE,0.851470091,4514
4491,crabbydevil,294,626,TRUE,2.129251701,2311
4492,heodangseunggi,455,500,TRUE,1.098901099,257
4493,gazelt,134,408,TRUE,3.044776119,108
4494,thepandaeat,476,3312,FALSE,6.957983193,59
4495,_zzz.jf,440,1967,TRUE,4.470454545,27
4496,fettuccinegummii,18,340,FALSE,18.88888889,8
4497,elhki,411,939,TRUE,2.284671533,55
4498,nheeheehee,344,604,TRUE,1.755813953,139
4499,es.__.ta,127,352,TRUE,2.771653543,599
